 	Area	Mean	Min	Max	XStart	YStart
1	1.510	255	255	255	204	233
2	0.261	255	255	255	100	327
3	0.334	255	255	255	290	427
4	1.016	255	255	255	493	2
5	0.290	255	255	255	475	19
6	2.105	255	255	255	141	33
7	1.742	255	255	255	150	46
8	7.461	255	255	255	262	55
9	0.334	255	255	255	364	91
10	1.306	255	255	255	264	92
11	5.458	255	255	255	170	111
12	0.755	255	255	255	372	199
13	1.161	255	255	255	232	252
14	2.148	255	255	255	427	365
15	0.958	255	255	255	438	432
16	0.334	255	255	255	16	282
17	0.232	255	255	255	306	340
18	0.305	255	255	255	292	291
19	0.305	255	255	255	330	313
20	0.682	255	255	255	247	424
21	0.987	255	255	255	376	89
22	0.276	255	255	255	436	430
23	0.987	255	255	255	44	73
24	1.669	255	255	255	386	238
25	5.298	255	255	255	159	295
26	0.305	255	255	255	414	336
27	1.364	255	255	255	325	382
28	0.305	255	255	255	330	408
29	0.363	255	255	255	487	412
30	0.261	255	255	255	135	464
31	0.929	255	255	255	474	175
32	2.163	255	255	255	337	182
33	1.248	255	255	255	133	2
34	1.118	255	255	255	27	12
35	3.760	255	255	255	158	32
36	0.769	255	255	255	389	33
37	0.348	255	255	255	351	343
38	1.800	255	255	255	37	378
39	0.334	255	255	255	498	415
40	0.247	255	255	255	423	433
41	0.668	255	255	255	217	1
42	0.479	255	255	255	437	10
43	0.334	255	255	255	265	24
44	1.321	255	255	255	392	68
45	0.406	255	255	255	403	78
46	0.508	255	255	255	78	300
47	0.334	255	255	255	452	334
48	0.319	255	255	255	413	336
49	0.348	255	255	255	65	347
50	0.247	255	255	255	452	358
51	1.147	255	255	255	296	1
52	1.016	255	255	255	299	19
53	0.494	255	255	255	168	43
54	0.900	255	255	255	300	43
55	1.582	255	255	255	316	49
56	1.771	255	255	255	393	177
57	0.435	255	255	255	174	407
58	0.232	255	255	255	485	163
59	0.305	255	255	255	386	244
60	0.305	255	255	255	377	248
61	0.276	255	255	255	377	258
62	1.306	255	255	255	389	399
63	0.247	255	255	255	487	411
64	0.232	255	255	255	223	101
65	0.261	255	255	255	59	103
66	0.334	255	255	255	376	170
67	1.132	255	255	255	471	192
68	1.640	255	255	255	301	278
69	0.348	255	255	255	245	340
70	0.305	255	255	255	306	23
71	1.408	255	255	255	118	175
72	0.348	255	255	255	452	355
73	0.348	255	255	255	353	399
74	2.279	255	255	255	90	2
75	1.727	255	255	255	289	32
76	1.118	255	255	255	454	126
77	0.261	255	255	255	255	370
78	0.363	255	255	255	266	372
79	0.232	255	255	255	478	28
80	0.348	255	255	255	83	39
81	1.669	255	255	255	307	53
82	18.885	255	255	255	352	80
83	0.305	255	255	255	59	95
84	2.656	255	255	255	192	143
85	2.061	255	255	255	303	230
86	1.016	255	255	255	213	245
87	2.032	255	255	255	54	427
88	0.711	255	255	255	89	60
89	0.261	255	255	255	450	83
90	0.348	255	255	255	285	119
91	2.410	255	255	255	64	126
92	2.264	255	255	255	319	307
93	0.334	255	255	255	73	375
94	0.363	255	255	255	338	421
95	0.348	255	255	255	314	456
96	1.205	255	255	255	479	21
97	0.261	255	255	255	84	50
98	0.261	255	255	255	44	108
99	0.885	255	255	255	314	356
100	1.045	255	255	255	155	158
101	5.763	255	255	255	103	292
102	0.305	255	255	255	413	336
103	0.987	255	255	255	393	9
104	7.258	255	255	255	226	10
105	0.435	255	255	255	354	24
106	0.885	255	255	255	386	34
107	0.334	255	255	255	348	38
108	0.450	255	255	255	405	45
109	0.479	255	255	255	374	48
110	0.261	255	255	255	144	84
111	0.334	255	255	255	489	280
112	0.348	255	255	255	86	281
113	0.377	255	255	255	267	302
114	2.279	255	255	255	332	354
115	0.290	255	255	255	428	70
116	11.076	255	255	255	436	116
117	2.366	255	255	255	65	137
118	1.466	255	255	255	405	156
119	0.305	255	255	255	147	281
120	0.682	255	255	255	436	329
121	2.003	255	255	255	365	343
122	1.045	255	255	255	378	390
123	0.334	255	255	255	187	410
124	0.377	255	255	255	203	73
125	1.640	255	255	255	230	73
126	0.494	255	255	255	315	80
127	1.190	255	255	255	322	108
128	1.016	255	255	255	23	125
129	0.305	255	255	255	414	336
130	0.377	255	255	255	454	183
131	0.508	255	255	255	461	2
132	2.177	255	255	255	237	41
133	0.305	255	255	255	236	345
134	0.305	255	255	255	186	400
135	1.016	255	255	255	438	432
136	0.363	255	255	255	354	143
137	7.127	255	255	255	366	153
138	0.348	255	255	255	352	215
139	0.348	255	255	255	334	222
140	1.452	255	255	255	377	223
141	0.827	255	255	255	331	351
142	0.552	255	255	255	45	415
143	0.276	255	255	255	351	450
144	1.060	255	255	255	326	34
145	1.118	255	255	255	204	35
146	2.439	255	255	255	436	68
147	0.261	255	255	255	422	152
148	0.973	255	255	255	235	206
149	0.247	255	255	255	217	219
150	1.132	255	255	255	61	253
151	1.147	255	255	255	63	266
152	0.610	255	255	255	330	292
153	1.539	255	255	255	294	18
154	0.435	255	255	255	87	26
155	1.582	255	255	255	24	155
156	0.290	255	255	255	276	241
157	0.261	255	255	255	152	256
158	1.161	255	255	255	335	306
159	1.568	255	255	255	480	319
160	0.697	255	255	255	178	385
161	0.261	255	255	255	411	4
162	0.261	255	255	255	230	48
163	1.234	255	255	255	446	111
164	0.348	255	255	255	464	129
165	1.089	255	255	255	329	246
166	0.377	255	255	255	458	320
167	0.261	255	255	255	261	368
168	1.002	255	255	255	469	387
169	3.542	255	255	255	489	458
170	1.553	255	255	255	185	31
171	0.261	255	255	255	239	75
172	0.305	255	255	255	75	162
173	1.263	255	255	255	385	210
174	0.406	255	255	255	265	253
175	0.334	255	255	255	315	339
176	0.290	255	255	255	218	3
177	0.232	255	255	255	261	137
178	0.305	255	255	255	334	179
179	0.261	255	255	255	285	204
180	0.276	255	255	255	302	315
181	1.408	255	255	255	240	9
182	1.002	255	255	255	83	186
183	0.900	255	255	255	171	226
184	0.305	255	255	255	180	233
185	1.931	255	255	255	351	291
186	1.118	255	255	255	472	308
187	1.640	255	255	255	120	322
188	0.392	255	255	255	314	83
189	1.379	255	255	255	249	87
190	2.773	255	255	255	374	110
191	7.490	255	255	255	361	123
192	2.468	255	255	255	77	152
193	1.103	255	255	255	174	238
194	0.377	255	255	255	352	238
195	0.334	255	255	255	173	260
196	1.524	255	255	255	491	283
197	0.334	255	255	255	402	299
198	0.929	255	255	255	325	389
199	1.147	255	255	255	340	400
200	0.348	255	255	255	123	25
201	2.047	255	255	255	438	285
202	0.523	255	255	255	175	321
203	0.261	255	255	255	388	340
204	0.435	255	255	255	455	350
