 	Area	Mean	Min	Max	XStart	YStart
255	4.761	255	255	255	127	222
256	2.381	255	255	255	109	260
257	2.366	255	255	255	417	282
258	1.524	255	255	255	362	386
259	1.684	255	255	255	185	1
260	1.277	255	255	255	117	53
261	0.929	255	255	255	160	152
262	3.469	255	255	255	246	171
263	5.182	255	255	255	310	176
264	4.035	255	255	255	389	257
265	0.334	255	255	255	107	284
266	5.095	255	255	255	314	371
267	2.468	255	255	255	304	74
268	0.900	255	255	255	101	269
269	0.276	255	255	255	381	299
270	1.045	255	255	255	315	306
271	0.261	255	255	255	394	317
272	0.566	255	255	255	90	13
273	2.685	255	255	255	222	56
274	2.134	255	255	255	278	86
275	0.348	255	255	255	336	130
276	2.831	255	255	255	338	143
277	1.771	255	255	255	450	35
278	3.048	255	255	255	198	47
279	1.582	255	255	255	427	51
280	2.235	255	255	255	396	59
281	1.727	255	255	255	127	92
282	1.960	255	255	255	14	95
283	2.773	255	255	255	273	95
284	1.655	255	255	255	151	97
285	3.876	255	255	255	114	109
286	0.769	255	255	255	315	120
287	1.655	255	255	255	217	177
288	3.745	255	255	255	389	302
289	6.503	255	255	255	241	101
290	2.642	255	255	255	204	151
291	2.918	255	255	255	51	193
292	2.889	255	255	255	425	195
293	1.553	255	255	255	477	212
294	3.353	255	255	255	173	310
295	0.552	255	255	255	255	322
296	0.232	255	255	255	326	339
297	6.431	255	255	255	26	4
298	1.306	255	255	255	142	4
299	0.232	255	255	255	95	17
300	1.292	255	255	255	105	53
301	1.989	255	255	255	195	174
302	0.842	255	255	255	257	28
303	0.813	255	255	255	201	41
304	0.929	255	255	255	161	44
305	1.742	255	255	255	484	118
306	0.842	255	255	255	162	192
307	0.755	255	255	255	466	234
308	3.847	255	255	255	71	5
309	1.002	255	255	255	238	26
310	0.726	255	255	255	292	56
311	2.947	255	255	255	334	63
312	4.790	255	255	255	310	117
313	1.394	255	255	255	29	331
314	1.814	255	255	255	464	360
315	2.598	255	255	255	271	371
316	5.487	255	255	255	92	9
317	1.873	255	255	255	65	104
318	2.758	255	255	255	39	179
319	2.598	255	255	255	154	185
320	0.915	255	255	255	215	271
321	0.261	255	255	255	269	421
322	2.511	255	255	255	225	84
323	1.989	255	255	255	143	171
324	5.908	255	255	255	51	284
325	1.408	255	255	255	436	70
326	2.831	255	255	255	439	113
327	2.366	255	255	255	281	145
328	1.974	255	255	255	50	175
329	5.269	255	255	255	147	210
330	3.193	255	255	255	217	287
331	1.844	255	255	255	232	304
332	0.842	255	255	255	180	382
333	2.714	255	255	255	270	14
334	11.061	255	255	255	39	18
335	20.366	255	255	255	110	22
336	5.284	255	255	255	38	66
337	0.827	255	255	255	205	100
338	1.016	255	255	255	228	126
339	5.763	255	255	255	15	150
340	7.853	255	255	255	57	199
341	3.455	255	255	255	228	207
342	1.495	255	255	255	132	238
343	7.243	255	255	255	232	240
344	1.161	255	255	255	240	337
345	0.813	255	255	255	496	40
346	0.813	255	255	255	193	81
347	1.829	255	255	255	226	187
348	1.931	255	255	255	99	203
349	1.713	255	255	255	324	429
350	0.929	255	255	255	195	13
351	1.844	255	255	255	136	26
352	2.903	255	255	255	378	51
353	1.364	255	255	255	422	55
354	1.045	255	255	255	330	80
355	0.697	255	255	255	471	209
356	2.279	255	255	255	66	266
357	5.168	255	255	255	262	29
358	1.306	255	255	255	338	30
359	1.176	255	255	255	321	91
360	5.095	255	255	255	298	94
361	0.871	255	255	255	334	107
362	1.960	255	255	255	113	155
363	2.685	255	255	255	298	384
364	2.250	255	255	255	175	407
365	0.232	255	255	255	261	7
366	0.827	255	255	255	183	22
367	3.208	255	255	255	102	89
368	5.356	255	255	255	353	113
369	2.323	255	255	255	422	134
370	1.698	255	255	255	195	141
371	1.814	255	255	255	466	196
372	5.110	255	255	255	457	234
373	1.074	255	255	255	130	25
374	2.598	255	255	255	38	31
375	1.321	255	255	255	160	45
376	0.944	255	255	255	442	71
377	1.495	255	255	255	348	88
378	2.148	255	255	255	71	162
379	1.524	255	255	255	285	259
380	2.192	255	255	255	32	303
381	3.484	255	255	255	378	365
382	1.742	255	255	255	315	377
383	0.711	255	255	255	37	418
384	1.582	255	255	255	314	5
385	0.958	255	255	255	466	52
386	2.003	255	255	255	201	112
387	1.118	255	255	255	188	135
388	1.234	255	255	255	335	182
389	3.426	255	255	255	185	315
390	2.250	255	255	255	366	330
391	0.392	255	255	255	348	440
392	2.526	255	255	255	319	17
393	5.226	255	255	255	76	38
394	0.653	255	255	255	360	41
395	3.948	255	255	255	410	59
396	4.108	255	255	255	322	241
397	2.598	255	255	255	168	97
398	1.437	255	255	255	412	126
399	3.135	255	255	255	43	140
400	2.729	255	255	255	209	144
401	0.944	255	255	255	414	178
402	0.668	255	255	255	439	178
403	5.124	255	255	255	169	210
404	0.944	255	255	255	324	313
405	12.368	255	255	255	315	7
406	2.831	255	255	255	196	16
407	5.095	255	255	255	47	61
408	1.553	255	255	255	373	67
409	1.031	255	255	255	101	82
410	1.829	255	255	255	357	85
411	1.742	255	255	255	297	138
412	1.814	255	255	255	292	174
413	2.598	255	255	255	387	181
414	2.119	255	255	255	371	9
415	0.377	255	255	255	390	35
416	0.261	255	255	255	368	175
417	1.713	255	255	255	423	303
418	1.756	255	255	255	45	22
419	1.335	255	255	255	255	48
420	0.929	255	255	255	320	52
421	4.790	255	255	255	66	91
422	1.379	255	255	255	351	202
423	2.439	255	255	255	127	288
424	4.689	255	255	255	400	328
425	2.206	255	255	255	352	2
426	2.119	255	255	255	447	5
427	1.844	255	255	255	35	25
428	6.735	255	255	255	52	33
429	1.031	255	255	255	209	50
430	0.813	255	255	255	134	111
431	3.223	255	255	255	8	112
432	7.664	255	255	255	154	115
433	5.690	255	255	255	309	200
434	2.932	255	255	255	75	242
435	1.655	255	255	255	398	281
436	0.334	255	255	255	470	335
437	1.277	255	255	255	389	7
438	0.290	255	255	255	246	21
439	5.734	255	255	255	354	23
440	2.540	255	255	255	287	46
441	1.031	255	255	255	322	65
442	2.424	255	255	255	185	121
443	2.671	255	255	255	422	184
444	1.582	255	255	255	126	394
445	0.232	255	255	255	347	25
446	0.348	255	255	255	432	52
447	3.571	255	255	255	36	188
448	0.305	255	255	255	407	217
449	3.760	255	255	255	88	31
450	3.426	255	255	255	166	219
451	0.711	255	255	255	151	245
452	2.540	255	255	255	312	315
453	1.568	255	255	255	428	46
454	0.827	255	255	255	334	74
455	0.653	255	255	255	187	101
456	1.756	255	255	255	244	108
457	1.190	255	255	255	463	130
458	2.221	255	255	255	338	182
459	3.077	255	255	255	374	198
460	0.305	255	255	255	338	37
461	2.773	255	255	255	368	191
462	0.944	255	255	255	386	239
463	4.689	255	255	255	205	272
464	3.890	255	255	255	412	297
465	1.669	255	255	255	239	27
466	1.132	255	255	255	204	120
467	1.408	255	255	255	295	260
468	3.687	255	255	255	151	288
469	0.523	255	255	255	197	317
470	0.363	255	255	255	443	321
471	1.568	255	255	255	360	370
472	1.931	255	255	255	483	384
473	2.395	255	255	255	455	423
474	4.021	255	255	255	484	3
475	0.929	255	255	255	303	57
476	1.785	255	255	255	234	58
477	4.877	255	255	255	361	77
478	2.424	255	255	255	127	154
479	0.798	255	255	255	223	202
480	2.410	255	255	255	371	272
481	1.698	255	255	255	487	273
482	1.335	255	255	255	219	35
483	1.190	255	255	255	382	46
484	1.481	255	255	255	364	121
485	2.468	255	255	255	78	127
486	3.193	255	255	255	312	184
487	1.321	255	255	255	50	205
488	1.539	255	255	255	463	213
489	2.497	255	255	255	216	238
490	0.842	255	255	255	314	303
491	4.297	255	255	255	375	368
492	1.611	255	255	255	24	14
493	1.074	255	255	255	60	21
494	0.798	255	255	255	200	30
495	1.785	255	255	255	388	31
496	1.844	255	255	255	343	75
497	7.345	255	255	255	441	167
498	1.350	255	255	255	380	186
499	2.744	255	255	255	420	357
500	2.221	255	255	255	398	380
501	1.495	255	255	255	190	6
502	1.205	255	255	255	200	24
503	3.034	255	255	255	110	62
504	4.079	255	255	255	420	82
505	1.684	255	255	255	467	197
506	3.426	255	255	255	128	250
507	3.571	255	255	255	206	321
508	5.850	255	255	255	139	356
509	2.598	255	255	255	287	438
510	2.685	255	255	255	214	5
511	1.219	255	255	255	80	33
512	2.410	255	255	255	453	114
513	1.931	255	255	255	43	151
514	1.263	255	255	255	326	174
515	4.398	255	255	255	217	368
516	2.482	255	255	255	14	10
517	2.700	255	255	255	204	45
518	6.460	255	255	255	130	96
519	2.076	255	255	255	57	12
520	3.368	255	255	255	185	26
521	0.290	255	255	255	285	31
522	1.002	255	255	255	387	58
523	1.350	255	255	255	81	98
524	1.016	255	255	255	228	119
525	1.684	255	255	255	210	180
526	6.372	255	255	255	179	34
527	3.977	255	255	255	193	87
528	1.031	255	255	255	331	97
529	1.655	255	255	255	323	114
530	1.394	255	255	255	240	116
531	0.929	255	255	255	411	153
532	2.874	255	255	255	304	159
533	0.900	255	255	255	123	17
534	13.471	255	255	255	212	40
535	1.161	255	255	255	372	135
536	0.290	255	255	255	27	221
537	1.147	255	255	255	156	11
538	5.298	255	255	255	23	54
539	6.503	255	255	255	165	55
540	2.076	255	255	255	162	132
541	0.987	255	255	255	256	170
542	5.821	255	255	255	143	281
543	1.582	255	255	255	352	332
544	2.090	255	255	255	462	348
545	1.219	255	255	255	293	14
546	0.581	255	255	255	72	22
547	1.742	255	255	255	346	127
548	0.261	255	255	255	361	178
549	0.334	255	255	255	155	200
550	1.118	255	255	255	313	348
551	0.885	255	255	255	357	78
552	1.394	255	255	255	194	88
553	2.352	255	255	255	293	172
554	2.410	255	255	255	144	30
555	1.785	255	255	255	180	48
556	0.639	255	255	255	231	100
557	3.658	255	255	255	449	149
558	1.466	255	255	255	459	227
559	1.524	255	255	255	479	269
560	3.310	255	255	255	373	343
561	1.945	255	255	255	108	356
562	1.510	255	255	255	128	69
563	1.495	255	255	255	133	97
564	1.118	255	255	255	333	272
565	5.008	255	255	255	313	2
566	1.640	255	255	255	429	22
567	1.306	255	255	255	495	82
568	1.031	255	255	255	288	106
569	1.002	255	255	255	129	108
570	0.827	255	255	255	450	156
571	3.760	255	255	255	129	163
572	0.261	255	255	255	332	171
573	0.784	255	255	255	286	200
574	1.597	255	255	255	415	226
575	0.435	255	255	255	46	425
576	1.248	255	255	255	39	49
577	0.755	255	255	255	151	120
578	0.334	255	255	255	196	193
579	1.408	255	255	255	368	308
580	0.305	255	255	255	414	336
581	1.698	255	255	255	441	410
582	1.771	255	255	255	48	20
583	4.340	255	255	255	57	59
584	4.093	255	255	255	15	60
585	1.016	255	255	255	184	75
586	3.339	255	255	255	167	98
587	3.745	255	255	255	123	128
588	2.352	255	255	255	212	136
589	2.381	255	255	255	110	183
590	2.047	255	255	255	57	188
591	3.034	255	255	255	43	282
592	2.744	255	255	255	484	60
593	0.900	255	255	255	231	107
594	1.655	255	255	255	225	153
595	1.568	255	255	255	281	173
596	3.150	255	255	255	493	188
597	0.595	255	255	255	256	253
598	1.539	255	255	255	428	255
599	4.137	255	255	255	330	266
600	1.568	255	255	255	410	21
601	2.555	255	255	255	413	50
602	1.974	255	255	255	172	63
603	1.031	255	255	255	468	140
604	1.800	255	255	255	64	141
605	2.279	255	255	255	39	178
606	2.511	255	255	255	304	338
607	1.437	255	255	255	46	24
608	1.306	255	255	255	336	89
609	1.626	255	255	255	326	90
610	0.334	255	255	255	340	100
611	2.744	255	255	255	448	26
612	1.437	255	255	255	184	59
613	2.787	255	255	255	294	131
614	1.960	255	255	255	343	142
615	0.798	255	255	255	12	221
616	1.364	255	255	255	293	5
617	1.539	255	255	255	151	53
618	14.995	255	255	255	50	64
619	0.827	255	255	255	118	164
620	1.989	255	255	255	2	172
621	2.177	255	255	255	343	7
622	1.335	255	255	255	435	38
623	1.379	255	255	255	335	48
624	1.176	255	255	255	370	51
625	1.568	255	255	255	298	53
626	1.335	255	255	255	337	74
627	7.055	255	255	255	194	146
628	1.408	255	255	255	464	170
629	6.300	255	255	255	136	73
630	1.553	255	255	255	78	75
631	3.223	255	255	255	396	133
632	1.626	255	255	255	446	145
633	2.758	255	255	255	107	152
634	6.489	255	255	255	322	159
635	1.510	255	255	255	323	225
636	3.310	255	255	255	129	261
637	2.279	255	255	255	155	339
638	0.885	255	255	255	404	106
639	1.539	255	255	255	112	170
640	0.929	255	255	255	437	177
641	2.105	255	255	255	81	193
642	4.166	255	255	255	96	225
643	0.305	255	255	255	218	267
644	2.555	255	255	255	478	290
645	2.221	255	255	255	448	344
646	0.798	255	255	255	182	17
647	1.698	255	255	255	302	27
648	4.253	255	255	255	38	55
649	1.727	255	255	255	430	65
650	3.135	255	255	255	433	83
651	1.640	255	255	255	25	122
652	2.047	255	255	255	85	137
653	2.105	255	255	255	132	231
654	2.990	255	255	255	108	234
655	1.481	255	255	255	468	262
656	1.118	255	255	255	305	37
657	1.147	255	255	255	99	88
658	1.858	255	255	255	464	112
659	5.342	255	255	255	449	157
660	2.148	255	255	255	433	237
661	4.137	255	255	255	464	257
662	0.624	255	255	255	339	258
663	3.658	255	255	255	243	270
664	2.119	255	255	255	166	295
665	2.366	255	255	255	381	318
666	0.232	255	255	255	239	330
667	2.758	255	255	255	227	39
668	3.861	255	255	255	347	39
669	2.264	255	255	255	456	102
670	0.232	255	255	255	275	126
671	1.190	255	255	255	401	209
672	1.132	255	255	255	411	232
673	5.226	255	255	255	256	261
674	4.326	255	255	255	280	334
675	2.787	255	255	255	331	458
676	3.048	255	255	255	97	101
677	3.440	255	255	255	217	134
678	2.032	255	255	255	460	178
679	1.756	255	255	255	207	239
680	2.061	255	255	255	356	253
681	1.147	255	255	255	389	21
682	1.118	255	255	255	336	48
683	0.624	255	255	255	92	53
684	1.132	255	255	255	303	59
685	3.193	255	255	255	276	82
686	3.295	255	255	255	324	95
687	1.190	255	255	255	437	100
688	1.103	255	255	255	430	117
689	3.063	255	255	255	179	129
690	1.423	255	255	255	113	140
691	6.169	255	255	255	286	283
692	0.392	255	255	255	249	115
693	2.308	255	255	255	442	134
694	1.045	255	255	255	375	210
695	3.919	255	255	255	381	50
696	1.466	255	255	255	400	117
697	3.731	255	255	255	194	159
698	0.755	255	255	255	149	181
699	1.989	255	255	255	458	190
700	3.034	255	255	255	369	266
701	1.669	255	255	255	442	58
702	1.379	255	255	255	327	201
703	0.798	255	255	255	347	210
704	1.902	255	255	255	314	333
705	1.277	255	255	255	260	7
706	1.089	255	255	255	394	33
707	1.263	255	255	255	108	114
708	4.064	255	255	255	200	141
709	1.132	255	255	255	123	161
710	3.063	255	255	255	265	382
711	0.929	255	255	255	250	46
712	1.335	255	255	255	152	61
713	1.684	255	255	255	174	87
714	1.176	255	255	255	188	101
715	0.827	255	255	255	175	104
716	1.161	255	255	255	400	257
717	1.626	255	255	255	424	93
718	1.771	255	255	255	366	123
719	2.076	255	255	255	290	184
720	1.394	255	255	255	248	222
721	1.045	255	255	255	206	40
722	1.945	255	255	255	139	200
723	1.118	255	255	255	125	288
724	3.295	255	255	255	470	392
725	1.292	255	255	255	192	6
726	2.163	255	255	255	349	14
727	6.372	255	255	255	76	28
728	1.756	255	255	255	427	56
729	2.018	255	255	255	42	221
730	2.584	255	255	255	445	374
731	0.261	255	255	255	355	14
732	1.698	255	255	255	191	48
733	1.031	255	255	255	53	63
734	1.597	255	255	255	221	77
735	1.394	255	255	255	426	85
736	3.353	255	255	255	27	156
737	1.655	255	255	255	231	163
738	2.511	255	255	255	290	186
739	4.035	255	255	255	156	193
740	1.698	255	255	255	444	209
741	1.931	255	255	255	246	210
742	2.366	255	255	255	145	217
743	0.885	255	255	255	481	270
744	7.418	255	255	255	135	276
745	0.232	255	255	255	304	24
746	0.319	255	255	255	450	79
747	2.700	255	255	255	386	91
748	0.842	255	255	255	78	108
749	1.931	255	255	255	457	300
750	1.669	255	255	255	220	324
751	1.597	255	255	255	94	1
752	0.944	255	255	255	245	43
753	2.497	255	255	255	308	156
754	2.061	255	255	255	491	163
755	1.074	255	255	255	218	182
756	0.813	255	255	255	377	200
757	1.713	255	255	255	490	204
758	1.727	255	255	255	475	248
759	3.876	255	255	255	416	345
760	2.744	255	255	255	457	349
761	1.277	255	255	255	140	8
762	3.629	255	255	255	96	12
763	2.845	255	255	255	64	33
764	3.077	255	255	255	78	50
765	0.740	255	255	255	156	99
766	1.306	255	255	255	472	118
767	4.384	255	255	255	469	161
768	0.929	255	255	255	313	242
769	0.842	255	255	255	279	351
770	9.160	255	255	255	70	354
771	3.135	255	255	255	217	378
772	6.692	255	255	255	248	396
773	1.858	255	255	255	212	3
774	0.929	255	255	255	241	12
775	2.744	255	255	255	223	76
776	0.871	255	255	255	199	97
777	0.334	255	255	255	289	117
778	1.379	255	255	255	301	140
779	0.261	255	255	255	320	237
780	2.294	255	255	255	199	244
781	0.798	255	255	255	12	265
782	6.111	255	255	255	133	278
783	5.414	255	255	255	67	373
784	1.161	255	255	255	421	30
785	0.987	255	255	255	301	58
786	2.671	255	255	255	183	81
787	1.350	255	255	255	201	94
788	1.190	255	255	255	392	131
789	7.200	255	255	255	109	282
790	0.232	255	255	255	346	68
791	1.089	255	255	255	174	75
792	1.350	255	255	255	145	143
793	2.555	255	255	255	198	161
794	3.266	255	255	255	436	420
795	1.640	255	255	255	387	40
796	5.487	255	255	255	26	80
797	0.232	255	255	255	464	111
798	4.311	255	255	255	153	124
799	0.842	255	255	255	216	177
800	1.931	255	255	255	146	302
801	4.137	255	255	255	390	427
802	0.261	255	255	255	438	4
803	2.061	255	255	255	401	53
804	0.813	255	255	255	270	60
805	9.058	255	255	255	279	111
806	2.308	255	255	255	64	156
807	3.484	255	255	255	140	223
808	0.305	255	255	255	93	341
809	1.074	255	255	255	267	23
810	0.232	255	255	255	337	24
811	2.627	255	255	255	203	28
812	2.526	255	255	255	46	40
813	1.248	255	255	255	151	53
814	3.687	255	255	255	10	138
815	3.440	255	255	255	339	209
816	4.340	255	255	255	100	72
817	4.355	255	255	255	232	143
818	1.873	255	255	255	263	147
819	1.466	255	255	255	36	151
820	3.179	255	255	255	198	160
821	0.929	255	255	255	432	185
822	1.306	255	255	255	219	206
823	1.219	255	255	255	122	223
824	2.802	255	255	255	187	14
825	2.279	255	255	255	300	112
826	2.134	255	255	255	24	238
827	0.232	255	255	255	284	263
828	1.147	255	255	255	45	27
829	0.769	255	255	255	126	27
830	2.845	255	255	255	475	75
831	0.261	255	255	255	248	172
832	0.915	255	255	255	424	276
833	8.579	255	255	255	178	13
834	2.294	255	255	255	480	17
835	1.364	255	255	255	487	42
836	1.089	255	255	255	148	50
837	2.279	255	255	255	219	106
838	1.074	255	255	255	67	125
839	3.745	255	255	255	450	222
840	0.421	255	255	255	205	404
841	0.363	255	255	255	221	424
842	1.263	255	255	255	334	26
843	1.655	255	255	255	337	45
844	1.423	255	255	255	220	92
845	1.045	255	255	255	161	131
846	2.148	255	255	255	429	175
847	3.484	255	255	255	156	194
848	2.192	255	255	255	48	231
849	2.584	255	255	255	159	314
850	2.569	255	255	255	297	323
851	1.306	255	255	255	384	28
852	0.958	255	255	255	170	53
853	1.553	255	255	255	367	57
854	1.524	255	255	255	376	77
855	1.727	255	255	255	34	85
856	2.323	255	255	255	429	245
857	3.005	255	255	255	114	10
858	1.597	255	255	255	82	18
859	3.295	255	255	255	111	30
860	2.018	255	255	255	94	67
861	3.063	255	255	255	238	184
862	1.626	255	255	255	230	233
863	1.887	255	255	255	115	1
864	1.190	255	255	255	460	4
865	2.250	255	255	255	209	15
866	0.276	255	255	255	117	34
867	1.292	255	255	255	386	196
868	2.206	255	255	255	131	229
869	1.089	255	255	255	460	3
870	2.569	255	255	255	493	15
871	1.916	255	255	255	58	16
872	0.697	255	255	255	308	21
