 	Area	Mean	Min	Max	XStart	YStart
144	1.510	255	255	255	343	99
145	4.050	255	255	255	98	126
146	0.769	255	255	255	199	296
147	2.264	255	255	255	321	154
148	1.974	255	255	255	30	199
149	2.105	255	255	255	232	14
150	1.510	255	255	255	273	36
151	7.113	255	255	255	183	91
152	3.905	255	255	255	75	130
153	4.645	255	255	255	160	178
154	0.944	255	255	255	437	220
155	0.305	255	255	255	405	292
156	1.510	255	255	255	225	105
157	4.064	255	255	255	106	245
158	0.392	255	255	255	234	380
159	2.468	255	255	255	203	107
160	0.813	255	255	255	431	149
161	1.568	255	255	255	261	166
162	1.350	255	255	255	364	197
163	2.453	255	255	255	172	59
164	0.740	255	255	255	389	137
165	2.250	255	255	255	262	159
166	7.563	255	255	255	101	247
167	1.713	255	255	255	217	35
168	0.319	255	255	255	478	111
169	2.555	255	255	255	147	140
170	3.861	255	255	255	150	206
171	0.755	255	255	255	34	226
172	1.597	255	255	255	49	287
173	1.394	255	255	255	220	33
174	3.048	255	255	255	186	53
175	0.871	255	255	255	292	142
176	7.548	255	255	255	50	19
177	1.495	255	255	255	433	138
178	0.726	255	255	255	286	233
179	0.261	255	255	255	351	346
180	3.556	255	255	255	302	367
181	1.364	255	255	255	238	47
182	2.206	255	255	255	17	343
183	0.856	255	255	255	170	65
184	6.924	255	255	255	403	66
185	2.105	255	255	255	448	267
186	0.290	255	255	255	279	3
187	3.876	255	255	255	102	34
188	9.450	255	255	255	54	101
189	1.292	255	255	255	316	175
190	2.279	255	255	255	184	398
191	0.276	255	255	255	25	457
192	0.784	255	255	255	192	28
193	0.987	255	255	255	85	61
194	0.813	255	255	255	300	87
195	2.613	255	255	255	58	183
196	0.232	255	255	255	376	338
197	6.184	255	255	255	302	7
198	4.006	255	255	255	89	20
199	2.903	255	255	255	465	80
200	7.911	255	255	255	102	81
201	5.022	255	255	255	355	160
202	8.826	255	255	255	283	163
203	1.582	255	255	255	473	189
204	3.019	255	255	255	89	197
205	7.897	255	255	255	421	234
206	1.931	255	255	255	194	308
207	0.856	255	255	255	116	66
208	0.842	255	255	255	401	159
209	7.331	255	255	255	361	179
210	1.466	255	255	255	77	231
211	1.626	255	255	255	130	7
212	0.392	255	255	255	366	30
213	1.582	255	255	255	59	111
214	3.905	255	255	255	57	234
215	4.732	255	255	255	67	41
216	0.261	255	255	255	64	459
217	1.248	255	255	255	89	104
218	3.368	255	255	255	301	199
219	2.744	255	255	255	105	216
220	0.261	255	255	255	265	399
221	1.684	255	255	255	172	47
222	0.987	255	255	255	115	158
223	1.045	255	255	255	304	179
224	1.031	255	255	255	351	222
225	2.279	255	255	255	157	259
226	1.031	255	255	255	290	27
227	1.408	255	255	255	330	69
228	0.377	255	255	255	266	71
229	1.118	255	255	255	262	122
230	0.363	255	255	255	252	180
231	2.134	255	255	255	152	346
232	0.726	255	255	255	53	108
233	0.305	255	255	255	239	110
234	4.340	255	255	255	22	294
235	0.755	255	255	255	352	297
236	0.305	255	255	255	64	422
237	0.827	255	255	255	78	28
238	1.814	255	255	255	373	38
239	3.121	255	255	255	428	42
240	1.031	255	255	255	220	69
241	1.481	255	255	255	31	99
242	1.118	255	255	255	142	123
243	2.148	255	255	255	109	147
244	1.727	255	255	255	100	179
245	0.334	255	255	255	80	237
246	3.005	255	255	255	428	411
247	1.292	255	255	255	140	242
248	1.640	255	255	255	480	251
249	1.234	255	255	255	385	265
250	2.177	255	255	255	89	339
251	2.584	255	255	255	56	256
252	1.844	255	255	255	222	264
253	1.539	255	255	255	211	278
254	1.118	255	255	255	446	316
255	3.339	255	255	255	249	2
256	5.792	255	255	255	342	64
257	7.519	255	255	255	279	129
258	0.813	255	255	255	204	239
259	3.135	255	255	255	380	254
260	1.524	255	255	255	253	262
261	3.252	255	255	255	355	274
262	0.755	255	255	255	341	307
263	0.261	255	255	255	462	336
264	0.334	255	255	255	100	194
265	0.392	255	255	255	114	15
266	2.584	255	255	255	108	40
267	1.568	255	255	255	33	113
268	1.742	255	255	255	447	242
269	2.584	255	255	255	368	246
270	1.118	255	255	255	429	300
271	0.624	255	255	255	264	39
272	0.523	255	255	255	266	48
273	0.842	255	255	255	18	56
274	1.698	255	255	255	131	187
275	0.232	255	255	255	236	226
276	0.450	255	255	255	246	243
277	0.377	255	255	255	453	442
278	1.248	255	255	255	95	1
279	0.334	255	255	255	304	3
280	0.842	255	255	255	133	24
281	0.334	255	255	255	288	238
282	1.597	255	255	255	174	7
283	3.818	255	255	255	216	97
284	2.119	255	255	255	278	127
285	1.727	255	255	255	57	288
286	0.392	255	255	255	10	449
287	1.277	255	255	255	248	86
288	1.931	255	255	255	308	124
289	0.334	255	255	255	349	140
290	0.261	255	255	255	228	203
291	0.334	255	255	255	127	220
292	1.814	255	255	255	341	223
293	2.598	255	255	255	346	13
294	1.161	255	255	255	97	76
295	1.176	255	255	255	175	111
296	1.219	255	255	255	203	121
297	0.334	255	255	255	80	223
298	1.669	255	255	255	102	285
299	1.582	255	255	255	339	62
300	3.513	255	255	255	218	209
301	3.295	255	255	255	151	283
302	3.208	255	255	255	168	20
303	3.048	255	255	255	223	53
304	1.698	255	255	255	254	170
305	1.742	255	255	255	435	220
306	1.597	255	255	255	162	174
307	0.668	255	255	255	125	28
308	2.206	255	255	255	9	102
309	0.944	255	255	255	71	120
310	1.727	255	255	255	110	241
311	3.353	255	255	255	464	20
312	3.963	255	255	255	61	184
313	0.944	255	255	255	442	229
314	1.277	255	255	255	324	382
315	0.348	255	255	255	239	7
316	0.232	255	255	255	45	8
317	1.756	255	255	255	378	59
318	2.018	255	255	255	97	63
319	2.831	255	255	255	158	240
320	1.074	255	255	255	152	4
321	1.306	255	255	255	26	46
322	1.640	255	255	255	146	68
323	2.352	255	255	255	417	199
324	4.340	255	255	255	120	271
325	0.726	255	255	255	86	344
326	9.247	255	255	255	168	52
327	10.350	255	255	255	81	106
328	2.569	255	255	255	166	66
329	1.060	255	255	255	411	126
330	0.842	255	255	255	221	172
331	9.871	255	255	255	116	66
332	4.964	255	255	255	458	92
333	1.364	255	255	255	178	156
334	2.918	255	255	255	491	229
335	1.713	255	255	255	375	429
336	2.235	255	255	255	252	439
337	1.800	255	255	255	80	17
338	1.147	255	255	255	432	59
339	1.510	255	255	255	253	232
340	0.987	255	255	255	19	15
341	1.887	255	255	255	273	55
342	0.769	255	255	255	13	77
343	1.045	255	255	255	90	121
344	5.197	255	255	255	99	168
345	1.960	255	255	255	38	182
346	1.568	255	255	255	165	28
347	0.944	255	255	255	394	47
348	1.611	255	255	255	77	67
349	1.089	255	255	255	258	99
350	1.161	255	255	255	133	118
351	1.524	255	255	255	330	120
352	1.045	255	255	255	295	129
353	1.495	255	255	255	251	188
354	1.524	255	255	255	162	350
355	2.511	255	255	255	376	130
356	1.858	255	255	255	36	148
357	0.929	255	255	255	215	188
358	5.864	255	255	255	59	229
359	15.314	255	255	255	213	272
360	1.089	255	255	255	280	283
361	3.440	255	255	255	179	179
362	0.334	255	255	255	299	222
363	0.232	255	255	255	356	315
364	0.726	255	255	255	235	81
365	1.060	255	255	255	249	281
366	0.944	255	255	255	387	114
367	8.463	255	255	255	64	230
368	0.987	255	255	255	89	45
369	3.469	255	255	255	123	58
370	1.132	255	255	255	300	83
371	1.394	255	255	255	230	113
372	0.334	255	255	255	168	76
373	1.292	255	255	255	53	89
374	2.352	255	255	255	201	170
375	0.261	255	255	255	223	211
376	0.334	255	255	255	22	344
377	0.711	255	255	255	141	393
378	0.334	255	255	255	496	18
379	1.698	255	255	255	217	47
380	1.960	255	255	255	394	54
381	0.392	255	255	255	244	178
382	0.987	255	255	255	133	135
383	2.468	255	255	255	491	138
384	1.408	255	255	255	345	166
385	0.377	255	255	255	406	1
386	1.539	255	255	255	378	150
387	5.734	255	255	255	354	280
388	5.081	255	255	255	294	282
389	1.219	255	255	255	411	300
390	9.319	255	255	255	406	392
391	1.306	255	255	255	54	431
392	0.363	255	255	255	268	8
393	0.668	255	255	255	335	50
394	3.484	255	255	255	57	221
395	0.377	255	255	255	296	291
396	0.639	255	255	255	218	305
397	1.582	255	255	255	240	316
398	2.192	255	255	255	316	351
399	1.321	255	255	255	34	385
400	2.352	255	255	255	239	395
401	4.761	255	255	255	411	399
402	0.348	255	255	255	438	6
403	0.334	255	255	255	117	53
404	1.785	255	255	255	442	57
405	1.292	255	255	255	162	117
406	0.261	255	255	255	418	247
407	0.465	255	255	255	354	415
408	2.337	255	255	255	155	3
409	0.276	255	255	255	93	142
410	0.348	255	255	255	99	145
411	0.377	255	255	255	87	158
412	1.234	255	255	255	68	242
413	0.261	255	255	255	469	426
414	1.002	255	255	255	432	12
415	4.369	255	255	255	17	124
416	3.876	255	255	255	199	257
417	0.261	255	255	255	217	329
418	5.240	255	255	255	149	427
419	1.031	255	255	255	288	51
420	2.163	255	255	255	146	84
421	0.987	255	255	255	248	103
422	1.016	255	255	255	7	115
423	3.324	255	255	255	244	437
424	0.711	255	255	255	433	21
425	0.871	255	255	255	409	26
426	1.423	255	255	255	5	32
427	2.134	255	255	255	255	107
428	1.742	255	255	255	181	127
429	2.337	255	255	255	45	304
430	0.261	255	255	255	218	304
431	0.232	255	255	255	350	464
432	3.339	255	255	255	47	89
433	1.350	255	255	255	176	104
434	1.016	255	255	255	386	164
435	8.216	255	255	255	372	178
436	0.842	255	255	255	300	254
437	2.352	255	255	255	16	273
438	0.421	255	255	255	128	14
439	3.469	255	255	255	225	160
440	4.253	255	255	255	180	310
441	1.568	255	255	255	186	347
442	3.382	255	255	255	64	415
443	0.987	255	255	255	419	69
444	3.411	255	255	255	251	118
445	1.060	255	255	255	437	180
446	1.219	255	255	255	41	6
447	0.261	255	255	255	302	88
448	0.261	255	255	255	350	242
449	1.945	255	255	255	391	269
450	0.334	255	255	255	375	363
451	0.305	255	255	255	74	28
452	1.205	255	255	255	358	35
453	0.305	255	255	255	122	73
454	5.269	255	255	255	132	134
455	0.334	255	255	255	65	157
456	0.435	255	255	255	69	167
457	1.103	255	255	255	287	256
458	3.702	255	255	255	122	363
459	5.371	255	255	255	239	402
460	4.732	255	255	255	195	450
461	0.276	255	255	255	477	11
462	0.929	255	255	255	286	228
463	1.350	255	255	255	398	275
464	1.539	255	255	255	206	341
465	1.190	255	255	255	316	366
466	0.813	255	255	255	291	10
467	1.016	255	255	255	280	93
468	0.305	255	255	255	180	100
469	1.263	255	255	255	147	205
470	1.147	255	255	255	406	338
471	2.105	255	255	255	175	380
472	1.989	255	255	255	398	17
473	1.118	255	255	255	229	180
474	1.568	255	255	255	479	185
475	1.423	255	255	255	256	250
476	1.379	255	255	255	386	413
477	4.877	255	255	255	485	89
478	20.163	255	255	255	191	143
479	7.345	255	255	255	58	216
480	6.924	255	255	255	299	386
481	0.261	255	255	255	463	117
482	0.348	255	255	255	331	154
483	0.697	255	255	255	46	177
484	0.377	255	255	255	453	442
485	1.423	255	255	255	319	6
486	1.234	255	255	255	333	119
487	1.684	255	255	255	325	219
488	1.335	255	255	255	115	369
489	3.164	255	255	255	315	425
490	1.655	255	255	255	151	10
491	0.261	255	255	255	247	46
492	1.597	255	255	255	38	172
493	2.613	255	255	255	224	24
494	4.123	255	255	255	149	28
495	1.147	255	255	255	72	280
496	1.089	255	255	255	415	149
497	0.232	255	255	255	351	239
498	0.334	255	255	255	254	272
499	3.832	255	255	255	150	452
500	0.261	255	255	255	187	26
501	1.263	255	255	255	486	97
502	1.074	255	255	255	67	219
503	18.363	255	255	255	423	7
504	1.510	255	255	255	330	56
505	1.611	255	255	255	468	210
506	1.060	255	255	255	38	241
507	3.310	255	255	255	285	281
508	1.437	255	255	255	401	45
509	0.276	255	255	255	217	114
510	1.524	255	255	255	22	148
511	4.137	255	255	255	89	180
512	1.902	255	255	255	44	206
513	0.348	255	255	255	172	217
514	1.974	255	255	255	131	250
515	2.685	255	255	255	51	255
516	2.250	255	255	255	379	40
517	1.306	255	255	255	474	274
518	1.495	255	255	255	74	56
519	1.016	255	255	255	488	58
520	2.540	255	255	255	415	59
521	3.687	255	255	255	149	108
522	0.726	255	255	255	156	128
523	0.697	255	255	255	178	142
524	1.916	255	255	255	348	59
525	1.655	255	255	255	383	88
526	1.495	255	255	255	367	200
527	2.061	255	255	255	388	239
528	4.761	255	255	255	408	299
529	2.192	255	255	255	251	57
530	0.958	255	255	255	229	147
531	2.003	255	255	255	491	193
532	3.019	255	255	255	133	216
533	1.437	255	255	255	102	232
534	3.455	255	255	255	281	311
535	4.021	255	255	255	308	380
536	3.063	255	255	255	325	437
537	1.234	255	255	255	296	249
538	0.261	255	255	255	44	263
539	0.987	255	255	255	244	76
540	1.292	255	255	255	326	128
541	2.206	255	255	255	367	231
542	0.450	255	255	255	326	234
543	0.392	255	255	255	92	16
544	0.334	255	255	255	103	48
545	0.958	255	255	255	95	83
546	0.261	255	255	255	410	139
547	0.305	255	255	255	132	222
548	0.406	255	255	255	351	299
549	0.305	255	255	255	352	348
550	0.334	255	255	255	453	442
551	0.334	255	255	255	447	79
552	1.147	255	255	255	336	143
553	0.261	255	255	255	76	227
554	1.495	255	255	255	397	279
555	0.494	255	255	255	273	340
556	0.276	255	255	255	45	19
557	2.119	255	255	255	273	45
558	1.147	255	255	255	250	186
559	1.161	255	255	255	361	10
560	0.334	255	255	255	349	21
561	1.466	255	255	255	191	85
562	0.450	255	255	255	370	133
563	0.261	255	255	255	126	192
564	0.290	255	255	255	290	428
565	0.900	255	255	255	443	45
566	1.060	255	255	255	238	148
567	3.411	255	255	255	89	323
568	1.074	255	255	255	143	392
569	1.713	255	255	255	138	97
570	0.421	255	255	255	441	111
571	2.032	255	255	255	174	244
572	0.305	255	255	255	185	400
573	1.089	255	255	255	125	32
574	0.711	255	255	255	192	112
575	1.045	255	255	255	293	253
576	1.248	255	255	255	296	327
577	2.424	255	255	255	10	4
578	0.276	255	255	255	338	9
579	0.348	255	255	255	134	371
580	0.305	255	255	255	442	372
581	0.261	255	255	255	251	467
582	1.989	255	255	255	153	76
583	1.394	255	255	255	273	74
584	0.929	255	255	255	419	89
585	3.556	255	255	255	162	107
586	1.132	255	255	255	115	172
587	1.292	255	255	255	275	179
588	2.192	255	255	255	113	210
589	0.784	255	255	255	315	283
590	1.089	255	255	255	410	307
591	3.673	255	255	255	254	430
592	1.974	255	255	255	129	138
593	1.945	255	255	255	98	165
594	1.190	255	255	255	143	301
595	0.377	255	255	255	2	303
596	2.076	255	255	255	203	312
597	0.232	255	255	255	102	338
598	10.495	255	255	255	59	6
599	2.323	255	255	255	260	9
600	1.655	255	255	255	134	178
601	4.035	255	255	255	337	227
602	0.566	255	255	255	14	418
603	0.784	255	255	255	421	71
604	2.381	255	255	255	235	102
605	0.348	255	255	255	221	186
606	1.321	255	255	255	98	227
607	11.947	255	255	255	330	254
608	1.858	255	255	255	317	373
609	1.132	255	255	255	429	81
610	2.352	255	255	255	172	124
611	1.263	255	255	255	282	223
612	1.161	255	255	255	194	305
613	0.348	255	255	255	295	347
614	1.118	255	255	255	116	23
615	0.435	255	255	255	16	52
616	0.784	255	255	255	112	55
617	1.437	255	255	255	315	129
618	1.161	255	255	255	384	137
619	1.321	255	255	255	99	113
620	0.348	255	255	255	46	223
621	1.553	255	255	255	415	9
622	1.132	255	255	255	280	50
623	3.876	255	255	255	167	51
624	0.261	255	255	255	9	276
625	0.856	255	255	255	163	284
626	8.260	255	255	255	19	313
627	0.363	255	255	255	452	454
628	0.348	255	255	255	52	26
629	0.261	255	255	255	129	152
630	0.232	255	255	255	335	171
631	3.600	255	255	255	234	32
632	1.248	255	255	255	225	133
633	13.601	255	255	255	30	170
634	3.426	255	255	255	100	210
635	2.758	255	255	255	116	284
636	0.813	255	255	255	129	167
637	1.103	255	255	255	10	190
638	1.902	255	255	255	264	205
639	0.813	255	255	255	146	273
640	3.106	255	255	255	140	405
641	0.348	255	255	255	464	43
642	5.255	255	255	255	375	74
643	1.118	255	255	255	194	156
644	0.377	255	255	255	253	162
645	1.118	255	255	255	480	184
646	0.377	255	255	255	75	212
647	0.261	255	255	255	230	382
648	1.669	255	255	255	384	431
649	1.814	255	255	255	491	440
650	0.523	255	255	255	217	267
651	1.292	255	255	255	50	397
652	1.611	255	255	255	52	27
653	1.031	255	255	255	271	59
654	0.842	255	255	255	70	129
655	1.190	255	255	255	450	131
656	4.021	255	255	255	58	171
657	0.842	255	255	255	459	228
658	0.261	255	255	255	448	297
659	0.261	255	255	255	439	84
660	0.232	255	255	255	334	103
661	1.074	255	255	255	254	143
662	0.276	255	255	255	26	252
663	1.292	255	255	255	399	315
664	1.306	255	255	255	367	329
665	2.744	255	255	255	294	375
666	1.161	255	255	255	35	94
667	1.219	255	255	255	248	196
668	0.232	255	255	255	16	430
669	1.916	255	255	255	387	146
670	0.305	255	255	255	453	377
671	3.135	255	255	255	120	378
672	1.060	255	255	255	345	148
673	0.726	255	255	255	176	176
674	0.435	255	255	255	453	189
675	1.321	255	255	255	72	246
676	2.119	255	255	255	196	277
677	1.785	255	255	255	358	84
678	1.408	255	255	255	110	98
679	0.363	255	255	255	139	127
680	0.348	255	255	255	118	145
681	1.553	255	255	255	155	201
682	1.568	255	255	255	182	233
683	0.653	255	255	255	351	41
684	0.958	255	255	255	126	71
685	2.642	255	255	255	147	99
686	1.321	255	255	255	90	132
687	0.929	255	255	255	367	167
688	4.035	255	255	255	113	251
689	1.002	255	255	255	115	31
690	2.308	255	255	255	291	166
691	0.232	255	255	255	78	183
692	1.234	255	255	255	278	238
693	1.089	255	255	255	67	375
694	1.263	255	255	255	121	14
695	1.437	255	255	255	283	83
696	2.685	255	255	255	144	84
697	0.755	255	255	255	64	205
698	1.873	255	255	255	147	210
699	0.261	255	255	255	383	326
700	2.148	255	255	255	193	349
701	0.944	255	255	255	117	20
702	0.319	255	255	255	27	89
703	15.416	255	255	255	127	102
704	2.090	255	255	255	488	207
705	1.089	255	255	255	145	233
706	4.137	255	255	255	58	239
707	1.539	255	255	255	241	325
708	0.334	255	255	255	146	383
709	1.350	255	255	255	217	61
710	0.334	255	255	255	94	368
711	0.348	255	255	255	105	5
712	1.814	255	255	255	87	28
713	0.261	255	255	255	153	275
714	0.290	255	255	255	199	285
715	0.305	255	255	255	236	345
716	0.406	255	255	255	314	455
717	0.334	255	255	255	90	62
718	0.348	255	255	255	87	69
719	1.263	255	255	255	77	75
720	3.034	255	255	255	102	356
721	0.334	255	255	255	314	457
722	8.550	255	255	255	425	67
723	2.947	255	255	255	359	231
724	3.977	255	255	255	72	280
725	0.624	255	255	255	369	361
726	2.729	255	255	255	123	363
727	1.306	255	255	255	476	20
728	1.698	255	255	255	180	28
729	0.276	255	255	255	97	53
730	1.219	255	255	255	107	133
731	1.582	255	255	255	356	229
732	1.524	255	255	255	490	397
733	0.827	255	255	255	244	101
734	0.740	255	255	255	306	196
735	5.037	255	255	255	33	243
736	0.334	255	255	255	143	106
737	1.466	255	255	255	316	159
738	0.290	255	255	255	423	216
739	4.079	255	255	255	367	248
740	1.437	255	255	255	378	15
741	1.002	255	255	255	7	52
742	1.800	255	255	255	37	54
743	1.060	255	255	255	425	172
744	2.627	255	255	255	204	57
745	1.684	255	255	255	37	73
746	0.813	255	255	255	98	125
747	0.653	255	255	255	40	346
748	0.232	255	255	255	73	66
749	11.134	255	255	255	184	107
750	1.727	255	255	255	308	116
751	3.745	255	255	255	128	327
752	1.103	255	255	255	127	55
753	2.598	255	255	255	156	66
754	0.276	255	255	255	106	105
755	0.784	255	255	255	160	213
756	0.247	255	255	255	222	235
757	3.208	255	255	255	288	391
758	1.495	255	255	255	296	35
759	7.084	255	255	255	35	87
760	1.103	255	255	255	76	105
761	1.640	255	255	255	147	317
762	1.161	255	255	255	332	45
763	0.392	255	255	255	185	72
764	1.960	255	255	255	396	194
765	3.063	255	255	255	37	313
766	0.842	255	255	255	9	400
767	0.726	255	255	255	137	56
768	2.787	255	255	255	52	82
769	1.132	255	255	255	73	186
770	1.045	255	255	255	114	11
771	1.016	255	255	255	72	109
772	0.697	255	255	255	448	240
773	1.147	255	255	255	116	271
774	0.261	255	255	255	464	360
775	0.305	255	255	255	368	28
776	0.348	255	255	255	265	304
777	3.716	255	255	255	100	23
778	2.352	255	255	255	474	44
779	1.887	255	255	255	232	60
780	0.842	255	255	255	215	167
781	1.626	255	255	255	192	243
782	0.232	255	255	255	452	368
783	1.161	255	255	255	436	33
784	1.263	255	255	255	405	94
785	2.352	255	255	255	90	381
786	2.337	255	255	255	62	387
787	0.261	255	255	255	176	211
788	1.553	255	255	255	17	244
789	1.626	255	255	255	205	158
790	2.076	255	255	255	154	5
791	1.016	255	255	255	42	234
792	1.858	255	255	255	392	47
793	1.350	255	255	255	230	225
794	1.452	255	255	255	175	257
795	0.232	255	255	255	101	388
796	0.232	255	255	255	152	456
797	0.813	255	255	255	407	22
798	1.844	255	255	255	25	98
799	1.655	255	255	255	248	148
800	0.929	255	255	255	209	194
801	7.781	255	255	255	127	182
802	0.261	255	255	255	376	80
803	1.626	255	255	255	121	176
804	1.611	255	255	255	219	390
805	0.363	255	255	255	226	10
806	0.798	255	255	255	186	130
807	1.785	255	255	255	320	158
808	0.261	255	255	255	242	96
809	0.290	255	255	255	12	115
810	0.348	255	255	255	64	136
811	0.377	255	255	255	306	430
812	0.711	255	255	255	439	439
813	0.363	255	255	255	238	130
814	1.553	255	255	255	150	242
815	2.874	255	255	255	464	111
816	0.813	255	255	255	452	122
817	0.392	255	255	255	64	136
818	0.334	255	255	255	95	181
819	0.494	255	255	255	351	251
820	1.176	255	255	255	113	297
821	0.261	255	255	255	230	449
822	2.148	255	255	255	116	8
823	1.016	255	255	255	7	95
824	1.408	255	255	255	20	153
825	3.469	255	255	255	298	2
826	3.281	255	255	255	123	72
827	0.261	255	255	255	218	269
828	2.540	255	255	255	155	275
829	2.235	255	255	255	345	34
830	0.755	255	255	255	135	186
831	3.426	255	255	255	194	297
832	2.250	255	255	255	350	72
833	0.334	255	255	255	45	91
834	0.929	255	255	255	126	176
835	0.261	255	255	255	419	248
836	1.176	255	255	255	22	203
837	0.915	255	255	255	84	45
838	0.871	255	255	255	144	57
839	1.292	255	255	255	249	81
840	0.726	255	255	255	488	150
841	1.045	255	255	255	100	326
842	3.658	255	255	255	38	334
843	2.671	255	255	255	102	341
844	1.031	255	255	255	401	36
845	0.827	255	255	255	167	400
846	0.334	255	255	255	435	8
847	1.335	255	255	255	463	66
848	0.958	255	255	255	216	166
849	1.132	255	255	255	345	364
850	0.290	255	255	255	296	9
851	1.103	255	255	255	76	114
852	1.713	255	255	255	215	137
853	1.103	255	255	255	156	162
854	1.335	255	255	255	60	293
855	1.335	255	255	255	437	403
856	1.553	255	255	255	491	57
857	0.232	255	255	255	487	411
858	2.235	255	255	255	355	171
859	1.016	255	255	255	142	189
860	0.377	255	255	255	24	216
861	1.713	255	255	255	71	25
862	0.552	255	255	255	452	392
863	0.334	255	255	255	424	471
864	0.363	255	255	255	201	27
865	1.132	255	255	255	114	55
866	0.392	255	255	255	71	134
867	1.147	255	255	255	166	213
868	0.334	255	255	255	40	241
869	1.626	255	255	255	324	243
870	0.334	255	255	255	368	267
871	0.232	255	255	255	194	37
872	0.319	255	255	255	191	94
