 	Area	Mean	Min	Max	XStart	YStart
1	1.321	255	255	255	292	335
2	1.263	255	255	255	464	380
3	1.292	255	255	255	205	84
4	1.858	255	255	255	45	237
5	1.060	255	255	255	6	281
6	3.440	255	255	255	219	347
7	3.063	255	255	255	272	8
8	0.232	255	255	255	231	57
9	1.655	255	255	255	226	178
10	1.002	255	255	255	236	193
11	1.074	255	255	255	243	203
12	0.929	255	255	255	92	209
13	1.655	255	255	255	219	37
14	0.377	255	255	255	62	40
15	0.305	255	255	255	43	206
16	0.261	255	255	255	340	206
17	0.319	255	255	255	13	255
18	0.334	255	255	255	261	342
19	1.394	255	255	255	398	43
20	0.929	255	255	255	421	68
21	1.060	255	255	255	364	148
22	1.031	255	255	255	24	145
23	1.292	255	255	255	202	147
24	0.885	255	255	255	204	366
25	0.276	255	255	255	31	390
26	1.045	255	255	255	213	451
27	0.334	255	255	255	115	394
28	1.394	255	255	255	105	67
29	0.261	255	255	255	315	97
30	1.306	255	255	255	219	100
31	1.597	255	255	255	257	121
32	2.047	255	255	255	15	130
33	1.147	255	255	255	449	266
34	0.958	255	255	255	26	304
35	0.232	255	255	255	348	427
36	0.261	255	255	255	76	228
37	1.335	255	255	255	111	354
38	0.856	255	255	255	7	34
39	1.292	255	255	255	159	314
40	2.264	255	255	255	415	52
41	1.916	255	255	255	388	412
42	0.958	255	255	255	384	62
43	1.263	255	255	255	448	79
44	1.844	255	255	255	353	365
45	0.726	255	255	255	67	223
46	0.871	255	255	255	337	285
47	4.093	255	255	255	470	321
48	0.842	255	255	255	159	10
49	2.018	255	255	255	164	108
50	1.060	255	255	255	117	358
51	1.510	255	255	255	207	385
52	4.573	255	255	255	88	394
53	2.627	255	255	255	230	4
54	1.858	255	255	255	179	11
55	0.334	255	255	255	161	24
56	2.148	255	255	255	472	141
57	1.902	255	255	255	18	37
58	1.597	255	255	255	42	146
59	3.368	255	255	255	97	209
60	1.611	255	255	255	119	306
61	0.769	255	255	255	45	395
62	4.848	255	255	255	105	399
63	0.769	255	255	255	180	103
64	1.742	255	255	255	281	196
65	1.684	255	255	255	225	14
66	1.408	255	255	255	146	26
67	1.031	255	255	255	139	58
68	0.319	255	255	255	199	194
69	1.016	255	255	255	459	281
70	2.134	255	255	255	148	371
71	2.134	255	255	255	194	28
72	2.569	255	255	255	119	143
73	1.902	255	255	255	94	321
74	1.292	255	255	255	96	56
75	1.568	255	255	255	215	50
76	0.261	255	255	255	290	198
77	2.671	255	255	255	115	298
78	4.848	255	255	255	468	320
79	4.282	255	255	255	71	340
80	0.929	255	255	255	447	191
81	1.539	255	255	255	140	32
82	1.742	255	255	255	128	69
83	1.960	255	255	255	64	178
84	1.016	255	255	255	315	38
85	0.305	255	255	255	199	129
86	2.206	255	255	255	60	214
87	0.929	255	255	255	151	249
88	0.290	255	255	255	225	363
89	1.161	255	255	255	43	391
90	0.276	255	255	255	157	244
91	1.829	255	255	255	235	338
92	1.045	255	255	255	333	114
93	1.379	255	255	255	73	159
94	1.916	255	255	255	17	228
95	0.334	255	255	255	146	27
96	0.392	255	255	255	373	48
97	0.900	255	255	255	178	318
98	0.798	255	255	255	171	92
99	2.656	255	255	255	401	229
100	1.219	255	255	255	77	75
101	2.744	255	255	255	117	314
102	1.626	255	255	255	154	65
103	4.776	255	255	255	178	120
104	1.437	255	255	255	418	160
105	0.392	255	255	255	265	119
106	1.263	255	255	255	468	146
107	1.655	255	255	255	324	162
108	1.495	255	255	255	393	319
109	1.481	255	255	255	465	338
110	1.597	255	255	255	372	241
111	1.727	255	255	255	24	408
112	1.161	255	255	255	44	211
113	2.061	255	255	255	181	221
114	1.045	255	255	255	341	262
115	3.063	255	255	255	34	266
116	0.813	255	255	255	211	447
117	1.364	255	255	255	66	162
118	1.277	255	255	255	118	245
119	0.334	255	255	255	491	282
120	0.958	255	255	255	337	186
121	1.974	255	255	255	431	39
122	0.261	255	255	255	76	227
123	1.408	255	255	255	14	99
124	0.508	255	255	255	229	113
125	2.192	255	255	255	313	216
126	0.813	255	255	255	139	240
127	0.900	255	255	255	32	243
128	3.106	255	255	255	152	420
129	1.466	255	255	255	21	13
130	0.348	255	255	255	178	36
131	2.047	255	255	255	202	342
132	1.147	255	255	255	62	381
133	3.658	255	255	255	375	33
134	0.348	255	255	255	118	93
135	0.319	255	255	255	62	134
136	1.437	255	255	255	97	212
137	0.334	255	255	255	340	233
138	3.034	255	255	255	39	286
139	0.247	255	255	255	35	364
140	0.842	255	255	255	39	411
141	0.232	255	255	255	389	129
142	1.016	255	255	255	309	412
143	0.435	255	255	255	454	79
144	0.523	255	255	255	127	197
145	0.232	255	255	255	370	51
146	1.452	255	255	255	73	162
147	0.944	255	255	255	264	288
148	1.161	255	255	255	176	44
149	1.394	255	255	255	220	177
150	0.247	255	255	255	367	248
151	1.466	255	255	255	147	256
152	1.974	255	255	255	40	31
153	1.350	255	255	255	274	129
154	1.089	255	255	255	287	134
155	2.889	255	255	255	162	275
156	2.221	255	255	255	181	36
157	2.976	255	255	255	336	60
158	3.440	255	255	255	434	64
159	1.466	255	255	255	109	85
160	0.276	255	255	255	132	18
161	0.319	255	255	255	174	195
162	0.261	255	255	255	29	342
163	1.423	255	255	255	102	155
164	0.929	255	255	255	222	257
165	0.900	255	255	255	149	2
166	1.902	255	255	255	459	19
167	2.308	255	255	255	19	123
168	7.243	255	255	255	479	165
169	2.192	255	255	255	105	61
170	1.132	255	255	255	22	116
171	10.263	255	255	255	239	171
172	1.539	255	255	255	303	227
173	0.929	255	255	255	41	250
174	1.481	255	255	255	160	275
175	0.929	255	255	255	73	286
176	3.847	255	255	255	330	413
177	2.671	255	255	255	62	92
178	0.305	255	255	255	166	132
179	0.813	255	255	255	146	174
180	9.392	255	255	255	266	206
181	1.292	255	255	255	244	232
182	0.827	255	255	255	15	238
183	1.089	255	255	255	370	244
184	0.435	255	255	255	138	248
185	2.003	255	255	255	203	280
186	1.190	255	255	255	198	66
187	1.089	255	255	255	43	179
188	1.364	255	255	255	130	79
189	0.900	255	255	255	41	126
190	0.377	255	255	255	206	173
191	0.958	255	255	255	114	297
192	0.958	255	255	255	26	15
193	1.669	255	255	255	91	166
194	1.727	255	255	255	66	300
195	1.277	255	255	255	6	180
196	0.915	255	255	255	217	191
197	1.829	255	255	255	6	139
198	0.232	255	255	255	127	139
199	4.079	255	255	255	163	176
200	0.363	255	255	255	87	60
201	4.253	255	255	255	136	73
202	0.900	255	255	255	179	85
203	1.292	255	255	255	316	275
204	0.232	255	255	255	299	279
205	2.323	255	255	255	250	371
206	1.263	255	255	255	496	3
207	0.392	255	255	255	179	294
208	0.261	255	255	255	237	56
209	1.582	255	255	255	365	196
210	2.627	255	255	255	35	291
211	0.348	255	255	255	256	72
212	0.377	255	255	255	39	150
213	0.261	255	255	255	125	268
214	0.552	255	255	255	437	332
215	0.261	255	255	255	412	156
216	0.842	255	255	255	492	169
217	1.364	255	255	255	59	366
218	0.392	255	255	255	260	426
219	0.334	255	255	255	474	207
220	3.556	255	255	255	128	266
221	1.103	255	255	255	10	149
222	1.655	255	255	255	126	445
223	1.495	255	255	255	58	105
224	1.118	255	255	255	245	197
225	0.305	255	255	255	40	243
226	0.247	255	255	255	261	437
227	1.306	255	255	255	79	178
228	0.798	255	255	255	469	192
229	1.597	255	255	255	260	22
230	0.261	255	255	255	354	34
231	1.060	255	255	255	200	251
232	3.774	255	255	255	291	299
233	0.842	255	255	255	43	320
234	0.958	255	255	255	232	48
235	0.261	255	255	255	421	50
236	1.568	255	255	255	269	94
237	0.624	255	255	255	20	297
238	0.232	255	255	255	267	104
239	2.105	255	255	255	165	117
240	1.002	255	255	255	24	162
241	1.103	255	255	255	144	227
242	4.152	255	255	255	312	313
243	4.340	255	255	255	118	35
244	1.234	255	255	255	233	222
245	0.842	255	255	255	62	216
246	1.277	255	255	255	223	46
247	8.216	255	255	255	215	145
248	1.452	255	255	255	264	156
249	1.292	255	255	255	228	195
250	1.045	255	255	255	201	242
251	3.252	255	255	255	210	286
252	0.958	255	255	255	322	156
253	0.261	255	255	255	112	212
254	1.147	255	255	255	412	242
255	0.247	255	255	255	9	448
256	1.655	255	255	255	417	11
257	2.163	255	255	255	239	57
258	0.856	255	255	255	116	236
259	1.742	255	255	255	296	355
260	0.697	255	255	255	91	8
261	0.261	255	255	255	276	100
262	1.423	255	255	255	107	264
263	1.016	255	255	255	165	221
264	0.682	255	255	255	28	343
265	1.597	255	255	255	39	362
266	0.639	255	255	255	245	165
267	1.060	255	255	255	336	245
268	1.306	255	255	255	106	7
269	0.276	255	255	255	100	308
270	0.929	255	255	255	368	56
271	0.261	255	255	255	116	161
272	0.929	255	255	255	313	224
273	0.334	255	255	255	88	368
274	1.089	255	255	255	244	43
275	1.394	255	255	255	37	141
276	1.219	255	255	255	338	22
277	1.495	255	255	255	427	44
278	2.947	255	255	255	257	99
279	0.290	255	255	255	326	244
280	0.798	255	255	255	54	20
281	1.219	255	255	255	25	57
282	0.261	255	255	255	173	119
283	1.974	255	255	255	206	186
284	1.219	255	255	255	29	84
285	1.321	255	255	255	44	113
286	1.234	255	255	255	241	173
287	0.290	255	255	255	44	113
288	0.406	255	255	255	449	154
289	2.235	255	255	255	300	308
290	1.350	255	255	255	13	51
291	0.305	255	255	255	265	251
292	0.392	255	255	255	22	351
293	2.250	255	255	255	205	114
294	1.060	255	255	255	139	177
295	2.874	255	255	255	368	452
296	0.813	255	255	255	85	8
297	4.006	255	255	255	245	265
298	2.352	255	255	255	315	429
299	0.377	255	255	255	342	141
300	0.987	255	255	255	444	191
301	0.929	255	255	255	258	284
302	2.177	255	255	255	6	442
303	2.511	255	255	255	284	124
304	0.232	255	255	255	29	229
305	0.334	255	255	255	188	274
306	0.261	255	255	255	101	321
307	1.568	255	255	255	50	348
308	2.090	255	255	255	488	411
309	0.334	255	255	255	174	11
310	1.132	255	255	255	351	288
311	0.871	255	255	255	319	108
312	2.279	255	255	255	249	110
313	1.118	255	255	255	108	172
314	1.045	255	255	255	356	236
315	0.421	255	255	255	6	332
316	1.800	255	255	255	258	157
317	2.540	255	255	255	359	451
318	0.348	255	255	255	27	89
319	0.392	255	255	255	239	228
320	2.047	255	255	255	302	263
321	1.452	255	255	255	254	310
322	2.148	255	255	255	321	317
323	1.350	255	255	255	345	186
324	0.944	255	255	255	63	364
325	1.844	255	255	255	193	207
326	1.437	255	255	255	78	282
327	2.134	255	255	255	74	304
328	1.248	255	255	255	66	6
329	2.889	255	255	255	157	67
330	1.321	255	255	255	165	19
331	1.045	255	255	255	38	256
332	1.989	255	255	255	97	274
333	1.016	255	255	255	7	359
334	1.364	255	255	255	289	45
335	0.334	255	255	255	149	198
336	1.524	255	255	255	222	53
337	1.190	255	255	255	325	84
338	0.987	255	255	255	84	105
339	0.929	255	255	255	105	147
340	1.582	255	255	255	349	175
341	4.645	255	255	255	204	374
342	3.585	255	255	255	175	310
343	0.900	255	255	255	263	8
344	0.276	255	255	255	134	40
345	1.147	255	255	255	385	92
346	2.366	255	255	255	76	28
347	0.363	255	255	255	410	83
348	2.119	255	255	255	138	188
349	2.918	255	255	255	205	234
350	1.234	255	255	255	295	259
351	0.668	255	255	255	35	406
352	0.363	255	255	255	323	2
353	1.873	255	255	255	246	314
354	0.900	255	255	255	188	30
355	2.206	255	255	255	198	16
356	0.929	255	255	255	186	28
357	0.319	255	255	255	210	164
358	2.337	255	255	255	8	391
359	1.292	255	255	255	58	383
360	1.379	255	255	255	90	105
361	0.348	255	255	255	221	221
362	0.784	255	255	255	329	268
363	0.232	255	255	255	87	7
364	0.929	255	255	255	331	206
365	0.769	255	255	255	261	174
366	2.250	255	255	255	39	217
367	2.003	255	255	255	61	453
368	1.887	255	255	255	208	61
369	1.176	255	255	255	70	100
370	1.423	255	255	255	153	145
371	1.089	255	255	255	231	167
372	1.524	255	255	255	209	170
373	1.495	255	255	255	108	20
374	0.929	255	255	255	76	133
375	1.060	255	255	255	211	77
376	1.147	255	255	255	284	37
377	1.858	255	255	255	18	212
378	1.437	255	255	255	182	226
379	2.148	255	255	255	368	269
380	0.305	255	255	255	216	290
381	1.147	255	255	255	106	24
382	1.161	255	255	255	440	187
383	0.290	255	255	255	15	240
384	0.813	255	255	255	192	395
385	0.929	255	255	255	66	1
386	1.234	255	255	255	483	19
387	0.232	255	255	255	297	31
388	0.377	255	255	255	63	49
389	0.842	255	255	255	102	51
390	1.190	255	255	255	388	103
391	1.277	255	255	255	291	187
392	1.756	255	255	255	394	248
393	3.005	255	255	255	38	129
394	1.437	255	255	255	440	141
395	0.755	255	255	255	468	411
396	1.495	255	255	255	60	12
397	3.832	255	255	255	353	17
398	2.656	255	255	255	26	167
399	2.569	255	255	255	315	183
400	1.495	255	255	255	54	244
401	0.915	255	255	255	38	328
402	2.294	255	255	255	338	35
403	1.466	255	255	255	337	318
404	0.958	255	255	255	375	361
405	1.771	255	255	255	23	162
406	1.060	255	255	255	305	168
407	1.481	255	255	255	416	230
408	0.842	255	255	255	7	377
409	0.348	255	255	255	3	79
410	0.856	255	255	255	255	83
411	0.929	255	255	255	39	229
412	1.974	255	255	255	148	332
413	0.871	255	255	255	158	130
414	0.305	255	255	255	12	180
415	1.481	255	255	255	179	376
416	0.276	255	255	255	104	15
417	0.334	255	255	255	29	16
418	1.423	255	255	255	317	24
419	1.089	255	255	255	91	53
420	1.321	255	255	255	243	140
421	1.248	255	255	255	16	74
422	1.248	255	255	255	396	121
423	1.016	255	255	255	128	78
424	1.147	255	255	255	415	189
425	2.235	255	255	255	41	11
426	1.756	255	255	255	106	105
427	1.553	255	255	255	388	172
428	1.147	255	255	255	159	190
429	0.929	255	255	255	201	309
430	0.842	255	255	255	464	351
431	1.147	255	255	255	114	68
432	2.090	255	255	255	109	125
433	1.974	255	255	255	48	134
434	1.394	255	255	255	485	178
435	2.874	255	255	255	112	372
436	3.948	255	255	255	306	306
437	1.452	255	255	255	146	144
438	1.452	255	255	255	52	91
439	1.190	255	255	255	326	211
440	2.003	255	255	255	193	251
441	0.392	255	255	255	175	262
442	3.005	255	255	255	15	408
443	1.742	255	255	255	453	85
444	0.929	255	255	255	33	152
445	2.090	255	255	255	407	268
446	1.466	255	255	255	71	16
447	1.234	255	255	255	124	27
448	0.958	255	255	255	238	260
449	1.364	255	255	255	50	429
450	0.871	255	255	255	249	100
451	12.672	255	255	255	87	399
452	2.773	255	255	255	393	131
453	1.263	255	255	255	332	162
454	1.597	255	255	255	296	281
455	1.524	255	255	255	92	290
456	5.400	255	255	255	419	365
457	1.031	255	255	255	454	31
458	0.334	255	255	255	328	50
459	0.348	255	255	255	220	134
460	1.234	255	255	255	8	157
461	0.232	255	255	255	233	381
462	1.118	255	255	255	49	42
463	1.161	255	255	255	215	181
464	0.726	255	255	255	125	218
465	1.277	255	255	255	185	246
466	2.018	255	255	255	342	257
467	1.640	255	255	255	145	10
468	1.844	255	255	255	37	192
