 	Area	Mean	Min	Max	XStart	YStart
1	1.626	255	255	255	255	47
2	1.902	255	255	255	342	150
3	1.902	255	255	255	298	207
4	1.814	255	255	255	36	392
5	2.163	255	255	255	335	15
6	2.061	255	255	255	167	66
7	10.321	255	255	255	167	124
8	0.363	255	255	255	253	146
9	1.684	255	255	255	317	175
10	2.061	255	255	255	21	202
11	3.063	255	255	255	169	205
12	1.597	255	255	255	495	246
13	2.410	255	255	255	237	321
14	2.018	255	255	255	326	362
15	5.719	255	255	255	440	4
16	1.060	255	255	255	483	34
17	1.277	255	255	255	115	66
18	2.947	255	255	255	436	136
19	1.814	255	255	255	146	154
20	0.856	255	255	255	254	182
21	1.031	255	255	255	458	187
22	1.858	255	255	255	487	217
23	1.756	255	255	255	481	251
24	6.822	255	255	255	300	252
25	1.219	255	255	255	230	265
26	3.469	255	255	255	221	399
27	3.832	255	255	255	479	418
28	3.150	255	255	255	238	24
29	0.944	255	255	255	312	35
30	1.147	255	255	255	221	172
31	1.321	255	255	255	450	215
32	1.452	255	255	255	279	236
33	1.582	255	255	255	224	254
34	1.016	255	255	255	142	9
35	2.874	255	255	255	36	21
36	1.437	255	255	255	403	66
37	3.339	255	255	255	305	88
38	1.190	255	255	255	174	140
39	1.335	255	255	255	98	143
40	2.802	255	255	255	129	153
41	11.889	255	255	255	333	201
42	0.871	255	255	255	259	210
43	3.368	255	255	255	369	254
44	0.958	255	255	255	446	387
45	2.177	255	255	255	141	71
46	2.308	255	255	255	331	82
47	2.032	255	255	255	279	116
48	5.429	255	255	255	307	247
49	1.089	255	255	255	324	16
50	0.871	255	255	255	493	53
51	1.742	255	255	255	50	331
52	0.392	255	255	255	341	339
53	1.031	255	255	255	216	344
54	1.698	255	255	255	468	372
55	3.832	255	255	255	406	23
56	1.974	255	255	255	242	90
57	3.382	255	255	255	274	107
58	1.916	255	255	255	357	109
59	10.727	255	255	255	329	121
60	2.845	255	255	255	468	154
61	0.842	255	255	255	470	286
62	2.802	255	255	255	33	292
63	1.437	255	255	255	371	12
64	2.874	255	255	255	175	25
65	0.755	255	255	255	266	44
66	1.510	255	255	255	230	68
67	1.176	255	255	255	465	178
68	4.326	255	255	255	399	190
69	3.135	255	255	255	358	200
70	6.053	255	255	255	49	312
71	10.335	255	255	255	314	17
72	2.235	255	255	255	447	40
73	3.034	255	255	255	331	94
74	3.150	255	255	255	96	96
75	4.355	255	255	255	146	97
76	7.360	255	255	255	230	109
77	1.873	255	255	255	403	127
78	1.394	255	255	255	205	137
79	2.279	255	255	255	187	142
80	3.803	255	255	255	22	295
81	1.045	255	255	255	209	7
82	0.871	255	255	255	381	18
83	2.816	255	255	255	127	36
84	1.016	255	255	255	472	121
85	1.089	255	255	255	269	126
86	5.516	255	255	255	321	139
87	1.248	255	255	255	483	292
88	1.931	255	255	255	443	343
89	1.510	255	255	255	401	390
90	1.800	255	255	255	166	65
91	2.395	255	255	255	395	74
92	1.423	255	255	255	429	87
93	5.937	255	255	255	129	94
94	0.929	255	255	255	283	103
95	1.931	255	255	255	407	146
96	1.190	255	255	255	241	207
97	6.677	255	255	255	109	228
98	2.235	255	255	255	421	330
99	1.002	255	255	255	254	331
100	2.656	255	255	255	302	3
101	2.961	255	255	255	199	21
102	5.313	255	255	255	48	32
103	2.032	255	255	255	435	36
104	1.118	255	255	255	306	43
105	1.539	255	255	255	393	115
106	7.360	255	255	255	239	121
