 	Area	Mean	Min	Max	XStart	YStart
136	3.890	255	255	255	477	199
137	2.410	255	255	255	325	213
138	3.397	255	255	255	465	241
139	24.517	255	255	255	460	26
140	1.161	255	255	255	187	39
141	2.294	255	255	255	304	95
142	4.195	255	255	255	465	96
143	3.440	255	255	255	339	123
144	1.785	255	255	255	450	137
145	1.379	255	255	255	386	138
146	2.003	255	255	255	40	161
147	1.132	255	255	255	241	162
148	0.929	255	255	255	263	177
149	0.900	255	255	255	230	191
150	6.402	255	255	255	485	226
151	2.685	255	255	255	95	257
152	3.527	255	255	255	331	261
153	0.987	255	255	255	366	309
154	6.140	255	255	255	454	310
155	1.190	255	255	255	244	340
156	1.306	255	255	255	364	17
157	1.016	255	255	255	349	25
158	1.684	255	255	255	272	33
159	2.627	255	255	255	453	36
160	2.497	255	255	255	431	118
161	3.193	255	255	255	242	140
162	2.990	255	255	255	256	224
163	4.398	255	255	255	304	237
164	1.858	255	255	255	88	265
165	0.261	255	255	255	387	330
166	3.556	255	255	255	289	377
167	3.702	255	255	255	428	377
168	0.479	255	255	255	435	6
169	2.018	255	255	255	340	90
170	1.364	255	255	255	452	103
171	3.063	255	255	255	447	209
172	2.540	255	255	255	245	261
173	2.279	255	255	255	333	289
174	1.350	255	255	255	351	306
175	4.674	255	255	255	406	344
176	4.137	255	255	255	273	415
177	2.366	255	255	255	9	115
178	1.437	255	255	255	92	125
179	4.776	255	255	255	472	126
180	1.394	255	255	255	150	164
181	1.176	255	255	255	365	201
182	3.571	255	255	255	371	283
183	1.742	255	255	255	133	295
184	3.643	255	255	255	355	322
185	3.397	255	255	255	446	381
186	3.106	255	255	255	208	409
187	2.294	255	255	255	254	432
188	0.798	255	255	255	379	34
189	1.437	255	255	255	447	58
190	1.408	255	255	255	83	70
191	1.756	255	255	255	482	90
192	0.261	255	255	255	268	108
193	4.340	255	255	255	399	123
194	4.616	255	255	255	294	126
195	1.147	255	255	255	286	157
196	1.684	255	255	255	450	169
197	1.814	255	255	255	145	195
198	2.947	255	255	255	127	216
199	0.232	255	255	255	431	239
200	2.134	255	255	255	208	242
201	1.452	255	255	255	418	347
202	0.232	255	255	255	311	396
203	9.479	255	255	255	321	9
204	3.484	255	255	255	251	52
205	1.582	255	255	255	139	72
206	0.348	255	255	255	86	94
207	4.558	255	255	255	40	99
208	1.931	255	255	255	454	128
209	1.669	255	255	255	262	146
210	2.192	255	255	255	98	159
211	4.950	255	255	255	392	260
212	0.871	255	255	255	239	327
213	7.113	255	255	255	464	395
214	1.161	255	255	255	315	66
215	2.352	255	255	255	224	109
216	1.002	255	255	255	147	123
217	1.873	255	255	255	241	237
218	2.047	255	255	255	414	240
219	2.511	255	255	255	431	242
220	1.466	255	255	255	276	308
221	4.964	255	255	255	392	311
222	3.150	255	255	255	322	319
223	0.392	255	255	255	422	359
224	0.653	255	255	255	327	382
225	2.526	255	255	255	263	463
226	6.532	255	255	255	154	13
227	0.958	255	255	255	231	71
228	1.423	255	255	255	179	91
229	1.945	255	255	255	194	111
230	2.308	255	255	255	485	162
231	0.987	255	255	255	50	209
232	3.179	255	255	255	481	233
233	3.760	255	255	255	223	260
234	4.587	255	255	255	164	298
235	12.339	255	255	255	209	315
236	1.481	255	255	255	442	88
237	1.524	255	255	255	489	108
238	0.929	255	255	255	252	111
239	3.614	255	255	255	389	182
240	1.118	255	255	255	444	206
241	1.829	255	255	255	202	274
242	1.698	255	255	255	471	289
243	3.121	255	255	255	429	355
244	4.442	255	255	255	212	358
245	2.061	255	255	255	265	363
246	3.106	255	255	255	364	383
247	2.032	255	255	255	352	1
248	3.310	255	255	255	427	12
249	2.642	255	255	255	449	18
250	0.726	255	255	255	283	39
251	0.958	255	255	255	136	78
252	2.656	255	255	255	372	95
253	1.379	255	255	255	314	125
254	2.177	255	255	255	182	188
255	4.166	255	255	255	76	189
256	2.584	255	255	255	125	210
257	1.045	255	255	255	247	231
258	1.727	255	255	255	302	251
259	1.350	255	255	255	425	262
260	2.090	255	255	255	169	1
261	1.321	255	255	255	66	108
262	1.611	255	255	255	467	136
263	2.308	255	255	255	385	184
264	1.263	255	255	255	387	235
265	4.834	255	255	255	241	275
266	3.687	255	255	255	10	310
267	1.640	255	255	255	475	1
268	1.887	255	255	255	391	35
269	7.548	255	255	255	422	45
270	4.660	255	255	255	125	49
271	2.221	255	255	255	408	104
272	6.140	255	255	255	91	105
273	6.358	255	255	255	115	145
274	1.060	255	255	255	242	155
275	1.002	255	255	255	377	160
276	1.002	255	255	255	484	167
277	4.979	255	255	255	244	185
278	0.900	255	255	255	247	9
279	5.284	255	255	255	190	25
280	1.176	255	255	255	416	48
281	1.539	255	255	255	229	68
282	1.350	255	255	255	419	145
283	1.074	255	255	255	299	150
284	6.924	255	255	255	465	171
285	9.551	255	255	255	341	196
286	1.277	255	255	255	288	2
287	1.974	255	255	255	91	15
288	0.958	255	255	255	91	35
289	1.408	255	255	255	37	48
290	1.553	255	255	255	112	149
291	8.782	255	255	255	473	171
292	2.366	255	255	255	110	251
293	2.308	255	255	255	358	253
294	1.640	255	255	255	451	284
295	3.455	255	255	255	410	352
296	1.074	255	255	255	450	363
297	1.364	255	255	255	313	1
298	1.785	255	255	255	68	33
299	1.016	255	255	255	399	41
300	1.263	255	255	255	89	44
301	5.545	255	255	255	230	50
302	3.789	255	255	255	400	79
303	2.250	255	255	255	470	121
304	1.597	255	255	255	269	209
305	3.527	255	255	255	473	265
306	0.261	255	255	255	388	281
307	1.611	255	255	255	250	330
308	1.974	255	255	255	328	376
309	3.208	255	255	255	450	401
310	1.626	255	255	255	436	431
311	1.655	255	255	255	274	15
312	1.277	255	255	255	215	38
313	1.640	255	255	255	421	83
314	2.235	255	255	255	268	87
315	0.842	255	255	255	416	179
316	2.700	255	255	255	405	322
317	0.348	255	255	255	159	337
318	1.292	255	255	255	115	378
319	0.566	255	255	255	107	10
320	1.684	255	255	255	187	18
321	2.018	255	255	255	381	20
322	6.024	255	255	255	302	41
323	1.379	255	255	255	220	45
324	1.292	255	255	255	79	66
325	4.224	255	255	255	36	99
326	1.408	255	255	255	320	137
327	0.900	255	255	255	62	142
328	1.452	255	255	255	142	182
329	0.856	255	255	255	198	3
330	1.640	255	255	255	300	10
331	2.569	255	255	255	235	52
332	1.785	255	255	255	399	91
333	5.182	255	255	255	415	140
334	1.248	255	255	255	303	180
335	6.155	255	255	255	368	325
336	2.758	255	255	255	477	42
337	8.797	255	255	255	197	53
338	1.089	255	255	255	306	66
339	1.147	255	255	255	284	103
340	1.161	255	255	255	216	108
341	1.335	255	255	255	307	120
342	7.156	255	255	255	405	163
343	1.698	255	255	255	140	168
344	1.800	255	255	255	418	195
345	3.208	255	255	255	475	255
346	1.350	255	255	255	379	269
347	9.668	255	255	255	392	310
348	5.182	255	255	255	465	403
349	0.987	255	255	255	202	13
350	2.018	255	255	255	48	29
351	1.321	255	255	255	471	39
352	2.874	255	255	255	285	72
353	1.873	255	255	255	429	107
354	2.148	255	255	255	349	116
355	1.234	255	255	255	383	133
356	2.961	255	255	255	83	211
357	1.626	255	255	255	494	270
358	8.216	255	255	255	444	20
359	2.802	255	255	255	232	158
360	4.195	255	255	255	410	185
361	6.779	255	255	255	448	214
362	2.932	255	255	255	379	223
363	4.500	255	255	255	428	256
364	8.797	255	255	255	265	339
365	4.892	255	255	255	161	5
366	1.089	255	255	255	39	23
367	3.164	255	255	255	377	29
368	3.092	255	255	255	432	125
369	5.922	255	255	255	323	148
370	3.716	255	255	255	32	161
371	1.756	255	255	255	125	161
372	0.232	255	255	255	301	217
373	4.877	255	255	255	302	235
374	1.408	255	255	255	204	297
375	3.005	255	255	255	33	38
376	0.769	255	255	255	110	39
377	0.900	255	255	255	405	44
378	10.001	255	255	255	272	45
379	2.337	255	255	255	448	142
380	1.466	255	255	255	191	162
381	1.640	255	255	255	329	178
382	0.900	255	255	255	466	240
383	1.466	255	255	255	449	394
384	0.624	255	255	255	97	405
385	2.221	255	255	255	320	427
386	1.568	255	255	255	393	6
387	1.669	255	255	255	237	37
388	0.334	255	255	255	374	80
389	1.074	255	255	255	329	135
390	1.219	255	255	255	115	141
391	1.350	255	255	255	474	142
392	0.958	255	255	255	294	148
393	0.668	255	255	255	378	175
394	6.518	255	255	255	341	239
395	0.915	255	255	255	395	259
396	2.018	255	255	255	378	317
397	1.582	255	255	255	429	346
398	3.643	255	255	255	428	362
399	0.973	255	255	255	65	4
400	2.497	255	255	255	381	119
401	0.929	255	255	255	310	152
402	9.958	255	255	255	486	191
403	0.885	255	255	255	318	251
404	1.016	255	255	255	385	259
405	1.060	255	255	255	304	287
406	2.410	255	255	255	320	391
407	0.334	255	255	255	270	466
408	7.026	255	255	255	310	99
409	1.234	255	255	255	201	109
410	2.816	255	255	255	175	142
411	1.219	255	255	255	465	151
412	3.005	255	255	255	256	202
413	1.814	255	255	255	98	289
414	1.132	255	255	255	142	315
415	2.148	255	255	255	188	449
416	0.595	255	255	255	244	461
417	0.842	255	255	255	341	5
418	4.819	255	255	255	442	18
419	2.352	255	255	255	117	25
420	5.719	255	255	255	356	146
421	1.306	255	255	255	454	193
422	2.250	255	255	255	439	285
423	4.079	255	255	255	127	288
424	0.537	255	255	255	368	334
425	1.292	255	255	255	324	336
426	0.798	255	255	255	115	7
427	1.132	255	255	255	350	17
428	3.193	255	255	255	433	112
429	1.350	255	255	255	125	115
430	2.192	255	255	255	316	124
431	1.379	255	255	255	377	130
432	9.014	255	255	255	464	180
433	3.934	255	255	255	437	184
434	0.726	255	255	255	272	191
435	2.410	255	255	255	267	340
436	2.526	255	255	255	330	64
437	1.553	255	255	255	458	133
438	1.814	255	255	255	313	163
439	0.334	255	255	255	64	245
440	0.958	255	255	255	278	421
441	1.205	255	255	255	277	8
442	1.539	255	255	255	282	30
443	0.726	255	255	255	31	61
444	0.435	255	255	255	457	81
445	3.034	255	255	255	245	139
446	3.527	255	255	255	107	200
447	6.082	255	255	255	343	229
448	1.350	255	255	255	434	251
449	2.700	255	255	255	301	281
450	1.902	255	255	255	112	31
451	1.335	255	255	255	421	68
452	1.350	255	255	255	303	123
453	1.394	255	255	255	378	164
454	1.292	255	255	255	194	170
455	3.281	255	255	255	298	182
456	2.831	255	255	255	299	212
457	16.243	255	255	255	205	239
458	1.742	255	255	255	446	312
459	1.321	255	255	255	448	26
460	7.969	255	255	255	342	43
461	1.785	255	255	255	292	113
462	1.074	255	255	255	419	165
463	1.582	255	255	255	467	165
464	1.481	255	255	255	481	251
465	1.553	255	255	255	181	285
466	7.810	255	255	255	174	304
467	0.842	255	255	255	334	363
468	6.431	255	255	255	395	368
469	0.987	255	255	255	147	14
470	4.340	255	255	255	298	18
471	0.813	255	255	255	245	23
472	1.147	255	255	255	201	44
473	1.974	255	255	255	334	49
474	1.887	255	255	255	216	53
475	1.568	255	255	255	230	59
476	2.381	255	255	255	44	67
477	2.090	255	255	255	386	68
478	1.582	255	255	255	299	113
479	3.135	255	255	255	134	199
480	0.929	255	255	255	384	200
481	3.150	255	255	255	391	279
482	0.813	255	255	255	352	289
483	1.742	255	255	255	432	305
484	3.295	255	255	255	395	441
485	3.963	255	255	255	72	14
486	3.019	255	255	255	348	20
487	1.335	255	255	255	244	32
488	5.952	255	255	255	168	34
489	0.232	255	255	255	359	37
490	2.323	255	255	255	285	41
491	0.392	255	255	255	275	118
492	0.726	255	255	255	458	169
493	1.379	255	255	255	7	187
494	1.089	255	255	255	231	246
495	1.466	255	255	255	371	3
496	5.879	255	255	255	197	53
497	2.671	255	255	255	399	75
498	1.408	255	255	255	41	102
499	1.568	255	255	255	345	153
500	1.669	255	255	255	220	242
501	2.163	255	255	255	362	251
502	1.321	255	255	255	384	273
503	4.805	255	255	255	407	7
504	0.929	255	255	255	335	44
505	1.553	255	255	255	15	88
506	2.889	255	255	255	276	94
507	1.829	255	255	255	294	120
508	5.081	255	255	255	145	122
509	7.084	255	255	255	383	161
510	0.653	255	255	255	299	166
511	1.655	255	255	255	480	184
512	4.166	255	255	255	471	299
513	2.932	255	255	255	330	337
514	2.845	255	255	255	51	18
515	8.579	255	255	255	295	70
516	2.323	255	255	255	204	95
517	1.350	255	255	255	491	120
518	2.134	255	255	255	444	229
519	2.642	255	255	255	126	295
520	2.264	255	255	255	274	329
521	1.873	255	255	255	491	22
522	5.226	255	255	255	138	94
523	0.900	255	255	255	347	120
524	0.755	255	255	255	479	160
525	2.279	255	255	255	300	182
526	4.442	255	255	255	75	212
527	1.219	255	255	255	461	214
528	0.842	255	255	255	365	221
529	1.858	255	255	255	203	12
530	1.161	255	255	255	99	15
531	1.190	255	255	255	13	21
532	0.929	255	255	255	345	35
533	1.394	255	255	255	431	41
534	3.629	255	255	255	424	60
535	2.323	255	255	255	443	81
536	4.311	255	255	255	77	112
537	3.658	255	255	255	417	187
538	1.248	255	255	255	398	197
539	1.423	255	255	255	250	205
540	1.321	255	255	255	423	3
541	1.858	255	255	255	494	98
542	3.310	255	255	255	74	100
543	2.424	255	255	255	487	120
544	1.219	255	255	255	469	139
545	0.624	255	255	255	353	196
546	0.377	255	255	255	75	211
547	1.408	255	255	255	294	250
548	3.397	255	255	255	195	257
549	7.403	255	255	255	480	374
550	1.452	255	255	255	480	105
551	1.394	255	255	255	283	134
552	1.553	255	255	255	434	221
553	5.443	255	255	255	375	359
554	2.250	255	255	255	276	408
555	2.511	255	255	255	104	2
556	0.827	255	255	255	163	24
557	0.958	255	255	255	434	26
558	1.350	255	255	255	398	33
559	10.727	255	255	255	399	53
560	0.871	255	255	255	266	139
561	12.440	255	255	255	222	72
562	1.190	255	255	255	369	87
563	0.334	255	255	255	19	90
564	1.539	255	255	255	130	150
565	0.755	255	255	255	330	151
566	0.755	255	255	255	446	179
567	14.080	255	255	255	423	194
568	6.822	255	255	255	383	195
569	1.248	255	255	255	482	198
570	1.321	255	255	255	326	234
571	2.235	255	255	255	336	260
572	1.582	255	255	255	437	260
573	5.443	255	255	255	429	300
574	2.555	255	255	255	205	303
575	0.261	255	255	255	198	43
576	0.958	255	255	255	489	77
577	1.481	255	255	255	246	84
578	1.350	255	255	255	190	89
579	1.931	255	255	255	441	124
580	0.261	255	255	255	368	153
581	5.255	255	255	255	196	197
582	0.885	255	255	255	126	228
583	1.002	255	255	255	489	229
584	2.903	255	255	255	305	236
585	2.831	255	255	255	444	443
586	1.103	255	255	255	438	3
587	4.703	255	255	255	140	9
588	3.208	255	255	255	186	33
589	3.890	255	255	255	238	47
590	1.321	255	255	255	127	63
591	1.437	255	255	255	420	98
592	3.063	255	255	255	483	101
593	1.335	255	255	255	346	182
594	4.369	255	255	255	328	225
595	1.379	255	255	255	150	235
596	7.229	255	255	255	127	281
597	3.484	255	255	255	391	451
598	3.702	255	255	255	220	3
599	1.669	255	255	255	359	8
600	2.018	255	255	255	159	54
601	0.842	255	255	255	319	57
602	1.350	255	255	255	470	87
603	0.377	255	255	255	479	139
604	1.118	255	255	255	341	143
605	3.455	255	255	255	422	147
606	1.408	255	255	255	493	171
607	1.553	255	255	255	389	338
608	0.784	255	255	255	356	359
609	2.439	255	255	255	435	16
610	3.193	255	255	255	145	21
611	2.061	255	255	255	232	78
612	1.132	255	255	255	336	154
613	1.640	255	255	255	297	161
614	0.624	255	255	255	407	224
615	2.003	255	255	255	463	27
616	0.755	255	255	255	331	49
617	1.263	255	255	255	73	55
618	3.469	255	255	255	356	94
619	2.511	255	255	255	43	140
620	1.292	255	255	255	127	153
621	1.176	255	255	255	327	225
622	1.742	255	255	255	376	249
623	0.653	255	255	255	400	262
624	5.037	255	255	255	340	276
625	4.645	255	255	255	394	307
626	2.061	255	255	255	489	336
627	0.871	255	255	255	188	374
628	1.684	255	255	255	382	395
629	1.263	255	255	255	333	10
630	1.553	255	255	255	469	13
631	2.177	255	255	255	433	16
632	2.323	255	255	255	467	27
633	0.900	255	255	255	404	40
634	1.771	255	255	255	38	59
635	1.364	255	255	255	489	63
636	7.635	255	255	255	189	69
637	1.408	255	255	255	164	126
638	1.960	255	255	255	372	129
639	1.031	255	255	255	110	173
640	2.889	255	255	255	258	173
641	1.771	255	255	255	443	202
642	1.190	255	255	255	388	233
643	3.716	255	255	255	140	282
644	0.334	255	255	255	349	315
645	1.248	255	255	255	477	366
646	0.334	255	255	255	273	11
647	1.713	255	255	255	116	42
648	0.827	255	255	255	396	45
649	1.321	255	255	255	463	163
650	1.060	255	255	255	334	207
651	2.032	255	255	255	283	210
652	8.056	255	255	255	262	225
653	1.684	255	255	255	43	24
654	2.932	255	255	255	104	70
655	4.311	255	255	255	44	121
656	2.831	255	255	255	471	261
657	1.974	255	255	255	338	291
658	2.961	255	255	255	468	304
659	5.240	255	255	255	237	398
660	1.176	255	255	255	195	16
661	3.281	255	255	255	293	17
662	0.726	255	255	255	240	119
663	1.771	255	255	255	338	123
664	2.468	255	255	255	267	124
665	7.214	255	255	255	135	141
666	1.335	255	255	255	113	174
667	1.423	255	255	255	195	211
668	1.931	255	255	255	203	237
669	2.540	255	255	255	83	268
670	3.397	255	255	255	365	2
671	1.771	255	255	255	380	24
672	1.016	255	255	255	414	31
673	0.958	255	255	255	266	41
674	0.348	255	255	255	452	58
675	1.945	255	255	255	82	73
676	4.921	255	255	255	269	148
677	8.695	255	255	255	316	148
678	4.921	255	255	255	425	180
679	4.064	255	255	255	211	188
680	0.929	255	255	255	473	192
681	0.842	255	255	255	132	224
682	2.961	255	255	255	263	267
683	7.534	255	255	255	322	272
684	1.234	255	255	255	463	282
685	1.916	255	255	255	259	8
686	8.797	255	255	255	463	47
687	1.234	255	255	255	298	125
688	1.611	255	255	255	336	140
689	1.553	255	255	255	343	163
690	1.916	255	255	255	390	171
691	1.190	255	255	255	203	181
692	3.237	255	255	255	450	188
693	1.931	255	255	255	419	249
694	1.974	255	255	255	45	253
695	2.424	255	255	255	349	350
696	1.553	255	255	255	435	67
697	1.916	255	255	255	410	161
698	3.556	255	255	255	178	196
699	1.727	255	255	255	121	212
700	4.297	255	255	255	252	46
701	1.118	255	255	255	491	103
702	0.769	255	255	255	262	130
703	1.002	255	255	255	180	138
704	10.176	255	255	255	389	193
705	2.598	255	255	255	420	214
706	7.243	255	255	255	248	278
707	1.655	255	255	255	27	1
708	2.439	255	255	255	257	54
709	5.342	255	255	255	323	181
710	3.382	255	255	255	418	281
711	1.771	255	255	255	486	302
712	2.381	255	255	255	240	75
713	9.508	255	255	255	163	135
714	2.352	255	255	255	283	216
715	1.364	255	255	255	184	224
716	10.001	255	255	255	228	244
717	0.537	255	255	255	59	257
718	8.216	255	255	255	377	259
719	4.543	255	255	255	249	301
720	1.437	255	255	255	197	355
721	1.510	255	255	255	53	18
722	0.987	255	255	255	483	49
723	1.829	255	255	255	50	63
724	1.437	255	255	255	358	85
725	2.381	255	255	255	463	112
726	3.469	255	255	255	435	261
727	1.873	255	255	255	331	276
728	3.252	255	255	255	442	288
729	0.827	255	255	255	175	321
730	1.190	255	255	255	129	27
731	1.611	255	255	255	480	33
732	2.119	255	255	255	33	52
733	1.306	255	255	255	399	129
734	1.611	255	255	255	332	141
735	3.048	255	255	255	449	157
736	5.226	255	255	255	472	193
737	1.277	255	255	255	223	199
738	3.397	255	255	255	81	227
739	1.597	255	255	255	90	17
740	4.761	255	255	255	140	42
741	4.326	255	255	255	443	67
742	0.958	255	255	255	366	122
743	0.871	255	255	255	164	136
744	1.321	255	255	255	344	159
745	0.755	255	255	255	237	181
746	8.303	255	255	255	28	250
747	0.305	255	255	255	141	281
748	2.337	255	255	255	280	362
749	3.121	255	255	255	412	32
750	5.342	255	255	255	191	40
751	3.382	255	255	255	178	81
752	3.223	255	255	255	467	107
753	1.263	255	255	255	295	127
754	3.106	255	255	255	105	133
755	2.453	255	255	255	180	156
756	1.481	255	255	255	428	162
757	2.947	255	255	255	212	196
758	1.277	255	255	255	251	196
759	6.547	255	255	255	371	230
760	1.321	255	255	255	490	338
761	1.292	255	255	255	426	58
762	1.611	255	255	255	206	86
763	1.060	255	255	255	402	136
764	0.348	255	255	255	443	191
765	3.135	255	255	255	456	282
766	2.032	255	255	255	343	291
767	2.264	255	255	255	217	307
768	1.335	255	255	255	175	312
769	2.250	255	255	255	428	362
770	0.334	255	255	255	88	71
771	1.873	255	255	255	27	102
772	1.002	255	255	255	423	118
773	0.334	255	255	255	339	135
774	2.308	255	255	255	233	248
775	1.205	255	255	255	416	254
776	0.958	255	255	255	273	339
777	1.539	255	255	255	260	3
778	0.334	255	255	255	328	45
779	5.226	255	255	255	383	47
780	13.892	255	255	255	134	50
781	1.205	255	255	255	326	55
782	3.702	255	255	255	296	87
783	0.726	255	255	255	263	183
784	0.232	255	255	255	315	220
785	1.437	255	255	255	373	241
786	0.915	255	255	255	197	267
787	0.261	255	255	255	29	388
788	3.034	255	255	255	115	447
789	3.310	255	255	255	486	7
790	0.406	255	255	255	58	33
791	1.321	255	255	255	135	93
792	0.232	255	255	255	480	117
793	1.626	255	255	255	488	170
794	1.684	255	255	255	395	197
795	1.060	255	255	255	464	262
796	5.719	255	255	255	422	285
797	1.611	255	255	255	221	323
798	4.906	255	255	255	347	370
799	1.031	255	255	255	328	35
800	5.066	255	255	255	309	176
801	3.702	255	255	255	391	185
802	1.350	255	255	255	254	218
803	4.558	255	255	255	487	251
804	1.553	255	255	255	435	290
805	7.897	255	255	255	189	309
806	2.061	255	255	255	176	426
807	12.063	255	255	255	208	4
808	2.845	255	255	255	481	53
809	5.327	255	255	255	173	61
810	1.960	255	255	255	279	112
811	6.126	255	255	255	333	197
812	2.584	255	255	255	292	245
813	2.308	255	255	255	406	262
814	5.298	255	255	255	333	267
815	2.860	255	255	255	127	289
816	14.545	255	255	255	367	316
817	1.582	255	255	255	113	329
818	1.945	255	255	255	432	372
819	1.844	255	255	255	322	453
820	0.261	255	255	255	406	21
821	0.232	255	255	255	475	73
822	4.398	255	255	255	328	99
823	1.292	255	255	255	252	156
824	1.727	255	255	255	160	162
825	2.540	255	255	255	469	174
826	5.879	255	255	255	183	193
827	1.597	255	255	255	139	194
828	4.006	255	255	255	414	306
829	1.263	255	255	255	459	376
830	0.944	255	255	255	139	28
831	0.334	255	255	255	17	33
832	10.060	255	255	255	45	35
833	0.871	255	255	255	496	58
834	0.929	255	255	255	316	154
835	0.813	255	255	255	365	158
836	1.873	255	255	255	312	167
837	1.335	255	255	255	414	170
838	5.255	255	255	255	37	185
839	1.176	255	255	255	163	267
840	5.342	255	255	255	309	354
841	2.148	255	255	255	334	365
842	18.276	255	255	255	327	3
843	4.442	255	255	255	214	21
844	8.376	255	255	255	326	56
845	1.263	255	255	255	118	92
846	2.526	255	255	255	137	98
847	4.921	255	255	255	378	165
848	1.016	255	255	255	208	173
849	0.653	255	255	255	451	190
850	6.663	255	255	255	298	283
851	7.098	255	255	255	364	337
852	1.727	255	255	255	76	338
853	3.847	255	255	255	309	359
854	1.089	255	255	255	434	23
855	5.516	255	255	255	228	26
856	1.147	255	255	255	151	54
857	4.529	255	255	255	440	56
858	1.742	255	255	255	253	63
859	2.860	255	255	255	384	74
860	9.653	255	255	255	255	170
861	1.176	255	255	255	419	179
862	2.613	255	255	255	20	270
863	3.150	255	255	255	363	313
864	1.887	255	255	255	154	334
865	4.326	255	255	255	433	6
866	1.089	255	255	255	495	29
867	1.103	255	255	255	453	38
868	1.364	255	255	255	269	132
869	1.727	255	255	255	334	133
870	2.221	255	255	255	437	138
871	5.095	255	255	255	393	145
872	1.510	255	255	255	325	150
