 	Area	Mean	Min	Max	XStart	YStart
171	1.263	255	255	255	289	152
172	2.497	255	255	255	44	160
173	7.476	255	255	255	318	165
174	3.513	255	255	255	350	235
175	0.305	255	255	255	491	438
176	2.584	255	255	255	79	14
177	3.803	255	255	255	355	38
178	3.498	255	255	255	350	151
179	2.453	255	255	255	337	209
180	1.161	255	255	255	219	218
181	1.568	255	255	255	145	221
182	1.902	255	255	255	357	272
183	2.729	255	255	255	406	315
184	2.279	255	255	255	208	427
185	1.626	255	255	255	262	3
186	5.502	255	255	255	329	5
187	1.234	255	255	255	193	34
188	2.148	255	255	255	470	42
189	2.294	255	255	255	136	50
190	1.364	255	255	255	373	123
191	1.495	255	255	255	207	137
192	10.800	255	255	255	128	155
193	2.961	255	255	255	431	195
194	1.684	255	255	255	487	222
195	1.611	255	255	255	467	359
196	10.727	255	255	255	341	398
197	2.119	255	255	255	64	448
198	3.382	255	255	255	263	32
199	1.945	255	255	255	486	54
200	1.176	255	255	255	464	67
201	7.476	255	255	255	35	108
202	0.348	255	255	255	71	114
203	0.813	255	255	255	458	132
204	4.921	255	255	255	108	191
205	0.958	255	255	255	327	196
206	1.742	255	255	255	304	217
207	1.495	255	255	255	316	348
208	1.727	255	255	255	158	356
209	0.392	255	255	255	296	377
210	2.714	255	255	255	338	2
211	1.364	255	255	255	429	11
212	2.090	255	255	255	384	15
213	0.334	255	255	255	356	34
214	17.172	255	255	255	122	52
215	1.640	255	255	255	336	89
216	0.697	255	255	255	221	100
217	1.582	255	255	255	85	148
218	3.469	255	255	255	407	157
219	1.408	255	255	255	190	178
220	2.337	255	255	255	342	179
221	0.305	255	255	255	242	226
222	1.626	255	255	255	142	261
223	3.397	255	255	255	169	262
224	10.422	255	255	255	386	283
225	1.902	255	255	255	34	304
226	1.031	255	255	255	187	309
227	3.382	255	255	255	358	331
228	3.673	255	255	255	386	333
229	3.977	255	255	255	480	398
230	2.787	255	255	255	181	9
231	2.961	255	255	255	484	33
232	6.271	255	255	255	275	68
233	16.287	255	255	255	233	123
234	0.740	255	255	255	384	190
235	2.976	255	255	255	154	201
236	6.590	255	255	255	77	257
237	3.992	255	255	255	400	92
238	1.002	255	255	255	289	104
239	2.047	255	255	255	277	186
240	1.277	255	255	255	127	240
241	1.002	255	255	255	470	324
242	6.735	255	255	255	383	336
243	4.514	255	255	255	64	362
244	4.689	255	255	255	384	404
245	0.958	255	255	255	160	2
246	2.468	255	255	255	142	49
247	1.060	255	255	255	422	52
248	1.626	255	255	255	438	81
249	0.377	255	255	255	404	88
250	1.016	255	255	255	458	107
251	3.948	255	255	255	379	142
252	0.798	255	255	255	243	180
253	1.495	255	255	255	457	291
254	3.745	255	255	255	268	438
255	1.858	255	255	255	44	16
256	0.885	255	255	255	267	54
257	1.219	255	255	255	58	77
258	2.294	255	255	255	52	113
259	1.684	255	255	255	349	124
260	3.353	255	255	255	159	131
261	2.976	255	255	255	463	158
262	0.958	255	255	255	85	201
263	1.931	255	255	255	306	229
264	4.050	255	255	255	392	276
265	0.319	255	255	255	123	328
266	15.634	255	255	255	285	330
267	1.016	255	255	255	256	335
268	1.176	255	255	255	413	357
269	2.961	255	255	255	286	414
270	1.873	255	255	255	327	100
271	0.784	255	255	255	419	152
272	2.047	255	255	255	436	152
273	0.842	255	255	255	177	185
274	1.844	255	255	255	405	202
275	1.190	255	255	255	381	204
276	0.305	255	255	255	143	220
277	10.103	255	255	255	403	244
278	3.397	255	255	255	318	388
279	2.700	255	255	255	266	22
280	1.364	255	255	255	393	23
281	1.031	255	255	255	221	56
282	2.235	255	255	255	480	81
283	3.716	255	255	255	162	101
284	1.495	255	255	255	296	119
285	1.060	255	255	255	353	124
286	1.190	255	255	255	244	134
287	1.016	255	255	255	339	159
288	9.203	255	255	255	337	194
289	1.684	255	255	255	138	207
290	2.744	255	255	255	289	213
291	14.356	255	255	255	382	249
292	3.513	255	255	255	208	272
293	1.031	255	255	255	479	294
294	2.352	255	255	255	312	330
295	1.466	255	255	255	462	49
296	1.640	255	255	255	385	72
297	0.958	255	255	255	255	108
298	1.582	255	255	255	428	130
299	0.668	255	255	255	142	161
300	0.247	255	255	255	453	225
301	0.334	255	255	255	60	297
302	0.276	255	255	255	196	337
303	0.261	255	255	255	27	341
304	1.858	255	255	255	443	8
305	0.755	255	255	255	84	91
306	1.045	255	255	255	217	214
307	0.334	255	255	255	176	282
308	0.856	255	255	255	461	289
309	6.140	255	255	255	408	317
310	0.232	255	255	255	73	401
311	1.510	255	255	255	459	426
312	4.500	255	255	255	394	443
313	1.597	255	255	255	351	13
314	0.973	255	255	255	372	81
315	1.829	255	255	255	141	90
316	7.882	255	255	255	192	90
317	2.032	255	255	255	408	124
318	1.684	255	255	255	385	138
319	1.640	255	255	255	237	158
320	4.863	255	255	255	294	251
321	9.856	255	255	255	368	9
322	13.718	255	255	255	432	38
323	1.089	255	255	255	328	54
324	1.292	255	255	255	222	57
325	0.435	255	255	255	478	130
326	17.753	255	255	255	337	150
327	4.979	255	255	255	374	166
328	2.584	255	255	255	149	177
329	8.231	255	255	255	279	287
330	2.685	255	255	255	485	13
331	4.747	255	255	255	374	33
332	0.232	255	255	255	262	60
333	0.958	255	255	255	147	70
334	4.123	255	255	255	179	82
335	2.076	255	255	255	407	116
336	1.205	255	255	255	107	129
337	1.756	255	255	255	261	138
338	2.453	255	255	255	385	142
339	1.553	255	255	255	348	162
340	2.047	255	255	255	245	404
341	2.598	255	255	255	69	9
342	3.876	255	255	255	176	20
343	4.384	255	255	255	415	39
344	2.758	255	255	255	415	104
345	10.001	255	255	255	245	123
346	1.742	255	255	255	220	138
347	1.640	255	255	255	287	146
348	1.423	255	255	255	401	187
349	1.118	255	255	255	386	216
350	0.247	255	255	255	493	304
351	1.756	255	255	255	266	321
352	4.369	255	255	255	115	1
353	3.281	255	255	255	383	6
354	3.266	255	255	255	66	29
355	1.466	255	255	255	162	33
356	6.402	255	255	255	181	46
357	5.821	255	255	255	230	67
358	1.452	255	255	255	97	77
359	1.626	255	255	255	443	107
360	5.211	255	255	255	215	137
361	1.234	255	255	255	378	169
362	3.600	255	255	255	458	184
363	1.626	255	255	255	389	188
364	1.858	255	255	255	447	204
365	2.584	255	255	255	300	208
366	1.524	255	255	255	268	259
367	6.881	255	255	255	419	294
368	1.408	255	255	255	468	35
369	1.611	255	255	255	169	70
370	10.393	255	255	255	115	81
371	6.343	255	255	255	184	96
372	0.610	255	255	255	73	102
373	1.858	255	255	255	441	108
374	5.226	255	255	255	152	169
375	5.342	255	255	255	207	223
376	4.369	255	255	255	134	234
377	7.185	255	255	255	335	272
378	0.973	255	255	255	236	292
379	2.671	255	255	255	309	430
380	1.379	255	255	255	165	27
381	9.900	255	255	255	204	28
382	2.642	255	255	255	290	66
383	1.902	255	255	255	7	120
384	4.848	255	255	255	337	141
385	0.363	255	255	255	412	178
386	7.214	255	255	255	158	205
387	1.190	255	255	255	354	220
388	2.439	255	255	255	361	301
389	4.093	255	255	255	229	344
390	1.640	255	255	255	433	360
391	1.582	255	255	255	369	437
392	3.121	255	255	255	480	21
393	3.905	255	255	255	234	33
394	9.000	255	255	255	393	42
395	2.482	255	255	255	336	75
396	1.277	255	255	255	183	156
397	0.319	255	255	255	184	187
398	2.642	255	255	255	6	268
399	2.845	255	255	255	365	275
400	0.334	255	255	255	426	290
401	8.216	255	255	255	435	390
402	0.276	255	255	255	138	470
403	3.353	255	255	255	129	4
404	1.379	255	255	255	67	31
405	5.052	255	255	255	238	179
406	2.540	255	255	255	29	188
407	1.844	255	255	255	128	280
408	4.529	255	255	255	126	358
409	2.192	255	255	255	346	378
410	1.408	255	255	255	384	13
411	3.397	255	255	255	453	13
412	1.089	255	255	255	263	17
413	1.277	255	255	255	207	87
414	2.671	255	255	255	240	92
415	1.495	255	255	255	15	109
416	0.958	255	255	255	427	109
417	7.926	255	255	255	151	111
418	1.626	255	255	255	368	117
419	3.411	255	255	255	191	125
420	1.002	255	255	255	220	141
421	0.842	255	255	255	49	143
422	1.002	255	255	255	384	153
423	1.234	255	255	255	450	187
424	4.369	255	255	255	299	247
425	2.918	255	255	255	139	283
426	2.264	255	255	255	19	355
427	1.292	255	255	255	372	58
428	1.437	255	255	255	292	70
429	1.655	255	255	255	377	151
430	1.582	255	255	255	132	236
431	3.992	255	255	255	430	256
432	2.119	255	255	255	443	281
433	1.016	255	255	255	495	304
434	0.261	255	255	255	485	5
435	4.848	255	255	255	159	25
436	8.506	255	255	255	39	74
437	1.960	255	255	255	237	182
438	2.584	255	255	255	49	183
439	1.190	255	255	255	187	199
440	1.553	255	255	255	256	19
441	3.324	255	255	255	287	136
442	0.653	255	255	255	10	194
443	1.814	255	255	255	468	200
444	1.045	255	255	255	487	284
445	4.529	255	255	255	213	12
446	23.138	255	255	255	335	107
447	13.500	255	255	255	380	147
448	2.627	255	255	255	226	178
449	1.089	255	255	255	416	188
450	16.055	255	255	255	378	193
451	1.205	255	255	255	139	204
452	1.742	255	255	255	316	244
453	0.334	255	255	255	294	261
454	1.931	255	255	255	393	377
455	2.032	255	255	255	457	377
456	2.439	255	255	255	419	2
457	1.364	255	255	255	299	23
458	1.161	255	255	255	187	66
459	3.455	255	255	255	178	82
460	0.929	255	255	255	156	92
461	1.219	255	255	255	291	105
462	2.540	255	255	255	313	127
463	0.885	255	255	255	472	141
464	0.915	255	255	255	176	143
465	4.006	255	255	255	277	201
466	3.919	255	255	255	469	230
467	1.335	255	255	255	281	239
468	1.597	255	255	255	294	260
469	4.921	255	255	255	395	363
470	3.643	255	255	255	97	436
471	5.589	255	255	255	128	39
472	1.481	255	255	255	9	92
473	1.524	255	255	255	405	4
474	5.676	255	255	255	296	12
475	2.192	255	255	255	74	14
476	1.466	255	255	255	402	59
477	22.572	255	255	255	336	131
478	1.858	255	255	255	126	144
479	1.582	255	255	255	263	183
480	1.553	255	255	255	376	240
481	2.047	255	255	255	179	266
482	3.469	255	255	255	207	6
483	1.292	255	255	255	469	49
484	2.047	255	255	255	126	157
485	0.276	255	255	255	391	163
486	0.958	255	255	255	370	185
487	1.524	255	255	255	44	210
488	0.319	255	255	255	260	251
489	0.261	255	255	255	422	292
490	0.290	255	255	255	197	336
491	1.582	255	255	255	211	369
492	3.005	255	255	255	159	60
493	2.468	255	255	255	217	193
494	17.042	255	255	255	401	3
495	1.161	255	255	255	21	22
496	0.813	255	255	255	436	82
497	1.858	255	255	255	101	83
498	0.261	255	255	255	375	95
499	0.973	255	255	255	12	135
500	3.455	255	255	255	226	165
501	2.119	255	255	255	340	185
502	1.510	255	255	255	405	186
503	8.071	255	255	255	231	209
504	1.423	255	255	255	455	1
505	2.192	255	255	255	355	24
506	0.842	255	255	255	65	86
507	1.248	255	255	255	45	102
508	1.989	255	255	255	234	166
509	0.842	255	255	255	139	174
510	6.619	255	255	255	293	195
511	3.498	255	255	255	285	246
512	0.232	255	255	255	411	337
513	9.406	255	255	255	175	366
514	2.018	255	255	255	432	387
515	9.914	255	255	255	241	409
516	1.742	255	255	255	125	59
517	0.784	255	255	255	478	199
518	1.219	255	255	255	471	234
519	1.219	255	255	255	395	328
520	3.034	255	255	255	103	415
521	3.281	255	255	255	410	417
522	0.856	255	255	255	310	1
523	4.268	255	255	255	416	25
524	0.726	255	255	255	69	59
525	0.958	255	255	255	173	83
526	17.942	255	255	255	430	95
527	2.511	255	255	255	354	112
528	1.423	255	255	255	228	203
529	1.945	255	255	255	204	265
530	1.669	255	255	255	467	342
531	2.323	255	255	255	289	405
532	2.250	255	255	255	388	17
533	1.582	255	255	255	70	106
534	1.423	255	255	255	407	144
535	0.334	255	255	255	460	178
536	1.132	255	255	255	480	194
537	5.414	255	255	255	458	212
538	4.660	255	255	255	361	223
539	2.148	255	255	255	477	254
540	0.900	255	255	255	299	315
541	24.561	255	255	255	353	341
542	1.394	255	255	255	413	364
543	0.348	255	255	255	464	394
544	0.755	255	255	255	39	42
545	1.727	255	255	255	80	45
546	1.016	255	255	255	259	90
547	2.018	255	255	255	181	120
548	1.640	255	255	255	245	141
549	1.219	255	255	255	396	145
550	4.006	255	255	255	369	221
551	1.277	255	255	255	273	280
552	2.308	255	255	255	205	311
553	4.718	255	255	255	427	443
554	3.048	255	255	255	408	11
555	10.379	255	255	255	131	27
556	8.390	255	255	255	364	39
557	1.335	255	255	255	329	44
558	0.232	255	255	255	395	48
559	6.082	255	255	255	469	130
560	2.221	255	255	255	127	216
561	4.050	255	255	255	339	216
562	0.624	255	255	255	305	238
563	3.397	255	255	255	22	280
564	1.756	255	255	255	436	281
565	0.290	255	255	255	152	329
566	1.466	255	255	255	301	389
567	6.431	255	255	255	469	32
568	6.532	255	255	255	95	75
569	1.248	255	255	255	468	147
570	1.437	255	255	255	404	194
571	0.958	255	255	255	449	250
572	0.276	255	255	255	277	308
573	1.016	255	255	255	238	309
574	0.261	255	255	255	279	321
575	3.731	255	255	255	263	383
576	1.916	255	255	255	366	383
577	0.552	255	255	255	400	85
578	1.248	255	255	255	369	100
579	2.569	255	255	255	44	102
580	1.016	255	255	255	425	106
581	1.785	255	255	255	472	184
582	0.827	255	255	255	347	345
583	3.339	255	255	255	455	15
584	1.335	255	255	255	116	43
585	6.460	255	255	255	152	124
586	1.669	255	255	255	277	215
587	3.324	255	255	255	60	246
588	3.048	255	255	255	330	369
589	3.484	255	255	255	320	406
590	1.408	255	255	255	69	12
591	1.858	255	255	255	420	38
592	4.093	255	255	255	149	58
593	25.345	255	255	255	280	71
594	1.713	255	255	255	223	87
595	13.514	255	255	255	343	152
596	2.323	255	255	255	159	154
597	2.642	255	255	255	239	155
598	0.726	255	255	255	189	157
599	3.716	255	255	255	94	243
600	0.261	255	255	255	196	293
601	1.452	255	255	255	399	308
602	3.469	255	255	255	196	342
603	2.482	255	255	255	78	347
604	2.177	255	255	255	287	414
605	0.305	255	255	255	295	5
606	5.414	255	255	255	418	123
607	1.219	255	255	255	280	143
608	1.974	255	255	255	118	155
609	2.642	255	255	255	448	194
610	1.321	255	255	255	345	213
611	0.784	255	255	255	157	217
612	2.119	255	255	255	326	243
613	4.979	255	255	255	418	279
614	0.798	255	255	255	141	325
615	1.190	255	255	255	491	372
616	0.348	255	255	255	467	438
617	6.039	255	255	255	189	59
618	1.481	255	255	255	405	94
619	2.134	255	255	255	492	95
620	1.408	255	255	255	127	129
621	4.471	255	255	255	334	156
622	1.292	255	255	255	446	194
623	3.310	255	255	255	418	203
624	2.555	255	255	255	325	219
625	3.614	255	255	255	426	228
626	1.147	255	255	255	101	336
627	17.056	255	255	255	288	56
628	0.784	255	255	255	329	233
629	14.734	255	255	255	240	246
630	1.800	255	255	255	47	269
631	1.321	255	255	255	436	403
632	20.279	255	255	255	132	22
633	15.924	255	255	255	239	75
634	2.119	255	255	255	128	89
635	5.908	255	255	255	133	135
636	2.192	255	255	255	449	153
637	3.426	255	255	255	245	180
638	4.340	255	255	255	455	243
639	12.948	255	255	255	426	253
640	5.052	255	255	255	350	277
641	1.350	255	255	255	248	62
642	3.193	255	255	255	312	206
643	1.785	255	255	255	401	251
644	4.718	255	255	255	173	286
645	4.123	255	255	255	394	320
646	1.350	255	255	255	215	362
647	0.856	255	255	255	492	406
648	4.543	255	255	255	380	7
649	0.871	255	255	255	190	52
650	7.781	255	255	255	389	102
651	1.785	255	255	255	452	158
652	1.321	255	255	255	433	177
653	1.263	255	255	255	470	179
654	1.103	255	255	255	429	224
655	0.958	255	255	255	223	277
656	2.889	255	255	255	437	310
657	6.082	255	255	255	195	58
658	5.429	255	255	255	251	84
659	3.658	255	255	255	321	121
660	1.829	255	255	255	295	124
661	3.252	255	255	255	256	152
662	2.410	255	255	255	387	224
663	0.871	255	255	255	421	231
664	2.337	255	255	255	299	275
665	2.221	255	255	255	420	300
666	1.147	255	255	255	158	315
667	4.732	255	255	255	427	321
668	5.066	255	255	255	332	356
669	1.524	255	255	255	389	434
670	5.081	255	255	255	175	3
671	22.050	255	255	255	383	62
672	3.455	255	255	255	300	68
673	1.582	255	255	255	331	79
674	4.369	255	255	255	262	93
675	1.060	255	255	255	453	93
676	2.134	255	255	255	202	94
677	1.350	255	255	255	180	101
678	2.685	255	255	255	462	203
679	1.742	255	255	255	441	278
680	0.261	255	255	255	140	385
681	1.277	255	255	255	334	110
682	2.003	255	255	255	374	115
683	0.261	255	255	255	51	123
684	2.976	255	255	255	426	148
685	11.787	255	255	255	405	170
686	5.284	255	255	255	227	211
687	0.827	255	255	255	262	290
688	3.063	255	255	255	231	317
689	1.814	255	255	255	303	399
690	2.163	255	255	255	269	7
691	0.900	255	255	255	127	121
692	2.903	255	255	255	147	146
693	5.458	255	255	255	244	153
694	1.016	255	255	255	335	212
695	1.248	255	255	255	114	243
696	4.442	255	255	255	59	247
697	0.261	255	255	255	78	17
698	2.671	255	255	255	58	20
699	2.410	255	255	255	470	195
700	1.960	255	255	255	160	204
701	1.844	255	255	255	444	219
702	1.684	255	255	255	202	237
703	5.095	255	255	255	262	273
704	0.697	255	255	255	203	301
705	2.947	255	255	255	130	346
706	4.210	255	255	255	239	8
707	1.176	255	255	255	256	107
708	3.542	255	255	255	447	252
709	1.364	255	255	255	72	255
710	1.481	255	255	255	352	360
711	0.334	255	255	255	226	376
712	0.261	255	255	255	299	399
713	11.090	255	255	255	378	408
714	1.887	255	255	255	273	32
715	1.074	255	255	255	337	37
716	3.673	255	255	255	18	39
717	0.624	255	255	255	42	61
718	0.232	255	255	255	147	110
719	2.671	255	255	255	109	117
720	3.687	255	255	255	293	210
721	3.513	255	255	255	217	211
722	4.166	255	255	255	412	401
723	2.294	255	255	255	490	423
724	1.582	255	255	255	161	9
725	1.481	255	255	255	484	47
726	1.248	255	255	255	316	83
727	1.771	255	255	255	84	87
728	1.698	255	255	255	380	90
729	1.060	255	255	255	418	109
730	1.103	255	255	255	350	139
731	0.682	255	255	255	331	172
732	10.234	255	255	255	355	250
733	1.887	255	255	255	260	282
734	1.379	255	255	255	472	292
735	0.348	255	255	255	305	301
736	0.334	255	255	255	464	28
737	3.034	255	255	255	63	93
738	1.452	255	255	255	148	107
739	0.392	255	255	255	376	142
740	0.958	255	255	255	269	171
741	1.364	255	255	255	490	197
742	3.673	255	255	255	365	261
743	1.626	255	255	255	216	392
744	1.727	255	255	255	318	39
745	11.482	255	255	255	248	71
746	2.932	255	255	255	331	75
747	4.558	255	255	255	473	83
748	4.079	255	255	255	441	137
749	1.553	255	255	255	342	245
750	0.987	255	255	255	203	281
751	1.321	255	255	255	493	3
752	0.842	255	255	255	160	27
753	2.424	255	255	255	479	57
754	1.655	255	255	255	118	72
755	2.018	255	255	255	213	124
756	17.608	255	255	255	125	128
757	1.539	255	255	255	444	129
758	1.945	255	255	255	453	153
759	20.961	255	255	255	314	168
760	4.398	255	255	255	367	221
761	12.280	255	255	255	388	232
762	1.742	255	255	255	334	299
763	0.885	255	255	255	411	337
764	1.539	255	255	255	143	364
765	4.297	255	255	255	379	51
766	1.292	255	255	255	195	101
767	1.350	255	255	255	343	108
768	4.398	255	255	255	333	156
769	1.292	255	255	255	238	219
770	1.974	255	255	255	414	221
771	1.219	255	255	255	405	252
772	2.889	255	255	255	125	255
773	2.468	255	255	255	407	2
774	2.177	255	255	255	149	44
775	5.734	255	255	255	409	46
776	3.542	255	255	255	465	56
777	1.495	255	255	255	185	68
778	1.756	255	255	255	248	73
779	19.146	255	255	255	263	136
780	1.655	255	255	255	420	145
781	6.895	255	255	255	355	182
782	2.889	255	255	255	168	302
783	4.892	255	255	255	424	307
784	3.731	255	255	255	231	338
785	2.874	255	255	255	438	344
786	1.103	255	255	255	307	372
787	1.873	255	255	255	359	431
788	4.137	255	255	255	400	452
789	2.279	255	255	255	120	2
790	1.147	255	255	255	37	21
791	5.371	255	255	255	261	73
792	5.168	255	255	255	164	112
793	3.339	255	255	255	40	136
794	3.077	255	255	255	192	155
795	1.321	255	255	255	208	192
796	1.074	255	255	255	226	236
797	1.974	255	255	255	493	245
798	6.300	255	255	255	245	68
799	0.842	255	255	255	18	78
800	2.947	255	255	255	144	78
801	1.364	255	255	255	493	113
802	1.640	255	255	255	184	141
803	1.045	255	255	255	304	151
804	7.940	255	255	255	296	168
805	2.947	255	255	255	430	187
806	0.653	255	255	255	260	201
807	2.090	255	255	255	347	208
808	1.234	255	255	255	391	217
809	7.853	255	255	255	368	241
810	6.474	255	255	255	77	276
811	0.769	255	255	255	116	283
812	0.377	255	255	255	265	311
813	8.956	255	255	255	209	2
814	1.582	255	255	255	203	41
815	3.861	255	255	255	157	82
816	1.394	255	255	255	461	138
817	6.866	255	255	255	425	149
818	1.118	255	255	255	478	216
819	0.639	255	255	255	201	252
820	1.031	255	255	255	488	302
821	4.123	255	255	255	351	305
822	1.640	255	255	255	316	309
823	1.727	255	255	255	284	338
824	1.277	255	255	255	288	11
825	3.585	255	255	255	453	42
826	2.685	255	255	255	324	53
827	1.931	255	255	255	476	100
828	1.800	255	255	255	384	109
829	1.655	255	255	255	382	228
830	1.771	255	255	255	435	252
831	5.313	255	255	255	300	273
832	1.858	255	255	255	136	313
833	1.408	255	255	255	468	362
834	5.022	255	255	255	222	366
835	9.987	255	255	255	265	370
836	0.639	255	255	255	400	139
837	1.989	255	255	255	223	150
838	2.700	255	255	255	256	233
839	0.885	255	255	255	110	415
840	4.181	255	255	255	255	100
841	13.253	255	255	255	407	141
842	0.276	255	255	255	356	204
843	1.234	255	255	255	424	212
844	0.334	255	255	255	362	277
845	0.435	255	255	255	247	301
846	1.292	255	255	255	469	346
847	0.726	255	255	255	447	353
848	4.297	255	255	255	267	39
849	1.858	255	255	255	151	77
850	7.156	255	255	255	416	83
851	1.756	255	255	255	335	107
852	1.147	255	255	255	334	126
853	4.747	255	255	255	480	131
854	1.219	255	255	255	121	142
855	5.139	255	255	255	181	146
856	7.200	255	255	255	195	191
857	2.932	255	255	255	107	194
858	39.019	255	255	255	318	238
859	11.656	255	255	255	154	245
860	1.176	255	255	255	221	281
861	2.395	255	255	255	69	329
862	1.495	255	255	255	232	13
863	2.105	255	255	255	105	26
864	1.277	255	255	255	341	53
865	0.261	255	255	255	405	86
866	14.240	255	255	255	443	105
867	3.818	255	255	255	485	125
868	7.766	255	255	255	412	166
869	4.152	255	255	255	451	303
870	1.800	255	255	255	463	367
871	4.529	255	255	255	192	402
872	1.887	255	255	255	228	449
