 	Area	Mean	Min	Max	XStart	YStart
548	2.787	255	255	255	360	90
549	0.305	255	255	255	479	422
550	2.163	255	255	255	186	3
551	0.363	255	255	255	235	12
552	0.552	255	255	255	495	17
553	2.555	255	255	255	194	60
554	1.060	255	255	255	314	61
555	0.813	255	255	255	326	66
556	0.319	255	255	255	332	83
557	1.176	255	255	255	228	137
558	0.958	255	255	255	159	293
559	2.961	255	255	255	31	316
560	0.363	255	255	255	377	12
561	1.103	255	255	255	388	193
562	0.334	255	255	255	32	197
563	3.121	255	255	255	416	200
564	7.853	255	255	255	360	214
565	0.319	255	255	255	334	216
566	0.348	255	255	255	100	314
567	0.261	255	255	255	354	399
568	1.060	255	255	255	74	450
569	2.264	255	255	255	205	51
570	2.845	255	255	255	355	56
571	2.627	255	255	255	14	149
572	2.802	255	255	255	300	195
573	0.334	255	255	255	173	298
574	0.885	255	255	255	279	50
575	0.348	255	255	255	176	56
576	1.771	255	255	255	89	167
577	1.234	255	255	255	175	271
578	0.435	255	255	255	375	340
579	0.276	255	255	255	351	379
580	0.334	255	255	255	349	426
581	0.290	255	255	255	460	18
582	1.016	255	255	255	86	52
583	6.489	255	255	255	472	53
584	0.406	255	255	255	412	155
585	0.363	255	255	255	148	220
586	0.494	255	255	255	352	379
587	0.276	255	255	255	304	438
588	0.319	255	255	255	405	451
589	1.684	255	255	255	276	204
590	4.703	255	255	255	431	301
591	0.334	255	255	255	231	453
592	2.511	255	255	255	371	124
593	0.305	255	255	255	258	223
594	1.814	255	255	255	449	322
595	0.319	255	255	255	354	365
596	1.452	255	255	255	66	141
597	1.568	255	255	255	121	237
598	0.334	255	255	255	440	351
599	0.871	255	255	255	157	216
600	3.716	255	255	255	91	226
601	1.147	255	255	255	238	258
602	1.858	255	255	255	252	273
603	1.684	255	255	255	118	309
604	2.453	255	255	255	444	345
605	0.392	255	255	255	31	451
606	0.334	255	255	255	24	35
607	0.276	255	255	255	145	42
608	0.334	255	255	255	180	237
609	0.261	255	255	255	137	253
610	0.334	255	255	255	467	260
611	1.103	255	255	255	389	282
612	0.261	255	255	255	331	409
613	0.348	255	255	255	305	3
614	0.334	255	255	255	191	16
615	0.334	255	255	255	390	32
616	0.261	255	255	255	389	51
617	1.234	255	255	255	323	59
618	0.929	255	255	255	384	69
619	1.045	255	255	255	473	86
620	0.232	255	255	255	481	97
621	0.290	255	255	255	262	170
622	0.523	255	255	255	260	201
623	0.377	255	255	255	324	201
624	0.261	255	255	255	350	245
625	1.916	255	255	255	449	321
626	0.348	255	255	255	463	361
627	0.334	255	255	255	161	436
628	2.511	255	255	255	122	168
629	0.261	255	255	255	156	208
630	0.261	255	255	255	451	298
631	0.290	255	255	255	226	321
632	0.232	255	255	255	351	380
633	0.305	255	255	255	114	407
634	0.276	255	255	255	326	124
635	1.350	255	255	255	490	147
636	0.827	255	255	255	375	220
637	0.247	255	255	255	378	237
638	0.232	255	255	255	239	334
639	0.276	255	255	255	72	403
640	0.827	255	255	255	126	27
641	0.261	255	255	255	168	28
642	0.348	255	255	255	148	42
643	1.844	255	255	255	361	82
644	0.261	255	255	255	132	92
645	0.305	255	255	255	361	164
646	0.523	255	255	255	476	244
647	0.276	255	255	255	413	289
648	0.406	255	255	255	63	335
649	0.261	255	255	255	375	344
650	0.276	255	255	255	9	346
651	0.348	255	255	255	410	354
652	1.713	255	255	255	385	412
653	0.871	255	255	255	122	425
654	0.348	255	255	255	198	439
655	0.334	255	255	255	103	65
656	0.827	255	255	255	464	91
657	0.653	255	255	255	336	181
658	0.377	255	255	255	438	226
659	3.150	255	255	255	443	266
660	0.261	255	255	255	439	86
661	0.261	255	255	255	362	129
662	0.523	255	255	255	464	151
663	0.348	255	255	255	449	268
664	0.392	255	255	255	110	294
665	0.247	255	255	255	374	310
666	1.045	255	255	255	377	322
667	0.508	255	255	255	352	369
668	1.873	255	255	255	175	42
669	1.248	255	255	255	253	31
670	1.045	255	255	255	369	74
671	0.334	255	255	255	130	206
672	0.232	255	255	255	351	245
673	1.423	255	255	255	354	251
674	0.247	255	255	255	287	297
675	0.348	255	255	255	169	346
676	0.406	255	255	255	176	59
677	1.335	255	255	255	201	268
678	0.769	255	255	255	238	343
679	2.134	255	255	255	402	372
680	1.394	255	255	255	138	381
681	0.334	255	255	255	196	470
682	3.992	255	255	255	300	19
683	3.324	255	255	255	170	27
684	1.031	255	255	255	239	51
685	6.039	255	255	255	369	100
686	1.582	255	255	255	112	108
687	1.248	255	255	255	379	269
688	0.406	255	255	255	399	298
689	0.261	255	255	255	413	308
690	0.508	255	255	255	352	56
691	0.334	255	255	255	364	60
692	0.377	255	255	255	367	69
693	1.539	255	255	255	342	73
694	0.958	255	255	255	168	222
695	6.285	255	255	255	55	234
696	1.074	255	255	255	321	307
697	0.232	255	255	255	159	348
698	3.077	255	255	255	90	370
699	5.298	255	255	255	192	89
700	0.392	255	255	255	217	149
701	1.611	255	255	255	436	222
702	16.505	255	255	255	155	260
703	0.900	255	255	255	217	270
704	0.261	255	255	255	480	330
705	3.019	255	255	255	310	46
706	0.465	255	255	255	408	72
707	0.595	255	255	255	409	80
708	0.871	255	255	255	114	92
709	0.421	255	255	255	397	133
710	0.334	255	255	255	440	151
711	0.319	255	255	255	200	159
712	0.363	255	255	255	460	161
713	0.406	255	255	255	433	168
714	0.610	255	255	255	400	252
715	0.827	255	255	255	280	368
716	0.508	255	255	255	185	379
717	1.205	255	255	255	10	3
718	0.334	255	255	255	75	299
719	0.392	255	255	255	283	354
720	1.524	255	255	255	299	355
721	1.031	255	255	255	249	378
722	0.639	255	255	255	57	449
723	0.261	255	255	255	216	472
724	0.537	255	255	255	32	4
725	1.408	255	255	255	81	46
726	0.334	255	255	255	312	83
727	0.406	255	255	255	281	174
728	0.261	255	255	255	149	185
729	0.755	255	255	255	350	314
730	1.974	255	255	255	163	345
731	0.769	255	255	255	72	27
732	0.363	255	255	255	176	42
733	0.595	255	255	255	338	124
734	0.334	255	255	255	65	347
735	0.334	255	255	255	159	16
736	1.350	255	255	255	436	16
737	0.276	255	255	255	17	102
738	0.232	255	255	255	86	237
739	1.016	255	255	255	304	241
740	0.348	255	255	255	64	347
741	1.234	255	255	255	50	34
742	1.481	255	255	255	21	178
743	0.726	255	255	255	377	344
744	0.247	255	255	255	19	432
745	1.176	255	255	255	263	8
746	0.261	255	255	255	348	72
747	1.568	255	255	255	332	87
748	0.334	255	255	255	377	101
749	5.603	255	255	255	477	195
750	0.479	255	255	255	289	427
751	2.947	255	255	255	352	89
752	0.319	255	255	255	484	96
753	0.624	255	255	255	453	189
754	1.394	255	255	255	337	196
755	0.348	255	255	255	88	210
756	0.973	255	255	255	249	360
757	0.261	255	255	255	218	40
758	1.510	255	255	255	361	64
759	1.248	255	255	255	452	169
760	1.248	255	255	255	414	243
761	1.640	255	255	255	60	285
762	0.552	255	255	255	351	369
763	0.305	255	255	255	225	44
764	0.842	255	255	255	408	55
765	0.232	255	255	255	35	133
766	1.263	255	255	255	432	256
767	1.364	255	255	255	389	302
768	1.437	255	255	255	265	370
769	1.219	255	255	255	125	427
770	0.842	255	255	255	464	32
771	21.237	255	255	255	152	207
772	0.987	255	255	255	244	232
773	0.247	255	255	255	469	262
774	0.885	255	255	255	351	296
775	0.566	255	255	255	350	379
776	0.290	255	255	255	99	465
777	6.910	255	255	255	159	38
778	1.350	255	255	255	230	81
779	0.334	255	255	255	474	143
780	1.248	255	255	255	439	152
781	1.713	255	255	255	88	141
782	0.348	255	255	255	392	187
783	0.900	255	255	255	271	200
784	0.813	255	255	255	306	219
785	0.392	255	255	255	377	258
786	0.348	255	255	255	351	346
787	0.276	255	255	255	94	381
788	1.423	255	255	255	285	30
789	3.150	255	255	255	78	244
790	0.871	255	255	255	492	2
791	0.305	255	255	255	312	82
792	0.958	255	255	255	126	119
793	0.885	255	255	255	114	284
794	0.290	255	255	255	352	345
795	0.319	255	255	255	438	379
796	1.379	255	255	255	447	19
797	0.276	255	255	255	438	26
798	4.311	255	255	255	164	133
799	2.627	255	255	255	342	145
800	0.479	255	255	255	249	227
801	1.016	255	255	255	353	254
802	0.827	255	255	255	61	296
803	13.892	255	255	255	378	27
804	1.582	255	255	255	277	66
805	3.760	255	255	255	51	91
806	1.016	255	255	255	238	149
807	1.582	255	255	255	490	155
808	14.255	255	255	255	219	247
809	0.334	255	255	255	375	340
810	0.479	255	255	255	267	398
811	1.902	255	255	255	420	13
812	0.537	255	255	255	376	40
813	1.481	255	255	255	285	108
814	0.276	255	255	255	194	129
815	2.148	255	255	255	99	199
816	0.261	255	255	255	250	273
817	0.871	255	255	255	233	275
818	0.435	255	255	255	437	293
819	2.685	255	255	255	305	416
820	1.611	255	255	255	14	166
821	1.234	255	255	255	151	221
822	1.205	255	255	255	395	231
823	0.769	255	255	255	141	273
824	0.261	255	255	255	357	278
825	0.261	255	255	255	452	343
826	0.392	255	255	255	230	360
827	0.334	255	255	255	352	379
828	0.348	255	255	255	356	400
829	0.392	255	255	255	115	395
830	0.305	255	255	255	433	414
831	0.334	255	255	255	31	440
832	0.261	255	255	255	250	465
833	0.290	255	255	255	180	70
834	3.179	255	255	255	251	134
835	2.221	255	255	255	229	289
836	1.539	255	255	255	131	187
837	2.279	255	255	255	87	300
838	0.276	255	255	255	73	332
839	0.348	255	255	255	412	61
840	2.714	255	255	255	19	108
841	4.543	255	255	255	368	117
842	3.629	255	255	255	449	267
843	0.392	255	255	255	46	371
844	2.874	255	255	255	367	12
845	0.377	255	255	255	185	184
846	0.973	255	255	255	25	194
847	1.408	255	255	255	158	215
848	0.987	255	255	255	403	331
849	0.305	255	255	255	488	409
850	0.987	255	255	255	440	177
851	5.618	255	255	255	102	178
852	0.348	255	255	255	432	203
853	0.305	255	255	255	269	286
854	1.698	255	255	255	307	163
855	1.669	255	255	255	311	189
856	4.195	255	255	255	232	234
857	1.655	255	255	255	400	252
858	2.627	255	255	255	15	273
859	3.208	255	255	255	59	363
860	0.261	255	255	255	63	400
861	0.334	255	255	255	131	16
862	0.435	255	255	255	191	122
863	0.261	255	255	255	64	274
864	0.334	255	255	255	464	308
865	0.392	255	255	255	363	62
866	1.205	255	255	255	348	266
867	3.629	255	255	255	226	341
868	0.929	255	255	255	8	39
869	1.742	255	255	255	39	83
870	0.958	255	255	255	320	135
871	0.479	255	255	255	120	200
872	1.989	255	255	255	316	206
