 	Area	Mean	Min	Max	XStart	YStart
148	1.844	255	255	255	19	359
149	0.915	255	255	255	396	437
150	0.232	255	255	255	390	237
151	0.334	255	255	255	76	73
152	0.290	255	255	255	440	128
153	1.539	255	255	255	286	143
154	0.232	255	255	255	325	376
155	0.944	255	255	255	113	380
156	0.958	255	255	255	151	184
157	0.595	255	255	255	406	402
158	0.363	255	255	255	87	26
159	0.653	255	255	255	432	350
160	0.973	255	255	255	83	149
161	1.060	255	255	255	356	280
162	0.305	255	255	255	13	49
163	0.755	255	255	255	269	190
164	0.261	255	255	255	127	129
165	1.756	255	255	255	68	447
166	1.626	255	255	255	482	97
167	2.511	255	255	255	71	452
168	0.334	255	255	255	310	21
169	0.958	255	255	255	44	58
170	1.190	255	255	255	324	357
171	1.800	255	255	255	298	463
172	0.842	255	255	255	224	217
173	0.552	255	255	255	278	248
174	1.321	255	255	255	131	3
175	0.334	255	255	255	24	7
176	0.276	255	255	255	101	109
177	0.261	255	255	255	419	248
178	1.263	255	255	255	263	250
179	0.232	255	255	255	116	468
180	0.377	255	255	255	154	213
181	1.016	255	255	255	49	350
182	2.424	255	255	255	82	14
183	0.261	255	255	255	93	301
184	1.466	255	255	255	24	44
185	1.887	255	255	255	112	60
186	2.003	255	255	255	294	145
187	0.392	255	255	255	25	163
188	0.261	255	255	255	113	112
189	0.871	255	255	255	436	220
190	1.669	255	255	255	394	439
191	0.319	255	255	255	367	31
192	1.103	255	255	255	492	42
193	2.061	255	255	255	208	117
194	1.902	255	255	255	270	140
195	2.294	255	255	255	304	300
196	1.060	255	255	255	16	307
197	1.379	255	255	255	50	22
198	0.842	255	255	255	58	254
199	0.232	255	255	255	85	133
200	0.261	255	255	255	175	25
201	3.789	255	255	255	22	62
202	1.176	255	255	255	112	216
203	3.077	255	255	255	28	224
204	0.958	255	255	255	342	244
205	2.105	255	255	255	423	239
206	1.161	255	255	255	463	249
207	2.047	255	255	255	311	169
208	1.234	255	255	255	200	178
209	0.276	255	255	255	439	213
210	0.261	255	255	255	102	257
211	2.366	255	255	255	331	342
212	3.179	255	255	255	152	366
213	2.221	255	255	255	229	372
214	0.929	255	255	255	42	86
215	2.279	255	255	255	163	302
216	5.284	255	255	255	71	148
217	1.060	255	255	255	262	270
218	0.261	255	255	255	34	443
219	0.276	255	255	255	81	248
220	1.219	255	255	255	441	332
221	0.813	255	255	255	256	372
222	1.248	255	255	255	131	168
223	4.660	255	255	255	485	193
224	0.261	255	255	255	453	240
225	1.031	255	255	255	286	117
226	0.885	255	255	255	31	311
227	0.232	255	255	255	162	319
228	4.442	255	255	255	287	390
229	0.276	255	255	255	367	452
230	0.232	255	255	255	351	161
231	0.305	255	255	255	407	192
232	2.206	255	255	255	475	83
233	0.276	255	255	255	152	86
234	1.510	255	255	255	355	135
235	0.334	255	255	255	148	267
236	0.813	255	255	255	237	373
237	2.453	255	255	255	179	453
238	1.539	255	255	255	363	115
239	4.703	255	255	255	407	141
240	0.479	255	255	255	138	100
241	1.466	255	255	255	468	198
242	0.842	255	255	255	316	264
243	0.552	255	255	255	411	47
244	1.814	255	255	255	7	112
245	0.261	255	255	255	77	299
246	2.061	255	255	255	334	248
247	1.858	255	255	255	238	358
248	0.494	255	255	255	450	131
249	0.842	255	255	255	4	231
250	0.523	255	255	255	426	291
251	0.261	255	255	255	127	325
252	1.118	255	255	255	345	422
253	1.524	255	255	255	106	316
254	0.726	255	255	255	350	13
255	1.292	255	255	255	216	232
256	0.334	255	255	255	176	411
257	0.305	255	255	255	283	45
258	0.668	255	255	255	323	145
259	0.247	255	255	255	9	212
260	1.205	255	255	255	54	289
261	0.305	255	255	255	316	199
262	0.885	255	255	255	269	6
263	3.905	255	255	255	400	95
264	1.190	255	255	255	274	216
265	1.408	255	255	255	415	323
266	2.714	255	255	255	255	401
267	1.466	255	255	255	323	462
268	1.205	255	255	255	19	105
269	1.597	255	255	255	291	171
270	0.334	255	255	255	339	280
271	0.639	255	255	255	86	271
272	0.305	255	255	255	311	340
273	0.261	255	255	255	219	40
274	0.348	255	255	255	124	81
275	0.319	255	255	255	353	465
276	1.089	255	255	255	95	268
277	0.856	255	255	255	326	316
278	0.261	255	255	255	34	436
279	0.261	255	255	255	197	299
280	1.234	255	255	255	68	66
281	2.250	255	255	255	241	429
282	1.495	255	255	255	16	449
283	1.147	255	255	255	348	219
284	0.232	255	255	255	73	424
285	0.261	255	255	255	17	284
286	1.350	255	255	255	109	315
287	1.219	255	255	255	89	106
288	0.334	255	255	255	24	58
289	1.510	255	255	255	20	38
290	1.321	255	255	255	278	202
291	0.392	255	255	255	452	355
292	4.964	255	255	255	53	1
293	0.261	255	255	255	247	21
294	0.319	255	255	255	23	216
295	0.900	255	255	255	206	385
296	0.232	255	255	255	438	55
297	0.944	255	255	255	31	257
298	1.945	255	255	255	67	274
299	2.308	255	255	255	244	286
300	1.945	255	255	255	102	306
301	1.640	255	255	255	36	229
302	0.377	255	255	255	202	73
303	0.334	255	255	255	228	109
304	0.261	255	255	255	149	171
305	0.682	255	255	255	133	304
306	0.334	255	255	255	388	350
307	0.915	255	255	255	214	396
308	0.305	255	255	255	173	175
309	2.352	255	255	255	48	229
310	0.305	255	255	255	223	133
311	1.597	255	255	255	195	229
312	1.219	255	255	255	249	262
313	0.334	255	255	255	356	259
314	0.915	255	255	255	85	339
315	2.105	255	255	255	425	438
316	0.305	255	255	255	278	108
317	3.832	255	255	255	446	93
318	2.787	255	255	255	102	439
319	1.045	255	255	255	85	239
320	1.016	255	255	255	376	25
321	1.277	255	255	255	318	238
322	0.421	255	255	255	456	348
323	0.290	255	255	255	140	10
324	0.305	255	255	255	15	205
325	1.321	255	255	255	324	259
326	0.305	255	255	255	100	283
327	0.348	255	255	255	453	361
328	1.510	255	255	255	448	17
329	0.377	255	255	255	15	35
330	0.392	255	255	255	440	75
331	0.261	255	255	255	44	146
332	0.377	255	255	255	197	256
333	0.334	255	255	255	452	356
334	0.261	255	255	255	386	343
335	1.742	255	255	255	301	102
336	0.856	255	255	255	216	158
337	0.653	255	255	255	136	422
338	0.305	255	255	255	218	267
339	0.450	255	255	255	42	311
340	0.915	255	255	255	156	69
341	0.348	255	255	255	259	99
342	1.118	255	255	255	247	132
343	0.334	255	255	255	124	149
344	0.363	255	255	255	318	81
345	1.945	255	255	255	425	176
346	0.726	255	255	255	351	297
347	1.829	255	255	255	85	338
348	0.392	255	255	255	115	383
349	0.406	255	255	255	262	253
350	0.305	255	255	255	200	317
351	0.276	255	255	255	224	46
352	1.016	255	255	255	446	181
353	1.248	255	255	255	343	203
354	0.348	255	255	255	65	206
355	1.263	255	255	255	207	117
356	1.277	255	255	255	148	176
357	1.698	255	255	255	164	245
358	1.060	255	255	255	303	282
359	1.466	255	255	255	78	251
360	1.829	255	255	255	345	15
361	0.232	255	255	255	156	245
362	0.261	255	255	255	64	137
363	0.261	255	255	255	114	267
364	0.261	255	255	255	155	318
365	1.553	255	255	255	126	6
366	1.161	255	255	255	298	65
367	0.944	255	255	255	17	139
368	0.377	255	255	255	315	301
369	1.452	255	255	255	38	162
370	0.305	255	255	255	391	289
371	0.305	255	255	255	62	297
372	1.713	255	255	255	146	139
373	2.061	255	255	255	93	92
374	0.900	255	255	255	58	105
375	1.713	255	255	255	422	124
376	0.900	255	255	255	378	352
377	2.511	255	255	255	317	103
378	0.276	255	255	255	217	329
379	1.089	255	255	255	241	125
380	0.958	255	255	255	56	301
381	0.363	255	255	255	470	194
382	0.813	255	255	255	170	326
383	1.350	255	255	255	397	310
384	1.423	255	255	255	357	317
385	1.742	255	255	255	59	398
386	0.813	255	255	255	43	347
387	0.668	255	255	255	265	99
388	1.263	255	255	255	202	425
389	1.423	255	255	255	209	53
390	1.045	255	255	255	114	53
391	0.842	255	255	255	284	59
392	1.597	255	255	255	133	336
393	0.319	255	255	255	246	355
394	2.889	255	255	255	139	356
395	1.147	255	255	255	457	389
396	0.261	255	255	255	27	25
397	0.290	255	255	255	126	195
398	0.450	255	255	255	98	304
399	0.232	255	255	255	279	161
400	3.426	255	255	255	159	65
401	0.334	255	255	255	159	192
402	1.524	255	255	255	44	418
403	1.785	255	255	255	431	9
404	0.261	255	255	255	63	18
405	2.003	255	255	255	346	147
406	1.176	255	255	255	441	393
407	0.261	255	255	255	62	23
408	0.406	255	255	255	235	282
409	1.176	255	255	255	42	126
410	1.989	255	255	255	215	232
411	2.874	255	255	255	419	382
412	1.234	255	255	255	284	392
413	1.045	255	255	255	368	300
414	1.350	255	255	255	77	74
415	0.987	255	255	255	447	101
416	0.377	255	255	255	434	186
417	0.465	255	255	255	183	434
418	0.276	255	255	255	272	67
419	0.334	255	255	255	463	205
420	1.495	255	255	255	140	239
421	1.785	255	255	255	434	279
422	1.190	255	255	255	235	332
423	1.335	255	255	255	329	77
424	1.132	255	255	255	295	282
425	0.261	255	255	255	58	75
426	1.118	255	255	255	339	142
427	1.466	255	255	255	122	178
428	0.305	255	255	255	284	233
429	1.277	255	255	255	131	106
430	0.305	255	255	255	88	269
431	1.611	255	255	255	243	129
432	1.800	255	255	255	408	112
433	0.305	255	255	255	429	121
434	0.232	255	255	255	483	397
435	1.292	255	255	255	471	138
436	0.987	255	255	255	396	342
437	3.658	255	255	255	52	324
438	0.595	255	255	255	284	438
439	4.166	255	255	255	139	37
440	1.379	255	255	255	214	168
441	1.132	255	255	255	360	458
442	0.465	255	255	255	315	108
443	0.639	255	255	255	140	167
444	0.624	255	255	255	287	285
445	0.479	255	255	255	186	129
446	0.232	255	255	255	261	176
447	0.406	255	255	255	156	211
448	1.161	255	255	255	22	221
449	1.437	255	255	255	66	239
450	0.348	255	255	255	353	280
451	1.089	255	255	255	130	99
452	1.190	255	255	255	401	171
453	1.176	255	255	255	107	458
454	0.261	255	255	255	464	148
455	1.306	255	255	255	14	94
456	1.452	255	255	255	183	275
457	0.929	255	255	255	23	304
458	1.437	255	255	255	179	424
459	1.118	255	255	255	353	151
460	0.871	255	255	255	257	163
461	0.465	255	255	255	136	38
462	2.061	255	255	255	319	158
463	1.002	255	255	255	220	42
464	0.392	255	255	255	477	107
465	1.684	255	255	255	225	35
466	1.190	255	255	255	160	148
467	1.190	255	255	255	110	381
468	0.261	255	255	255	376	341
469	0.232	255	255	255	26	141
470	0.261	255	255	255	354	399
471	1.306	255	255	255	30	390
472	1.669	255	255	255	29	51
473	1.829	255	255	255	381	403
474	0.900	255	255	255	244	223
475	1.306	255	255	255	202	312
476	1.176	255	255	255	70	219
477	0.261	255	255	255	180	295
478	1.742	255	255	255	337	362
479	0.334	255	255	255	85	279
480	1.785	255	255	255	27	12
481	0.305	255	255	255	160	91
482	2.395	255	255	255	351	301
483	0.929	255	255	255	181	329
484	2.163	255	255	255	182	267
485	0.261	255	255	255	491	126
486	1.292	255	255	255	247	244
487	0.305	255	255	255	119	284
488	1.452	255	255	255	71	300
489	0.232	255	255	255	33	198
490	0.290	255	255	255	334	367
491	0.552	255	255	255	289	426
492	0.711	255	255	255	438	433
493	0.406	255	255	255	33	435
494	1.553	255	255	255	303	303
495	1.902	255	255	255	127	396
496	1.205	255	255	255	136	21
497	1.277	255	255	255	49	35
498	1.597	255	255	255	155	107
499	0.842	255	255	255	329	157
500	0.929	255	255	255	75	277
501	1.161	255	255	255	444	283
502	1.539	255	255	255	49	285
503	0.232	255	255	255	124	131
504	1.466	255	255	255	140	203
505	2.032	255	255	255	398	335
506	2.497	255	255	255	120	337
507	3.629	255	255	255	338	22
508	2.105	255	255	255	257	93
509	2.018	255	255	255	84	163
510	1.626	255	255	255	334	281
511	0.915	255	255	255	219	414
512	0.334	255	255	255	142	31
513	1.045	255	255	255	460	98
514	0.261	255	255	255	175	41
515	0.232	255	255	255	29	317
516	0.348	255	255	255	49	125
517	0.929	255	255	255	184	283
518	0.305	255	255	255	35	300
519	0.973	255	255	255	322	69
520	1.002	255	255	255	56	182
521	0.305	255	255	255	218	237
522	4.529	255	255	255	133	265
523	1.742	255	255	255	210	350
524	1.205	255	255	255	238	357
525	0.348	255	255	255	11	347
526	0.232	255	255	255	195	28
527	0.305	255	255	255	172	102
528	1.829	255	255	255	37	133
529	1.814	255	255	255	217	243
530	0.305	255	255	255	263	200
531	0.334	255	255	255	245	437
532	1.132	255	255	255	202	448
533	0.987	255	255	255	4	14
534	0.334	255	255	255	418	77
535	0.465	255	255	255	60	234
536	0.319	255	255	255	100	197
537	0.261	255	255	255	49	42
538	0.697	255	255	255	351	241
539	0.392	255	255	255	209	226
540	0.290	255	255	255	353	316
541	1.568	255	255	255	154	133
542	0.885	255	255	255	4	460
543	0.421	255	255	255	463	81
544	0.885	255	255	255	82	207
545	0.885	255	255	255	258	35
546	1.945	255	255	255	422	172
547	1.437	255	255	255	14	127
548	1.437	255	255	255	54	152
549	2.889	255	255	255	329	189
550	4.181	255	255	255	112	22
551	2.511	255	255	255	30	178
552	1.785	255	255	255	280	427
553	1.423	255	255	255	221	286
554	0.334	255	255	255	36	132
555	0.348	255	255	255	169	332
556	0.494	255	255	255	384	71
557	0.261	255	255	255	124	235
558	0.305	255	255	255	116	340
559	1.582	255	255	255	69	253
560	1.045	255	255	255	145	230
561	1.335	255	255	255	358	164
562	1.423	255	255	255	74	201
563	1.844	255	255	255	347	373
564	1.408	255	255	255	90	465
565	1.292	255	255	255	428	58
566	0.319	255	255	255	330	410
567	0.392	255	255	255	112	317
568	1.205	255	255	255	320	337
569	1.364	255	255	255	341	376
570	2.250	255	255	255	420	97
571	0.885	255	255	255	46	88
572	0.435	255	255	255	134	383
573	0.276	255	255	255	78	5
574	0.639	255	255	255	350	83
575	0.305	255	255	255	175	413
576	0.232	255	255	255	256	227
577	0.784	255	255	255	16	340
578	1.452	255	255	255	123	305
579	2.294	255	255	255	91	1
580	1.539	255	255	255	73	125
581	0.261	255	255	255	314	251
582	1.205	255	255	255	433	426
583	2.381	255	255	255	206	63
584	1.640	255	255	255	78	190
585	1.626	255	255	255	147	180
586	1.481	255	255	255	186	65
587	0.653	255	255	255	153	402
588	0.813	255	255	255	211	45
589	0.392	255	255	255	132	125
590	1.103	255	255	255	238	272
591	0.319	255	255	255	312	32
592	0.261	255	255	255	202	73
593	0.479	255	255	255	36	398
594	1.060	255	255	255	168	398
595	0.305	255	255	255	332	409
596	0.929	255	255	255	116	391
597	1.960	255	255	255	309	93
598	2.410	255	255	255	170	135
599	1.785	255	255	255	113	160
600	1.684	255	255	255	60	216
601	3.861	255	255	255	280	243
602	1.626	255	255	255	169	133
603	1.060	255	255	255	161	133
604	0.958	255	255	255	454	312
605	0.334	255	255	255	316	212
606	0.610	255	255	255	372	261
607	1.539	255	255	255	103	93
608	0.290	255	255	255	278	306
609	0.334	255	255	255	35	214
610	0.479	255	255	255	350	379
611	1.568	255	255	255	326	280
612	0.900	255	255	255	317	133
613	0.958	255	255	255	153	214
614	1.132	255	255	255	93	280
615	0.421	255	255	255	187	293
616	1.118	255	255	255	23	236
617	0.305	255	255	255	131	255
618	0.363	255	255	255	272	42
619	1.858	255	255	255	91	83
620	3.063	255	255	255	244	137
621	1.147	255	255	255	99	29
622	1.655	255	255	255	13	27
623	1.089	255	255	255	308	131
624	1.321	255	255	255	127	270
625	1.219	255	255	255	407	203
626	0.276	255	255	255	427	229
627	1.655	255	255	255	24	438
628	0.348	255	255	255	198	130
629	0.232	255	255	255	123	142
630	1.219	255	255	255	204	91
631	1.553	255	255	255	249	397
632	4.602	255	255	255	128	404
633	0.697	255	255	255	411	436
634	1.031	255	255	255	29	29
635	1.626	255	255	255	202	30
636	0.755	255	255	255	167	410
637	0.711	255	255	255	26	407
638	0.726	255	255	255	101	347
639	1.510	255	255	255	349	402
640	1.568	255	255	255	486	148
641	0.348	255	255	255	175	24
642	1.205	255	255	255	153	25
643	2.134	255	255	255	16	45
644	0.334	255	255	255	403	81
645	0.987	255	255	255	108	372
646	0.581	255	255	255	289	427
647	0.363	255	255	255	62	70
648	0.276	255	255	255	485	233
649	1.263	255	255	255	87	240
650	1.640	255	255	255	340	26
651	2.221	255	255	255	38	258
652	1.205	255	255	255	243	310
653	0.392	255	255	255	126	308
654	0.334	255	255	255	188	162
655	0.813	255	255	255	80	335
656	1.437	255	255	255	57	70
657	2.163	255	255	255	59	287
658	0.726	255	255	255	28	324
659	0.334	255	255	255	121	307
660	1.016	255	255	255	445	152
661	0.435	255	255	255	454	57
662	1.190	255	255	255	24	161
663	0.348	255	255	255	86	349
664	0.261	255	255	255	351	349
665	0.232	255	255	255	121	8
666	0.261	255	255	255	454	241
667	0.392	255	255	255	15	162
668	0.261	255	255	255	161	180
669	1.568	255	255	255	258	403
670	2.192	255	255	255	200	258
671	0.261	255	255	255	361	2
672	2.468	255	255	255	42	43
673	3.266	255	255	255	159	13
674	0.363	255	255	255	451	146
675	0.682	255	255	255	197	296
676	0.726	255	255	255	24	344
677	1.045	255	255	255	387	68
678	1.089	255	255	255	431	78
679	1.437	255	255	255	156	116
680	0.348	255	255	255	477	117
681	0.435	255	255	255	86	280
682	0.392	255	255	255	184	186
683	0.232	255	255	255	296	468
684	0.305	255	255	255	64	136
685	1.568	255	255	255	176	112
686	1.147	255	255	255	272	168
687	1.960	255	255	255	490	185
688	1.350	255	255	255	186	227
689	1.219	255	255	255	426	208
690	0.682	255	255	255	58	25
691	0.871	255	255	255	492	243
692	0.871	255	255	255	123	288
693	3.818	255	255	255	363	301
694	1.437	255	255	255	452	50
695	0.740	255	255	255	117	141
696	0.334	255	255	255	100	211
697	1.205	255	255	255	19	349
698	0.247	255	255	255	42	374
699	1.190	255	255	255	127	53
700	0.348	255	255	255	59	4
701	0.276	255	255	255	187	172
702	0.319	255	255	255	84	201
703	0.261	255	255	255	63	288
704	0.465	255	255	255	340	38
705	1.350	255	255	255	191	76
706	0.261	255	255	255	16	463
707	0.334	255	255	255	75	68
708	2.192	255	255	255	45	139
709	1.045	255	255	255	44	210
710	1.510	255	255	255	109	151
711	0.552	255	255	255	36	212
712	2.250	255	255	255	135	283
713	1.118	255	255	255	407	320
714	0.305	255	255	255	129	162
715	2.395	255	255	255	112	187
716	1.045	255	255	255	248	440
717	1.045	255	255	255	198	293
718	1.423	255	255	255	207	55
719	1.060	255	255	255	131	127
720	0.334	255	255	255	92	212
721	1.292	255	255	255	178	29
722	1.727	255	255	255	271	77
723	1.234	255	255	255	123	365
724	1.103	255	255	255	48	270
725	1.045	255	255	255	162	154
726	0.232	255	255	255	389	293
727	1.292	255	255	255	10	256
728	2.090	255	255	255	360	262
729	1.452	255	255	255	296	274
730	0.348	255	255	255	100	195
731	0.276	255	255	255	17	129
732	1.640	255	255	255	44	166
733	1.626	255	255	255	404	260
734	1.423	255	255	255	125	105
735	2.511	255	255	255	71	114
736	2.003	255	255	255	205	137
737	0.929	255	255	255	229	363
738	1.394	255	255	255	335	27
739	0.406	255	255	255	351	105
740	1.510	255	255	255	421	140
741	1.727	255	255	255	113	223
742	1.379	255	255	255	37	311
743	2.584	255	255	255	48	188
744	2.744	255	255	255	142	145
745	3.774	255	255	255	233	273
746	0.232	255	255	255	250	61
747	0.232	255	255	255	279	317
748	0.261	255	255	255	278	454
749	0.261	255	255	255	378	342
750	2.047	255	255	255	331	102
751	0.232	255	255	255	171	21
752	5.139	255	255	255	382	457
753	0.377	255	255	255	461	167
754	1.306	255	255	255	17	384
755	0.334	255	255	255	75	80
756	1.539	255	255	255	152	202
757	0.305	255	255	255	109	255
758	2.134	255	255	255	233	229
759	1.016	255	255	255	346	113
760	3.237	255	255	255	74	243
761	2.076	255	255	255	156	456
762	0.232	255	255	255	229	96
763	0.276	255	255	255	201	338
764	1.568	255	255	255	412	38
765	0.479	255	255	255	240	230
766	0.261	255	255	255	278	386
767	0.348	255	255	255	48	416
768	0.261	255	255	255	245	252
769	1.248	255	255	255	278	426
770	1.742	255	255	255	123	27
771	0.334	255	255	255	116	93
772	2.424	255	255	255	231	282
773	2.439	255	255	255	345	368
774	0.784	255	255	255	320	392
775	2.032	255	255	255	162	430
776	1.306	255	255	255	319	204
777	0.900	255	255	255	183	374
778	1.626	255	255	255	27	96
