 	Area	Mean	Min	Max	XStart	YStart
225	2.018	255	255	255	189	375
226	0.377	255	255	255	173	27
227	1.306	255	255	255	370	71
228	0.435	255	255	255	365	144
229	0.261	255	255	255	375	354
230	0.334	255	255	255	469	355
231	0.276	255	255	255	1	378
232	0.319	255	255	255	237	419
233	1.640	255	255	255	131	9
234	0.319	255	255	255	401	29
235	0.813	255	255	255	254	76
236	1.582	255	255	255	167	149
237	1.916	255	255	255	298	276
238	1.045	255	255	255	408	140
239	0.276	255	255	255	388	202
240	0.305	255	255	255	329	232
241	0.406	255	255	255	325	244
242	0.305	255	255	255	69	282
243	1.219	255	255	255	335	285
244	0.305	255	255	255	455	413
245	0.639	255	255	255	469	124
246	5.371	255	255	255	294	195
247	0.552	255	255	255	264	278
248	0.435	255	255	255	148	298
249	0.305	255	255	255	236	345
250	0.261	255	255	255	308	28
251	1.379	255	255	255	378	31
252	2.003	255	255	255	409	89
253	0.856	255	255	255	374	97
254	2.264	255	255	255	480	110
255	1.844	255	255	255	316	136
256	1.814	255	255	255	373	180
257	2.047	255	255	255	217	234
258	0.915	255	255	255	116	283
259	0.813	255	255	255	104	14
260	0.900	255	255	255	375	48
261	1.321	255	255	255	401	72
262	1.089	255	255	255	471	84
263	1.161	255	255	255	431	89
264	0.755	255	255	255	417	175
265	2.903	255	255	255	184	211
266	2.569	255	255	255	405	213
267	7.389	255	255	255	118	274
268	1.016	255	255	255	7	319
269	1.466	255	255	255	406	56
270	2.264	255	255	255	373	80
271	1.321	255	255	255	27	442
272	0.261	255	255	255	19	455
273	0.697	255	255	255	143	121
274	2.439	255	255	255	259	149
275	1.132	255	255	255	337	165
276	0.929	255	255	255	368	276
277	1.263	255	255	255	242	287
278	0.435	255	255	255	369	368
279	3.150	255	255	255	385	406
280	1.335	255	255	255	209	33
281	4.950	255	255	255	247	33
282	4.311	255	255	255	297	209
283	3.310	255	255	255	333	39
284	3.861	255	255	255	487	50
285	1.277	255	255	255	452	97
286	0.261	255	255	255	373	115
287	0.987	255	255	255	277	172
288	0.885	255	255	255	464	233
289	0.900	255	255	255	111	357
290	0.392	255	255	255	289	428
291	0.334	255	255	255	166	61
292	2.526	255	255	255	173	325
293	2.119	255	255	255	296	27
294	2.279	255	255	255	76	204
295	1.771	255	255	255	77	286
296	0.929	255	255	255	279	82
297	0.261	255	255	255	403	215
298	0.406	255	255	255	300	235
299	0.813	255	255	255	302	257
300	2.526	255	255	255	197	313
301	2.090	255	255	255	433	378
302	0.900	255	255	255	189	405
303	0.377	255	255	255	462	428
304	0.987	255	255	255	497	7
305	1.060	255	255	255	217	70
306	4.514	255	255	255	358	171
307	3.135	255	255	255	376	246
308	0.305	255	255	255	435	251
309	0.261	255	255	255	335	403
310	1.321	255	255	255	455	414
311	0.377	255	255	255	255	2
312	0.334	255	255	255	468	4
313	0.232	255	255	255	205	5
314	0.348	255	255	255	400	8
315	1.524	255	255	255	300	19
316	2.744	255	255	255	318	26
317	3.440	255	255	255	44	51
318	0.465	255	255	255	375	109
319	0.479	255	255	255	266	114
320	0.348	255	255	255	126	223
321	0.305	255	255	255	146	236
322	5.226	255	255	255	393	265
323	2.032	255	255	255	369	43
324	1.219	255	255	255	486	63
325	1.423	255	255	255	300	108
326	0.813	255	255	255	366	4
327	3.585	255	255	255	239	53
328	4.340	255	255	255	238	173
329	1.074	255	255	255	350	247
330	0.929	255	255	255	354	414
331	0.305	255	255	255	292	52
332	1.408	255	255	255	384	76
333	1.655	255	255	255	250	102
334	4.166	255	255	255	135	179
335	2.235	255	255	255	358	11
336	0.305	255	255	255	438	127
337	3.687	255	255	255	253	129
338	0.537	255	255	255	317	212
339	1.161	255	255	255	174	239
340	1.742	255	255	255	186	245
341	0.348	255	255	255	238	276
342	0.334	255	255	255	214	293
343	7.635	255	255	255	276	27
344	1.335	255	255	255	334	84
345	0.348	255	255	255	139	397
346	0.261	255	255	255	356	96
347	1.481	255	255	255	164	114
348	0.334	255	255	255	479	230
349	0.929	255	255	255	240	259
350	1.118	255	255	255	167	365
351	0.276	255	255	255	150	9
352	1.582	255	255	255	335	46
353	0.479	255	255	255	202	73
354	0.305	255	255	255	292	90
355	1.916	255	255	255	109	107
356	1.103	255	255	255	360	178
357	3.847	255	255	255	470	369
358	3.193	255	255	255	380	27
359	0.929	255	255	255	59	63
360	0.377	255	255	255	133	255
361	1.989	255	255	255	291	283
362	3.716	255	255	255	305	322
363	2.250	255	255	255	343	334
364	0.377	255	255	255	468	4
365	0.305	255	255	255	426	66
366	1.524	255	255	255	230	80
367	1.495	255	255	255	447	138
368	1.364	255	255	255	250	23
369	4.166	255	255	255	346	23
370	0.305	255	255	255	135	52
371	1.524	255	255	255	433	56
372	0.958	255	255	255	391	99
373	0.232	255	255	255	390	123
374	1.495	255	255	255	361	237
375	6.329	255	255	255	228	401
376	0.987	255	255	255	193	14
377	0.348	255	255	255	411	157
378	6.547	255	255	255	429	230
379	3.368	255	255	255	248	358
380	3.629	255	255	255	207	86
381	3.469	255	255	255	179	178
382	3.179	255	255	255	305	188
383	1.248	255	255	255	182	205
384	2.511	255	255	255	368	354
385	1.727	255	255	255	299	27
386	1.089	255	255	255	325	37
387	2.047	255	255	255	364	82
388	1.452	255	255	255	157	161
389	2.090	255	255	255	196	178
390	1.190	255	255	255	436	179
391	0.740	255	255	255	310	186
392	2.294	255	255	255	421	218
393	8.477	255	255	255	203	40
394	0.929	255	255	255	411	48
395	3.266	255	255	255	374	92
396	2.918	255	255	255	206	119
397	1.873	255	255	255	409	138
398	0.900	255	255	255	314	177
399	0.435	255	255	255	452	13
400	1.306	255	255	255	297	90
401	1.364	255	255	255	449	159
402	1.277	255	255	255	417	163
403	0.653	255	255	255	470	217
404	1.989	255	255	255	221	263
405	0.276	255	255	255	463	281
406	0.348	255	255	255	294	377
407	1.510	255	255	255	272	66
408	1.002	255	255	255	463	80
409	1.190	255	255	255	450	89
410	0.305	255	255	255	483	162
411	0.406	255	255	255	359	282
412	0.523	255	255	255	387	314
413	18.551	255	255	255	302	3
414	1.292	255	255	255	105	95
415	2.932	255	255	255	72	101
416	0.726	255	255	255	362	113
417	3.411	255	255	255	384	169
418	0.871	255	255	255	329	246
419	1.002	255	255	255	121	357
420	0.305	255	255	255	290	399
421	2.714	255	255	255	136	23
422	2.003	255	255	255	360	30
423	4.195	255	255	255	167	54
424	1.684	255	255	255	319	97
425	0.726	255	255	255	397	105
426	1.989	255	255	255	458	136
427	6.372	255	255	255	376	141
428	2.206	255	255	255	205	149
429	2.323	255	255	255	156	210
430	1.814	255	255	255	60	443
431	2.264	255	255	255	128	24
432	1.118	255	255	255	434	36
433	1.234	255	255	255	396	56
434	1.292	255	255	255	439	61
435	1.103	255	255	255	479	138
436	0.842	255	255	255	431	223
437	0.261	255	255	255	492	288
438	0.987	255	255	255	460	27
439	5.008	255	255	255	359	32
440	0.290	255	255	255	315	157
441	0.261	255	255	255	310	169
442	0.798	255	255	255	304	50
443	0.261	255	255	255	412	104
444	0.261	255	255	255	103	305
445	0.334	255	255	255	62	399
446	0.348	255	255	255	404	12
447	1.887	255	255	255	52	50
448	5.560	255	255	255	392	232
449	3.484	255	255	255	145	313
450	0.973	255	255	255	485	365
451	3.310	255	255	255	239	401
452	2.018	255	255	255	478	32
453	4.761	255	255	255	23	217
454	0.958	255	255	255	463	243
455	0.871	255	255	255	242	259
456	0.392	255	255	255	143	310
457	4.790	255	255	255	346	25
458	3.774	255	255	255	339	70
459	0.987	255	255	255	283	131
460	0.813	255	255	255	315	137
461	0.348	255	255	255	464	150
462	2.918	255	255	255	357	201
463	4.456	255	255	255	314	321
464	0.348	255	255	255	158	403
465	0.871	255	255	255	330	12
466	3.745	255	255	255	260	38
467	1.161	255	255	255	334	43
468	0.958	255	255	255	204	73
469	2.323	255	255	255	479	140
470	1.539	255	255	255	340	179
471	0.276	255	255	255	262	294
472	1.074	255	255	255	309	27
473	0.305	255	255	255	300	74
474	1.713	255	255	255	387	97
475	0.363	255	255	255	378	101
476	1.321	255	255	255	278	109
477	2.642	255	255	255	269	118
478	0.668	255	255	255	100	168
479	0.465	255	255	255	96	183
480	2.410	255	255	255	444	295
481	0.305	255	255	255	376	376
482	0.363	255	255	255	481	420
483	1.481	255	255	255	423	57
484	1.510	255	255	255	275	107
485	0.421	255	255	255	466	248
486	2.294	255	255	255	197	3
487	2.294	255	255	255	87	11
488	0.392	255	255	255	253	17
489	2.003	255	255	255	447	36
490	0.813	255	255	255	300	56
491	4.645	255	255	255	294	182
492	5.748	255	255	255	485	260
493	1.002	255	255	255	61	216
494	0.261	255	255	255	450	229
495	0.334	255	255	255	177	283
496	5.981	255	255	255	238	309
497	0.348	255	255	255	45	397
498	0.348	255	255	255	442	84
499	1.002	255	255	255	470	200
500	1.466	255	255	255	439	265
501	0.232	255	255	255	460	18
502	0.334	255	255	255	221	27
503	3.121	255	255	255	130	39
504	0.987	255	255	255	395	82
505	0.653	255	255	255	440	108
506	1.016	255	255	255	424	250
507	0.261	255	255	255	15	80
508	1.248	255	255	255	366	102
509	0.798	255	255	255	294	131
510	1.452	255	255	255	376	163
511	2.148	255	255	255	280	179
512	0.900	255	255	255	451	217
513	0.363	255	255	255	403	235
514	0.827	255	255	255	285	241
515	1.408	255	255	255	379	247
516	4.268	255	255	255	209	261
517	1.539	255	255	255	28	269
518	0.319	255	255	255	353	314
519	0.261	255	255	255	434	344
520	0.334	255	255	255	309	389
521	0.261	255	255	255	354	399
522	4.268	255	255	255	314	430
523	0.348	255	255	255	390	79
524	0.334	255	255	255	283	186
525	1.974	255	255	255	301	191
526	0.261	255	255	255	104	306
527	1.437	255	255	255	331	340
528	0.232	255	255	255	220	71
529	1.335	255	255	255	130	218
530	0.871	255	255	255	238	272
531	0.305	255	255	255	375	364
532	0.247	255	255	255	135	449
533	3.223	255	255	255	398	13
534	0.973	255	255	255	243	28
535	0.305	255	255	255	309	182
536	2.352	255	255	255	113	282
537	0.377	255	255	255	346	28
538	0.755	255	255	255	430	302
539	0.798	255	255	255	413	392
540	2.119	255	255	255	457	13
541	3.411	255	255	255	470	122
542	0.421	255	255	255	361	140
543	1.481	255	255	255	248	194
544	0.261	255	255	255	405	230
545	4.587	255	255	255	400	255
546	0.827	255	255	255	285	298
547	0.261	255	255	255	330	390
548	0.348	255	255	255	289	428
549	1.452	255	255	255	347	455
550	2.076	255	255	255	123	14
551	3.005	255	255	255	340	61
552	1.118	255	255	255	374	64
553	0.276	255	255	255	407	80
554	1.611	255	255	255	428	126
555	2.555	255	255	255	90	138
556	0.392	255	255	255	447	144
557	0.842	255	255	255	312	163
558	1.974	255	255	255	68	190
559	0.392	255	255	255	497	235
560	1.844	255	255	255	289	311
561	0.377	255	255	255	338	421
562	0.479	255	255	255	290	427
563	0.348	255	255	255	466	437
564	0.842	255	255	255	413	12
565	2.410	255	255	255	257	14
566	3.498	255	255	255	191	22
567	7.751	255	255	255	169	83
568	3.411	255	255	255	388	172
569	1.161	255	255	255	380	200
570	0.363	255	255	255	452	244
571	1.887	255	255	255	324	321
572	1.423	255	255	255	445	27
573	0.348	255	255	255	167	77
574	1.074	255	255	255	198	111
575	2.047	255	255	255	434	127
576	2.221	255	255	255	126	222
577	0.276	255	255	255	470	283
578	2.250	255	255	255	197	298
579	2.148	255	255	255	229	325
580	4.747	255	255	255	400	228
581	1.277	255	255	255	324	254
582	0.305	255	255	255	435	318
583	0.305	255	255	255	270	398
584	6.881	255	255	255	310	30
585	0.871	255	255	255	412	73
586	1.248	255	255	255	167	93
587	0.973	255	255	255	381	94
588	0.290	255	255	255	205	96
589	1.800	255	255	255	279	100
590	0.319	255	255	255	194	110
591	1.089	255	255	255	313	154
592	6.445	255	255	255	415	155
593	2.148	255	255	255	327	307
594	1.902	255	255	255	323	427
595	1.161	255	255	255	314	22
596	1.016	255	255	255	108	78
597	1.263	255	255	255	423	81
598	0.348	255	255	255	404	123
599	1.074	255	255	255	353	134
600	1.031	255	255	255	479	200
601	0.363	255	255	255	186	26
602	0.856	255	255	255	463	34
603	0.813	255	255	255	347	85
604	2.874	255	255	255	352	183
605	1.132	255	255	255	341	217
606	0.319	255	255	255	452	356
607	0.334	255	255	255	158	444
608	1.335	255	255	255	392	7
609	3.426	255	255	255	464	18
610	2.279	255	255	255	435	40
611	2.700	255	255	255	391	52
612	4.413	255	255	255	318	88
613	1.713	255	255	255	66	96
614	0.290	255	255	255	305	169
615	0.232	255	255	255	131	240
616	0.305	255	255	255	351	348
617	0.305	255	255	255	471	97
618	1.002	255	255	255	325	110
619	2.395	255	255	255	366	114
620	2.860	255	255	255	339	149
621	0.290	255	255	255	479	196
622	2.279	255	255	255	348	282
623	0.624	255	255	255	391	325
624	0.305	255	255	255	318	336
625	0.305	255	255	255	235	25
626	1.335	255	255	255	343	117
627	1.582	255	255	255	245	131
628	0.653	255	255	255	475	147
629	2.540	255	255	255	445	378
630	0.232	255	255	255	30	391
631	0.363	255	255	255	429	418
632	0.784	255	255	255	438	432
633	0.392	255	255	255	140	5
634	0.435	255	255	255	486	109
635	1.684	255	255	255	376	116
636	0.711	255	255	255	222	127
637	0.885	255	255	255	313	156
638	1.321	255	255	255	461	163
639	1.205	255	255	255	358	202
640	0.305	255	255	255	204	282
641	4.224	255	255	255	306	329
642	0.392	255	255	255	45	397
643	3.992	255	255	255	99	26
644	1.263	255	255	255	491	62
645	1.263	255	255	255	360	75
646	1.016	255	255	255	348	119
647	2.410	255	255	255	463	139
648	1.016	255	255	255	269	146
649	1.408	255	255	255	433	198
650	0.261	255	255	255	284	204
651	0.885	255	255	255	392	253
652	0.305	255	255	255	414	336
653	0.319	255	255	255	376	348
654	2.511	255	255	255	444	78
655	0.929	255	255	255	281	99
656	0.232	255	255	255	297	122
657	1.335	255	255	255	224	146
658	5.952	255	255	255	44	147
659	1.423	255	255	255	65	301
660	1.190	255	255	255	216	419
661	3.585	255	255	255	174	420
662	0.900	255	255	255	391	89
663	2.874	255	255	255	291	123
664	0.348	255	255	255	400	159
665	0.494	255	255	255	207	202
666	1.931	255	255	255	372	207
667	0.421	255	255	255	151	234
668	1.684	255	255	255	493	83
669	1.611	255	255	255	112	92
670	3.382	255	255	255	448	194
671	0.334	255	255	255	243	216
672	0.305	255	255	255	194	248
673	0.769	255	255	255	330	309
674	0.871	255	255	255	470	318
675	2.366	255	255	255	367	366
676	3.397	255	255	255	261	28
677	2.395	255	255	255	191	156
678	2.264	255	255	255	331	164
679	4.645	255	255	255	360	26
680	0.798	255	255	255	279	68
681	0.653	255	255	255	300	82
682	1.277	255	255	255	385	158
683	1.234	255	255	255	244	190
684	2.584	255	255	255	263	275
685	0.261	255	255	255	77	299
686	1.074	255	255	255	53	4
687	0.406	255	255	255	351	6
688	0.261	255	255	255	438	84
689	7.185	255	255	255	473	167
690	0.305	255	255	255	406	190
691	2.206	255	255	255	479	312
692	0.261	255	255	255	413	336
693	1.640	255	255	255	387	6
694	1.263	255	255	255	365	16
695	0.261	255	255	255	113	21
696	0.987	255	255	255	488	120
697	0.973	255	255	255	393	128
698	0.290	255	255	255	83	311
699	0.348	255	255	255	62	316
700	0.668	255	255	255	177	361
701	0.392	255	255	255	204	63
702	3.542	255	255	255	432	68
703	2.453	255	255	255	100	74
704	1.147	255	255	255	457	89
705	5.052	255	255	255	386	150
706	0.929	255	255	255	239	271
707	0.334	255	255	255	242	324
708	3.324	255	255	255	348	359
709	1.205	255	255	255	262	364
710	0.334	255	255	255	196	470
711	3.034	255	255	255	161	5
712	1.785	255	255	255	350	9
713	3.353	255	255	255	440	9
714	0.247	255	255	255	419	47
715	0.842	255	255	255	218	60
716	1.437	255	255	255	219	77
717	0.261	255	255	255	249	77
718	1.147	255	255	255	335	127
719	1.176	255	255	255	259	175
720	1.844	255	255	255	225	242
721	0.305	255	255	255	393	263
722	0.915	255	255	255	284	288
723	1.611	255	255	255	410	375
724	0.305	255	255	255	126	9
725	0.377	255	255	255	331	83
726	0.697	255	255	255	351	105
727	3.077	255	255	255	273	164
728	0.740	255	255	255	83	173
729	0.290	255	255	255	437	220
730	0.392	255	255	255	72	400
731	0.247	255	255	255	372	467
732	1.466	255	255	255	208	11
733	0.247	255	255	255	475	96
734	0.755	255	255	255	143	104
735	4.964	255	255	255	169	120
736	6.881	255	255	255	452	124
737	1.060	255	255	255	446	278
738	1.452	255	255	255	376	295
739	0.479	255	255	255	351	379
740	0.508	255	255	255	263	8
741	3.498	255	255	255	297	41
742	0.319	255	255	255	452	69
743	0.305	255	255	255	172	124
744	0.305	255	255	255	278	306
745	0.334	255	255	255	412	421
746	10.190	255	255	255	284	426
747	1.960	255	255	255	341	33
748	0.261	255	255	255	314	58
749	1.190	255	255	255	353	62
750	0.305	255	255	255	102	81
751	0.232	255	255	255	351	311
752	0.261	255	255	255	328	339
753	1.960	255	255	255	157	363
754	0.334	255	255	255	75	23
755	1.031	255	255	255	235	52
756	4.079	255	255	255	263	64
757	2.511	255	255	255	375	83
758	0.740	255	255	255	206	102
759	0.377	255	255	255	200	137
760	0.421	255	255	255	27	231
761	2.206	255	255	255	84	293
762	8.419	255	255	255	391	5
763	1.016	255	255	255	79	25
764	0.813	255	255	255	350	28
765	2.453	255	255	255	286	54
766	2.177	255	255	255	272	164
767	1.118	255	255	255	311	200
768	0.392	255	255	255	268	256
769	3.702	255	255	255	383	378
770	1.713	255	255	255	204	208
771	0.232	255	255	255	376	340
772	0.247	255	255	255	453	368
773	0.232	255	255	255	314	457
774	0.348	255	255	255	249	78
775	1.292	255	255	255	311	153
776	1.713	255	255	255	213	158
777	0.247	255	255	255	480	193
778	1.916	255	255	255	455	251
779	0.348	255	255	255	281	293
780	0.232	255	255	255	322	325
781	2.018	255	255	255	337	326
782	0.334	255	255	255	454	392
783	1.916	255	255	255	239	406
784	6.402	255	255	255	476	65
785	1.887	255	255	255	443	68
786	1.466	255	255	255	257	157
787	3.426	255	255	255	378	250
788	2.685	255	255	255	424	279
789	0.334	255	255	255	116	398
790	1.089	255	255	255	459	45
791	1.437	255	255	255	464	89
792	0.900	255	255	255	457	169
793	3.092	255	255	255	490	205
794	1.147	255	255	255	468	225
795	0.334	255	255	255	46	283
796	1.931	255	255	255	191	218
797	0.987	255	255	255	439	268
798	1.292	255	255	255	284	277
799	1.277	255	255	255	489	315
800	8.695	255	255	255	265	28
801	1.902	255	255	255	426	198
802	0.261	255	255	255	216	329
803	0.305	255	255	255	464	33
804	1.002	255	255	255	400	37
805	2.744	255	255	255	325	75
806	0.595	255	255	255	458	159
807	2.076	255	255	255	260	182
808	0.842	255	255	255	252	247
809	1.844	255	255	255	272	1
810	2.598	255	255	255	307	32
811	1.350	255	255	255	241	60
812	1.394	255	255	255	390	78
813	0.653	255	255	255	153	103
814	2.250	255	255	255	281	169
815	4.442	255	255	255	346	188
816	1.655	255	255	255	400	205
817	2.526	255	255	255	167	244
818	2.511	255	255	255	250	293
819	0.305	255	255	255	62	6
820	3.760	255	255	255	318	117
821	3.237	255	255	255	379	239
822	1.756	255	255	255	305	297
823	1.103	255	255	255	338	11
824	0.973	255	255	255	125	27
825	1.176	255	255	255	485	35
826	0.944	255	255	255	119	56
827	1.568	255	255	255	406	56
828	0.348	255	255	255	152	255
829	1.002	255	255	255	285	298
830	1.016	255	255	255	389	299
831	1.234	255	255	255	380	316
832	1.466	255	255	255	390	332
833	1.785	255	255	255	480	5
834	0.348	255	255	255	398	345
835	0.871	255	255	255	59	19
836	2.308	255	255	255	457	46
837	1.335	255	255	255	196	93
838	1.829	255	255	255	492	192
839	1.394	255	255	255	301	272
840	0.958	255	255	255	251	282
841	3.193	255	255	255	443	368
842	0.261	255	255	255	76	72
843	1.306	255	255	255	386	170
844	0.305	255	255	255	309	183
845	0.392	255	255	255	392	186
846	0.305	255	255	255	145	196
847	0.261	255	255	255	285	204
848	2.932	255	255	255	393	273
849	1.713	255	255	255	326	321
850	0.261	255	255	255	278	327
851	2.395	255	255	255	305	107
852	1.277	255	255	255	274	132
853	0.232	255	255	255	375	139
854	0.261	255	255	255	330	243
855	0.726	255	255	255	116	284
856	0.435	255	255	255	60	445
857	1.277	255	255	255	480	18
858	2.337	255	255	255	384	39
859	1.829	255	255	255	485	61
860	0.871	255	255	255	465	119
861	0.261	255	255	255	41	125
862	9.305	255	255	255	271	126
863	0.885	255	255	255	240	163
864	0.348	255	255	255	369	214
865	0.261	255	255	255	285	218
866	0.479	255	255	255	486	220
867	0.392	255	255	255	488	232
868	0.769	255	255	255	352	296
869	0.915	255	255	255	299	326
870	0.435	255	255	255	135	464
871	1.176	255	255	255	493	35
872	0.261	255	255	255	278	73
