 	Area	Mean	Min	Max	XStart	YStart
259	0.755	255	255	255	387	235
260	3.382	255	255	255	180	303
261	0.726	255	255	255	378	363
262	2.018	255	255	255	150	115
263	0.261	255	255	255	332	141
264	53.868	255	255	255	396	178
265	6.314	255	255	255	177	248
266	6.111	255	255	255	470	275
267	1.379	255	255	255	366	310
268	0.842	255	255	255	291	359
269	1.277	255	255	255	382	74
270	0.581	255	255	255	263	104
271	0.261	255	255	255	156	117
272	0.915	255	255	255	326	220
273	1.437	255	255	255	390	331
274	4.340	255	255	255	148	27
275	0.232	255	255	255	464	31
276	5.095	255	255	255	315	35
277	5.632	255	255	255	420	55
278	0.261	255	255	255	114	114
279	1.902	255	255	255	181	186
280	0.261	255	255	255	493	289
281	2.381	255	255	255	56	299
282	0.392	255	255	255	92	327
283	4.689	255	255	255	307	330
284	0.232	255	255	255	308	5
285	0.305	255	255	255	484	129
286	37.306	255	255	255	434	322
287	0.465	255	255	255	289	11
288	2.831	255	255	255	310	132
289	1.394	255	255	255	339	252
290	0.305	255	255	255	103	305
291	1.452	255	255	255	326	379
292	0.290	255	255	255	296	167
293	1.263	255	255	255	84	296
294	0.885	255	255	255	93	309
295	0.479	255	255	255	350	379
296	0.682	255	255	255	129	403
297	0.827	255	255	255	168	399
298	0.610	255	255	255	121	426
299	4.834	255	255	255	229	40
300	1.495	255	255	255	401	67
301	0.915	255	255	255	130	108
302	0.885	255	255	255	336	219
303	4.950	255	255	255	214	238
304	0.392	255	255	255	24	245
305	1.089	255	255	255	413	426
306	2.889	255	255	255	282	163
307	1.931	255	255	255	413	228
308	1.655	255	255	255	270	12
309	0.305	255	255	255	285	85
310	0.348	255	255	255	71	107
311	0.915	255	255	255	63	195
312	1.002	255	255	255	381	269
313	1.335	255	255	255	313	275
314	0.465	255	255	255	6	332
315	0.305	255	255	255	452	357
316	0.261	255	255	255	280	383
317	0.348	255	255	255	404	85
318	0.276	255	255	255	278	115
319	1.234	255	255	255	212	148
320	3.034	255	255	255	186	239
321	2.381	255	255	255	148	26
322	3.556	255	255	255	365	65
323	1.452	255	255	255	84	126
324	1.161	255	255	255	290	158
325	0.319	255	255	255	294	168
326	0.929	255	255	255	333	292
327	1.597	255	255	255	495	417
328	1.031	255	255	255	314	1
329	0.261	255	255	255	497	54
330	1.437	255	255	255	352	111
331	0.856	255	255	255	384	118
332	1.350	255	255	255	46	120
333	0.305	255	255	255	429	124
334	1.945	255	255	255	394	177
335	0.261	255	255	255	243	198
336	0.261	255	255	255	364	290
337	1.989	255	255	255	6	144
338	2.671	255	255	255	272	212
339	1.118	255	255	255	156	229
340	5.864	255	255	255	324	251
341	5.429	255	255	255	400	12
342	13.601	255	255	255	328	119
343	0.915	255	255	255	486	135
344	3.789	255	255	255	427	214
345	1.016	255	255	255	313	229
346	4.384	255	255	255	471	439
347	0.377	255	255	255	464	68
348	0.348	255	255	255	219	179
349	1.045	255	255	255	139	189
350	1.771	255	255	255	194	201
351	0.305	255	255	255	416	269
352	1.002	255	255	255	378	349
353	0.944	255	255	255	12	75
354	1.989	255	255	255	175	163
355	2.482	255	255	255	121	214
356	1.074	255	255	255	482	269
357	0.348	255	255	255	74	288
358	5.139	255	255	255	485	291
359	3.223	255	255	255	160	424
360	1.379	255	255	255	441	3
361	1.669	255	255	255	169	29
362	6.764	255	255	255	294	54
363	0.885	255	255	255	179	81
364	1.277	255	255	255	334	100
365	1.103	255	255	255	321	189
366	1.408	255	255	255	267	322
367	4.210	255	255	255	432	339
368	1.582	255	255	255	344	376
369	0.334	255	255	255	350	464
370	0.885	255	255	255	248	64
371	0.305	255	255	255	391	88
372	0.261	255	255	255	438	179
373	0.348	255	255	255	417	198
374	0.334	255	255	255	125	234
375	0.232	255	255	255	71	288
376	0.377	255	255	255	23	399
377	0.871	255	255	255	168	399
378	2.047	255	255	255	279	9
379	2.787	255	255	255	401	60
380	3.876	255	255	255	462	157
381	6.329	255	255	255	103	169
382	2.932	255	255	255	423	216
383	1.408	255	255	255	413	294
384	1.524	255	255	255	222	417
385	2.613	255	255	255	376	452
386	5.197	255	255	255	10	142
387	1.408	255	255	255	468	171
388	1.016	255	255	255	470	233
389	1.829	255	255	255	12	253
390	6.358	255	255	255	394	283
391	7.795	255	255	255	129	293
392	1.510	255	255	255	369	375
393	6.184	255	255	255	408	11
394	0.944	255	255	255	316	54
395	9.261	255	255	255	360	85
396	2.918	255	255	255	236	101
397	0.915	255	255	255	321	114
398	1.045	255	255	255	73	118
399	1.321	255	255	255	467	124
400	0.348	255	255	255	364	183
401	1.698	255	255	255	187	368
402	0.334	255	255	255	408	425
403	1.103	255	255	255	463	33
404	1.205	255	255	255	478	33
405	5.690	255	255	255	186	63
406	0.784	255	255	255	204	83
407	0.319	255	255	255	197	91
408	0.435	255	255	255	191	104
409	2.714	255	255	255	276	132
410	0.334	255	255	255	69	192
411	1.118	255	255	255	189	196
412	1.756	255	255	255	294	229
413	0.305	255	255	255	204	280
414	1.495	255	255	255	312	284
415	0.261	255	255	255	178	293
416	0.363	255	255	255	102	319
417	1.974	255	255	255	179	373
418	1.306	255	255	255	170	28
419	0.552	255	255	255	497	29
420	1.045	255	255	255	113	109
421	0.885	255	255	255	371	207
422	0.276	255	255	255	236	223
423	7.055	255	255	255	239	326
424	7.301	255	255	255	267	420
425	8.158	255	255	255	240	445
426	0.232	255	255	255	473	455
427	1.248	255	255	255	415	51
428	1.190	255	255	255	243	61
429	2.047	255	255	255	308	76
430	1.408	255	255	255	189	134
431	1.263	255	255	255	240	179
432	0.348	255	255	255	248	197
433	0.348	255	255	255	217	8
434	4.950	255	255	255	435	25
435	1.379	255	255	255	199	85
436	0.348	255	255	255	113	112
437	3.992	255	255	255	85	167
438	1.698	255	255	255	437	333
439	1.002	255	255	255	404	76
440	1.103	255	255	255	353	170
441	1.931	255	255	255	247	212
442	1.103	255	255	255	285	282
443	0.334	255	255	255	270	292
444	1.379	255	255	255	397	395
445	0.595	255	255	255	197	398
446	0.334	255	255	255	217	469
447	6.329	255	255	255	443	8
448	11.889	255	255	255	324	179
449	1.364	255	255	255	279	289
450	0.973	255	255	255	264	346
451	0.261	255	255	255	442	375
452	0.929	255	255	255	250	378
453	0.958	255	255	255	439	405
454	1.176	255	255	255	314	437
455	8.985	255	255	255	362	96
456	2.235	255	255	255	249	117
457	1.974	255	255	255	314	151
458	13.877	255	255	255	143	165
459	4.950	255	255	255	240	27
460	7.606	255	255	255	167	41
461	0.232	255	255	255	472	85
462	0.784	255	255	255	413	131
463	2.177	255	255	255	276	294
464	5.037	255	255	255	30	308
465	1.437	255	255	255	416	309
466	0.871	255	255	255	381	427
467	1.785	255	255	255	219	33
468	1.306	255	255	255	59	42
469	0.247	255	255	255	249	46
470	1.844	255	255	255	145	86
471	1.481	255	255	255	345	330
472	0.885	255	255	255	304	399
473	1.031	255	255	255	449	61
474	1.713	255	255	255	102	80
475	0.842	255	255	255	330	152
476	2.729	255	255	255	310	158
477	2.192	255	255	255	296	172
478	2.032	255	255	255	477	200
479	1.045	255	255	255	31	221
480	1.684	255	255	255	486	236
481	1.611	255	255	255	175	275
482	2.366	255	255	255	282	58
483	0.305	255	255	255	149	84
484	0.305	255	255	255	120	92
485	0.305	255	255	255	280	322
486	1.684	255	255	255	113	344
487	0.232	255	255	255	438	363
488	1.132	255	255	255	146	366
489	0.885	255	255	255	169	73
490	1.408	255	255	255	439	115
491	0.319	255	255	255	137	123
492	0.944	255	255	255	463	337
493	0.232	255	255	255	350	379
494	0.377	255	255	255	173	40
495	1.132	255	255	255	79	147
496	0.232	255	255	255	418	185
497	1.568	255	255	255	348	206
498	1.176	255	255	255	309	243
499	0.334	255	255	255	490	291
500	1.423	255	255	255	423	439
501	1.727	255	255	255	468	13
502	0.261	255	255	255	139	55
503	1.568	255	255	255	392	130
504	1.147	255	255	255	483	210
505	1.466	255	255	255	457	235
506	1.437	255	255	255	244	254
507	2.961	255	255	255	319	306
508	0.523	255	255	255	280	10
509	0.348	255	255	255	168	88
510	1.016	255	255	255	165	165
511	0.813	255	255	255	347	176
512	0.871	255	255	255	316	6
513	2.874	255	255	255	174	17
514	2.642	255	255	255	232	151
515	0.726	255	255	255	112	157
516	1.640	255	255	255	488	179
517	0.232	255	255	255	235	183
518	0.697	255	255	255	495	226
519	0.334	255	255	255	394	227
520	0.290	255	255	255	488	235
521	1.539	255	255	255	487	300
522	0.334	255	255	255	408	425
523	2.090	255	255	255	99	437
524	0.987	255	255	255	102	454
525	0.900	255	255	255	352	8
526	0.334	255	255	255	407	8
527	0.406	255	255	255	491	10
528	0.392	255	255	255	451	59
529	1.684	255	255	255	287	260
530	0.377	255	255	255	87	377
531	2.119	255	255	255	370	10
532	0.334	255	255	255	318	17
533	1.916	255	255	255	292	43
534	1.161	255	255	255	45	60
535	1.060	255	255	255	319	133
536	3.498	255	255	255	298	134
537	2.511	255	255	255	279	211
538	3.513	255	255	255	37	215
539	0.363	255	255	255	363	60
540	1.277	255	255	255	148	100
541	0.261	255	255	255	166	143
542	0.261	255	255	255	44	296
543	1.945	255	255	255	130	434
544	0.769	255	255	255	153	458
545	1.553	255	255	255	384	37
546	0.377	255	255	255	497	96
547	0.334	255	255	255	362	101
548	2.395	255	255	255	114	107
549	0.958	255	255	255	250	165
550	0.813	255	255	255	315	187
551	1.103	255	255	255	411	207
552	0.465	255	255	255	474	307
553	0.232	255	255	255	436	364
554	0.392	255	255	255	120	407
555	14.008	255	255	255	356	13
556	1.219	255	255	255	299	75
557	2.990	255	255	255	157	149
558	1.611	255	255	255	100	150
559	1.016	255	255	255	316	254
560	2.221	255	255	255	328	289
561	1.002	255	255	255	260	357
562	2.323	255	255	255	81	433
563	0.406	255	255	255	412	8
564	0.334	255	255	255	139	92
565	7.229	255	255	255	437	169
566	2.932	255	255	255	457	245
567	1.524	255	255	255	113	280
568	1.103	255	255	255	279	320
569	18.696	255	255	255	454	331
570	0.334	255	255	255	114	116
571	3.005	255	255	255	427	134
572	1.103	255	255	255	387	152
573	0.377	255	255	255	227	153
574	0.508	255	255	255	461	161
575	0.842	255	255	255	77	94
576	2.714	255	255	255	351	105
577	0.740	255	255	255	102	190
578	0.276	255	255	255	263	230
579	1.321	255	255	255	148	254
580	1.626	255	255	255	115	257
581	0.827	255	255	255	45	295
582	1.147	255	255	255	361	336
583	1.248	255	255	255	15	415
584	0.334	255	255	255	452	59
585	0.363	255	255	255	283	203
586	0.421	255	255	255	113	276
587	0.624	255	255	255	394	453
588	0.479	255	255	255	68	18
589	6.169	255	255	255	445	49
590	2.787	255	255	255	343	96
591	0.929	255	255	255	255	240
592	1.161	255	255	255	373	290
593	2.700	255	255	255	83	356
594	1.045	255	255	255	428	5
595	0.624	255	255	255	315	25
596	1.452	255	255	255	221	36
597	0.348	255	255	255	139	249
598	0.566	255	255	255	389	259
599	0.740	255	255	255	226	267
600	0.319	255	255	255	313	339
601	1.016	255	255	255	168	398
602	0.479	255	255	255	374	464
603	0.261	255	255	255	277	22
604	1.132	255	255	255	216	72
605	1.118	255	255	255	345	105
606	0.856	255	255	255	392	232
607	0.334	255	255	255	497	234
608	1.510	255	255	255	310	410
609	0.392	255	255	255	275	184
610	2.221	255	255	255	231	211
611	0.624	255	255	255	174	321
612	0.261	255	255	255	279	321
613	1.161	255	255	255	241	347
614	0.435	255	255	255	249	356
615	0.624	255	255	255	46	416
616	0.334	255	255	255	327	49
617	0.290	255	255	255	203	195
618	1.205	255	255	255	385	11
619	0.842	255	255	255	350	13
620	1.466	255	255	255	462	80
621	0.305	255	255	255	412	278
622	0.319	255	255	255	293	291
623	0.363	255	255	255	94	361
624	0.581	255	255	255	207	63
625	0.261	255	255	255	412	105
626	0.276	255	255	255	162	110
627	12.803	255	255	255	308	123
628	0.348	255	255	255	297	188
629	0.479	255	255	255	364	227
630	0.987	255	255	255	471	451
631	0.392	255	255	255	277	452
632	1.466	255	255	255	484	36
633	1.437	255	255	255	384	38
634	0.740	255	255	255	126	92
635	1.495	255	255	255	195	125
636	1.060	255	255	255	86	136
637	1.219	255	255	255	183	155
638	0.261	255	255	255	280	284
639	11.453	255	255	255	107	48
640	1.394	255	255	255	142	123
641	4.224	255	255	255	179	152
642	2.744	255	255	255	49	185
643	0.348	255	255	255	346	369
644	0.334	255	255	255	335	370
645	2.598	255	255	255	475	7
646	1.394	255	255	255	59	19
647	0.334	255	255	255	97	28
648	1.727	255	255	255	446	92
649	0.232	255	255	255	370	95
650	27.333	255	255	255	350	112
651	0.232	255	255	255	449	256
652	1.205	255	255	255	410	262
653	1.452	255	255	255	431	355
654	0.261	255	255	255	51	380
655	2.279	255	255	255	131	208
656	2.424	255	255	255	106	262
657	1.394	255	255	255	443	436
658	0.885	255	255	255	158	48
659	0.987	255	255	255	181	116
660	0.334	255	255	255	145	163
661	2.758	255	255	255	434	445
662	1.582	255	255	255	409	13
663	2.076	255	255	255	309	20
664	2.497	255	255	255	252	182
665	1.742	255	255	255	457	189
666	0.348	255	255	255	173	260
667	0.929	255	255	255	168	399
668	0.232	255	255	255	35	400
669	17.013	255	255	255	235	150
670	1.931	255	255	255	140	167
671	1.248	255	255	255	395	318
672	1.335	255	255	255	162	348
673	1.669	255	255	255	486	383
674	1.611	255	255	255	219	44
675	5.690	255	255	255	167	78
676	2.119	255	255	255	82	90
677	1.002	255	255	255	202	98
678	1.756	255	255	255	284	145
679	2.192	255	255	255	34	161
680	2.482	255	255	255	267	165
681	2.032	255	255	255	76	203
682	4.268	255	255	255	203	211
683	1.423	255	255	255	76	230
684	1.118	255	255	255	203	365
685	0.261	255	255	255	284	372
686	0.348	255	255	255	412	57
687	1.190	255	255	255	202	116
688	0.668	255	255	255	191	157
689	2.700	255	255	255	268	242
690	0.479	255	255	255	240	261
691	1.016	255	255	255	314	361
692	0.900	255	255	255	467	412
693	1.074	255	255	255	338	14
694	4.790	255	255	255	433	23
695	1.277	255	255	255	173	30
696	0.363	255	255	255	409	30
697	1.524	255	255	255	372	66
698	0.348	255	255	255	438	86
699	1.103	255	255	255	247	247
700	0.290	255	255	255	256	254
701	0.334	255	255	255	98	465
702	3.948	255	255	255	254	41
703	1.219	255	255	255	402	60
704	1.582	255	255	255	364	99
705	1.118	255	255	255	320	317
706	2.511	255	255	255	162	65
707	1.016	255	255	255	378	152
708	2.569	255	255	255	206	162
709	0.856	255	255	255	492	182
710	4.035	255	255	255	262	281
711	2.845	255	255	255	201	320
712	2.264	255	255	255	89	20
713	2.874	255	255	255	440	39
714	1.742	255	255	255	364	45
715	0.842	255	255	255	419	194
716	3.237	255	255	255	473	347
717	1.350	255	255	255	348	352
718	2.395	255	255	255	41	32
719	0.958	255	255	255	430	143
720	0.261	255	255	255	120	148
721	0.261	255	255	255	130	150
722	6.126	255	255	255	191	178
723	0.348	255	255	255	281	294
724	2.961	255	255	255	77	336
725	0.247	255	255	255	297	340
726	0.392	255	255	255	219	15
727	0.261	255	255	255	331	88
728	1.727	255	255	255	362	150
729	7.940	255	255	255	328	170
730	5.893	255	255	255	387	225
731	11.337	255	255	255	289	231
732	1.495	255	255	255	375	257
733	1.466	255	255	255	168	260
734	2.250	255	255	255	428	351
735	0.261	255	255	255	406	373
736	4.195	255	255	255	470	66
737	1.437	255	255	255	389	218
738	0.276	255	255	255	11	347
739	1.335	255	255	255	131	429
740	1.190	255	255	255	218	434
741	0.465	255	255	255	230	451
742	1.597	255	255	255	343	16
743	0.290	255	255	255	175	42
744	0.261	255	255	255	444	48
745	1.074	255	255	255	145	265
746	0.348	255	255	255	488	284
747	1.597	255	255	255	473	328
748	1.945	255	255	255	419	437
749	1.553	255	255	255	435	440
750	2.831	255	255	255	31	36
751	1.074	255	255	255	145	95
752	0.958	255	255	255	18	146
753	1.103	255	255	255	224	200
754	3.019	255	255	255	358	370
755	1.045	255	255	255	441	403
756	0.392	255	255	255	362	404
757	0.392	255	255	255	112	9
758	1.031	255	255	255	126	25
759	1.161	255	255	255	112	48
760	0.334	255	255	255	280	130
761	0.856	255	255	255	125	165
762	1.016	255	255	255	379	333
763	0.885	255	255	255	16	44
764	1.727	255	255	255	343	187
765	0.494	255	255	255	250	466
766	1.510	255	255	255	357	7
767	5.110	255	255	255	229	79
768	0.377	255	255	255	154	146
769	0.261	255	255	255	320	185
770	0.798	255	255	255	390	217
771	0.958	255	255	255	10	226
772	2.076	255	255	255	263	264
773	0.406	255	255	255	250	280
774	2.671	255	255	255	160	438
775	0.276	255	255	255	486	62
776	0.856	255	255	255	220	66
777	0.261	255	255	255	319	172
778	0.232	255	255	255	305	188
779	0.929	255	255	255	316	223
780	0.973	255	255	255	255	232
781	0.377	255	255	255	390	5
782	5.211	255	255	255	228	20
783	1.306	255	255	255	98	96
784	3.585	255	255	255	210	143
785	1.263	255	255	255	262	163
786	4.558	255	255	255	412	179
787	1.016	255	255	255	186	2
788	1.089	255	255	255	443	70
789	5.545	255	255	255	459	84
790	10.408	255	255	255	151	113
791	0.581	255	255	255	143	148
792	2.221	255	255	255	407	198
793	3.745	255	255	255	22	269
794	1.234	255	255	255	488	311
795	1.408	255	255	255	452	362
796	1.335	255	255	255	455	109
797	0.305	255	255	255	250	187
798	2.598	255	255	255	45	258
799	1.553	255	255	255	413	297
800	0.232	255	255	255	497	316
801	4.543	255	255	255	104	348
802	1.887	255	255	255	137	363
803	0.334	255	255	255	374	363
804	3.353	255	255	255	76	436
805	1.263	255	255	255	174	140
806	1.132	255	255	255	58	156
807	1.756	255	255	255	248	239
808	0.305	255	255	255	451	357
809	2.090	255	255	255	341	382
810	1.844	255	255	255	186	431
811	1.902	255	255	255	302	1
812	0.232	255	255	255	291	20
813	1.132	255	255	255	115	119
814	1.524	255	255	255	387	133
815	0.392	255	255	255	127	141
816	0.290	255	255	255	268	193
817	3.295	255	255	255	488	307
818	1.277	255	255	255	278	328
819	0.348	255	255	255	452	357
820	0.276	255	255	255	25	379
821	0.813	255	255	255	469	387
822	2.671	255	255	255	7	1
823	4.050	255	255	255	462	79
824	9.247	255	255	255	358	95
825	1.785	255	255	255	113	104
826	1.364	255	255	255	12	193
827	4.166	255	255	255	315	203
828	1.016	255	255	255	330	265
829	1.858	255	255	255	331	325
830	1.858	255	255	255	302	11
831	0.973	255	255	255	67	64
832	0.973	255	255	255	267	87
833	0.813	255	255	255	180	139
834	7.171	255	255	255	268	223
835	1.669	255	255	255	447	273
836	1.103	255	255	255	205	281
837	2.148	255	255	255	185	288
838	0.871	255	255	255	439	340
839	2.947	255	255	255	284	24
840	2.584	255	255	255	432	45
841	3.164	255	255	255	456	74
842	0.348	255	255	255	124	148
843	2.497	255	255	255	126	190
844	0.334	255	255	255	158	219
845	2.003	255	255	255	387	452
846	9.392	255	255	255	121	2
847	3.019	255	255	255	211	84
848	2.482	255	255	255	329	90
849	2.148	255	255	255	483	113
850	0.711	255	255	255	216	138
851	5.211	255	255	255	168	147
852	0.915	255	255	255	137	196
853	2.192	255	255	255	99	258
854	4.108	255	255	255	94	19
855	0.508	255	255	255	296	23
856	1.292	255	255	255	443	107
857	2.903	255	255	255	85	214
858	1.916	255	255	255	299	242
859	2.250	255	255	255	410	325
860	0.305	255	255	255	124	360
861	0.348	255	255	255	289	428
862	0.929	255	255	255	184	147
863	1.060	255	255	255	340	158
864	1.916	255	255	255	269	178
865	0.595	255	255	255	191	242
866	1.219	255	255	255	267	261
867	1.974	255	255	255	363	262
868	3.716	255	255	255	290	292
869	1.016	255	255	255	203	366
870	2.540	255	255	255	292	76
871	1.205	255	255	255	409	140
872	1.408	255	255	255	217	148
