 	Area	Mean	Min	Max	XStart	YStart
753	5.516	255	255	255	390	91
754	4.674	255	255	255	184	95
755	3.629	255	255	255	304	146
756	1.147	255	255	255	245	211
757	9.900	255	255	255	161	225
758	1.452	255	255	255	268	306
759	4.892	255	255	255	433	351
760	3.919	255	255	255	55	389
761	2.134	255	255	255	315	5
762	0.958	255	255	255	332	41
763	3.353	255	255	255	469	125
764	0.885	255	255	255	490	266
765	0.827	255	255	255	319	278
766	1.524	255	255	255	167	281
767	1.989	255	255	255	355	312
768	1.466	255	255	255	369	353
769	2.787	255	255	255	293	440
770	1.524	255	255	255	468	457
771	1.829	255	255	255	27	24
772	1.655	255	255	255	237	29
773	1.306	255	255	255	286	40
774	0.856	255	255	255	315	128
775	2.279	255	255	255	229	141
776	3.905	255	255	255	120	219
777	6.503	255	255	255	209	280
778	2.816	255	255	255	385	315
779	1.452	255	255	255	440	337
780	7.737	255	255	255	290	58
781	2.308	255	255	255	487	106
782	1.669	255	255	255	415	189
783	1.858	255	255	255	236	288
784	1.118	255	255	255	461	337
785	5.327	255	255	255	337	387
786	2.511	255	255	255	349	59
787	0.450	255	255	255	412	185
788	1.219	255	255	255	226	206
789	1.205	255	255	255	168	219
790	1.002	255	255	255	421	302
791	1.800	255	255	255	316	327
792	0.653	255	255	255	217	1
793	0.348	255	255	255	485	5
794	0.755	255	255	255	493	7
795	3.034	255	255	255	308	10
796	0.813	255	255	255	130	23
797	1.205	255	255	255	280	35
798	3.295	255	255	255	12	49
799	1.960	255	255	255	400	77
800	2.540	255	255	255	425	123
801	1.437	255	255	255	89	127
802	2.642	255	255	255	159	142
803	7.679	255	255	255	180	254
804	2.352	255	255	255	248	366
805	0.232	255	255	255	309	21
806	0.276	255	255	255	159	103
807	0.334	255	255	255	180	104
808	1.031	255	255	255	197	152
809	3.803	255	255	255	26	168
810	1.190	255	255	255	326	196
811	0.261	255	255	255	474	198
812	6.779	255	255	255	221	227
813	5.400	255	255	255	153	249
814	1.219	255	255	255	315	265
815	3.905	255	255	255	422	306
816	0.232	255	255	255	147	42
817	0.856	255	255	255	234	61
818	0.290	255	255	255	351	105
819	1.524	255	255	255	121	112
820	1.060	255	255	255	484	157
821	1.379	255	255	255	203	213
822	6.169	255	255	255	101	223
823	1.553	255	255	255	480	223
824	0.711	255	255	255	261	233
825	0.348	255	255	255	347	369
826	6.140	255	255	255	188	427
827	0.319	255	255	255	343	17
828	11.859	255	255	255	52	19
829	2.148	255	255	255	233	20
830	1.597	255	255	255	489	21
831	1.626	255	255	255	145	83
832	0.958	255	255	255	195	239
833	0.871	255	255	255	224	281
834	1.103	255	255	255	420	336
835	0.842	255	255	255	290	46
836	1.321	255	255	255	346	72
837	8.651	255	255	255	250	97
838	1.190	255	255	255	292	126
839	1.263	255	255	255	399	131
840	0.929	255	255	255	458	201
841	2.671	255	255	255	128	279
842	1.306	255	255	255	368	311
843	3.208	255	255	255	262	34
844	19.567	255	255	255	338	35
845	0.958	255	255	255	407	49
846	1.292	255	255	255	300	60
847	2.802	255	255	255	401	65
848	4.311	255	255	255	148	77
849	4.442	255	255	255	286	91
850	1.248	255	255	255	355	294
851	0.987	255	255	255	361	382
852	2.061	255	255	255	322	412
853	2.613	255	255	255	435	417
854	2.381	255	255	255	208	16
855	1.742	255	255	255	260	20
856	6.213	255	255	255	377	25
857	1.611	255	255	255	83	65
858	3.934	255	255	255	372	94
859	3.208	255	255	255	260	99
860	2.497	255	255	255	351	111
861	5.342	255	255	255	435	141
862	3.934	255	255	255	439	166
863	1.016	255	255	255	409	202
864	0.842	255	255	255	398	225
865	1.582	255	255	255	256	284
866	3.745	255	255	255	466	313
867	0.885	255	255	255	425	315
868	4.703	255	255	255	449	347
869	1.423	255	255	255	218	365
870	1.306	255	255	255	241	27
